pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_Metabolism.Lipid_metabolism.Fatty_acid_oxidation,Metabolism Lipid Metabolism Fatty Acid Oxidation,MitoPathways,-1.57945753,0.0134823294,0.11909391,39,Hadh/Acadm/Acsf2/Acads/Acad10/Hadhb/Mmut/Acaa2/Acss1/Eci2/Crot/Pccb/Acat1/Acsl6,KO_heat,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Autophagy,Mitochondrial Dynamics and Surveillance Autophagy,MitoPathways,-1.59013284,0.0236604556,0.156750519,17,Pink1/Usp30/Fkbp8/Fundc1/Parl/Stx17/Nipsnap2,KO_heat,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors,Metabolism Metals and Cofactors,MitoPathways,-1.40154499,0.0216676706,0.156750519,109,Ppox/Sirt5/Naxd/Bola3/Ndufs1/Cpt1b/Chchd7/Tmlhe/Spr/Abat/Bola1/Cpt2/Iscu/Coasy/Ndufv2/Fam210b/Ndufs8/Nudt13/Cyc1/Rsad1/Slc25a42/Ndufs2/Coq7/Slc25a3/Abcb7/Hscb/Qdpr/Mtarc2/Suox/Glrx2/Nmnat3/Fech/Lias/Nudt19/Abcb10/Coq9/Ndufv1/Coq2/Mocs1/Pank2/Slc25a38/Coq10a/Slc25a28/Dna2/Coq8a,KO_heat,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis.Chaperones,Protein Import Sorting and Homeostasis Protein Homeostasis Chaperones,MitoPathways,1.5752289,0.0302173074,0.177946366,15,Hspe1/Dnaja3/Hspd1/Dnlz/Timm10/Timm9/Timm8b,KO_heat,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mtRNA_granules,Mitochondrial Central Dogma Mtrna Metabolism Mtrna Granules,MitoPathways,1.49002745,0.0382396174,0.202669972,28,Dhx30/Grsf1/Noa1/Pus1/Fastkd1/Mrps7/Eral1/Fastkd2/Rpusd4/Mrpl47/Hsd17b10,KO_heat,Up
MITOPATHWAYS_OXPHOS.Complex_I.CI_subunits,OXPHOS Complex I Ci Subunits,MitoPathways,-1.41930558,0.0526881133,0.215674071,36,Ndufb5/Ndufb8/Ndufs1/Ndufa9/Ndufv2/Ndufs8/Ndufa11/Ndufs2/Ndufb10/Ndufv1/Ndufa10/Ndufs3/Ndufb2,KO_heat,Down
MITOPATHWAYS_OXPHOS.Complex_I,OXPHOS Complex I,MitoPathways,-1.39408194,0.0457748373,0.215674071,57,Ndufb5/Ndufb8/Ndufs1/Tmem126a/Ndufa9/Ndufaf7/Ndufv2/Ndufs8/Lyrm2/Ndufa11/Ndufs2/Tmem186/Aifm1/Ndufb10/Foxred1/Ndufv1/Acad9/Dmac2/Ndufa10/Ndufs3/Ndufb2,KO_heat,Down
MITOPATHWAYS_Signaling,Signaling,MitoPathways,-1.39260297,0.0569705094,0.215674071,43,Pink1/Dele1/C1qbp/Micu1/Fundc2/Sphkap/Ifi27/Slc25a3/Smdt1/Micu2/Mrs2/Mavs/Lypla1/Pde2a/Slc8b1/Slc25a5/Slc25a4,KO_heat,Down
MITOPATHWAYS_Small_molecule_transport.SLC25A_family,Small Molecule Transport Slc25a Family,MitoPathways,-1.39080794,0.0569230769,0.215674071,44,Slc25a29/Ucp2/Slc25a42/Slc25a3/Slc25a53/Slc25a16/Slc25a5/Slc25a40/Slc25a38/Slc25a28/Slc25a4/Slc25a45,KO_heat,Down
TRANSPORTDB_MC,MC,TransportDB,-1.38320616,0.0597031157,0.238812463,44,Slc25a29/Ucp2/Slc25a42/Slc25a3/Slc25a53/Slc25a16/Slc25a5/Slc25a40/Slc25a38/Slc25a28/Slc25a4/Slc25a45,KO_heat,Down
