pathway_id,pathway_name,database,nes_WT_heat,padj_WT_heat,nes_KO_heat,padj_KO_heat,nes_interaction,padj_interaction,sig_interaction,pattern,nes_temp_main,nes_geno_main
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,Amyloid Precursor Protein Catabolic Process,GO_BP,-0.812557031,0.804512402,-0.936483358,0.635747476,0.952638705,0.897996338,False,shared_heat,-0.90968523,0.84427415
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,Amyloid Precursor Protein Metabolic Process,GO_BP,-0.843753984,0.768435372,-0.93714863,0.635747476,0.915567808,0.925097941,False,shared_heat,-0.892004029,1.0307037
GOBP_ANATOMICAL_STRUCTURE_MATURATION,Anatomical Structure Maturation,GO_BP,1.64029004,0.0179618076,1.42476691,0.0943330566,1.23530853,0.546910947,False,shared_heat,1.47734656,1.6379452
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,Androgen Receptor Signaling Pathway,GO_BP,1.36769632,0.21830909,1.44573407,0.183582163,-1.08544872,0.805596787,False,shared_heat,1.33027665,0.791822269
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,Angiogenesis Involved in Wound Healing,GO_BP,1.18402878,0.372743943,1.29598055,0.301060959,-0.879639507,0.944986169,False,shared_heat,1.25747505,1.09554963
GOBP_ANIMAL_ORGAN_FORMATION,Animal Organ Formation,GO_BP,1.18890988,0.364183624,1.10771687,0.454184023,0.964941704,0.889880572,False,shared_heat,1.17574663,1.22047978
GOBP_ANIMAL_ORGAN_MATURATION,Animal Organ Maturation,GO_BP,1.37471523,0.2138485,1.15618014,0.417333123,0.948120565,0.896633964,False,shared_heat,1.25142686,0.988444442
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,Animal Organ Morphogenesis,GO_BP,1.91290443,1.94494479e-07,1.74562993,4.6619086e-05,1.19838282,0.46321015,False,shared_heat,1.8020315,1.46995346
GOBP_ANIMAL_ORGAN_REGENERATION,Animal Organ Regeneration,GO_BP,1.51423269,0.100392835,1.39816095,0.192392812,1.02107311,0.844399056,False,shared_heat,1.4876991,-0.733653452
GOBP_ANOIKIS,Anoikis,GO_BP,1.2923827,0.258222673,1.12787646,0.426472597,1.50434368,0.372955482,False,shared_heat,1.20207116,0.890726806
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,Anterior Posterior Pattern Specification,GO_BP,-1.19817392,0.311433263,-1.15373007,0.379537458,1.02982636,0.843200585,False,shared_heat,-1.16478598,1.06374418
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,Antigen Processing and Presentation,GO_BP,-1.72443994,0.0147782322,-1.62597502,0.0364786733,-0.848008226,0.976113102,False,shared_heat,-1.69903832,-1.16288027
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,Antigen Processing and Presentation of Endogenous Antigen,GO_BP,-1.74249091,0.0318481678,-1.79498641,0.0270531359,1.15890044,0.743895573,False,shared_heat,-1.77371737,0.865808804
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,Antigen Processing and Presentation of Exogenous Antigen,GO_BP,-1.83124213,0.0114086123,-1.70789557,0.0357789205,-0.928474133,0.91390394,False,shared_heat,-1.79108716,-1.5455931
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,Antigen Processing and Presentation of Exogenous Peptide Antigen,GO_BP,-1.61354912,0.0559853592,-1.56148846,0.0912627888,-1.0056034,0.853137942,False,shared_heat,-1.588908,-1.45124673
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Clas...,GO_BP,-1.34055164,0.233412781,-1.20988774,0.369017373,-1.18275934,0.705785642,False,shared_heat,-1.28935749,-2.00296851
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,Antigen Processing and Presentation of Peptide Antigen,GO_BP,-1.71474078,0.0257635623,-1.68258994,0.0381292923,-0.975103917,0.884599685,False,shared_heat,-1.69604075,-1.42512665
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,Antigen Processing and Presentation of Peptide Antigen via MHC Class I,GO_BP,-1.73450941,0.0346757946,-1.78761799,0.0274770402,1.02504194,0.844399056,False,shared_heat,-1.76174814,0.83345234
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,Antigen Processing and Presentation of Peptide or Polysaccharide Antigen via ...,GO_BP,-1.16798691,0.376985631,-1.03018828,0.524848087,-1.27955725,0.59360652,False,shared_heat,-1.11282822,-1.91356081
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,Antigen Receptor Mediated Signaling Pathway,GO_BP,1.20160163,0.253082615,1.16024177,0.326140519,1.2145112,0.562774333,False,shared_heat,1.17211575,-1.21466596
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide,GO_BP,1.55810367,0.0760645169,1.51175856,0.115687985,1.20951347,0.667000186,False,shared_heat,1.54964578,-0.914220101
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,Antimicrobial Humoral Response,GO_BP,1.51364476,0.0811092477,1.32960894,0.219267281,1.35473935,0.468928058,False,shared_heat,1.44402245,0.979157873
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,Antiviral Innate Immune Response,GO_BP,1.24215684,0.294284533,-1.21380121,0.346902996,2.64564478,8.59500909e-08,True,sign_reversal,-0.883819147,2.6939201
GOBP_AORTA_DEVELOPMENT,Aorta Development,GO_BP,1.61838961,0.0599055594,1.46484268,0.147257008,0.86217969,0.950156705,False,shared_heat,1.55480365,1.04482167
GOBP_AORTA_MORPHOGENESIS,Aorta Morphogenesis,GO_BP,1.64253096,0.0632451365,1.52541205,0.139275051,0.90691403,0.917210487,False,shared_heat,1.59137988,1.09959652
GOBP_AORTIC_VALVE_MORPHOGENESIS,Aortic Valve Morphogenesis,GO_BP,0.76154448,0.829495143,0.660314348,0.923520618,-0.829779681,0.959402271,False,shared_heat,0.709729038,1.3618554
GOBP_APICAL_JUNCTION_ASSEMBLY,Apical Junction Assembly,GO_BP,1.59306113,0.0698512913,1.56278723,0.0985540351,-0.763393949,0.994346977,False,shared_heat,1.54811003,1.56714424
GOBP_APOPTOTIC_CELL_CLEARANCE,Apoptotic Cell Clearance,GO_BP,2.03161985,0.00238878137,1.92227592,0.010475926,1.47699001,0.417535,False,shared_heat,1.98732786,1.13826557
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,Apoptotic Mitochondrial Changes,GO_BP,1.31250172,0.177156701,1.30218534,0.205015047,-0.895617302,0.950156705,False,shared_heat,1.33195924,-1.17872904
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,Apoptotic Process Involved in Development,GO_BP,-1.16888073,0.379083313,-1.34456539,0.25398468,1.07086661,0.810396877,False,shared_heat,-1.23159353,-0.872358485
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS,Apoptotic Process Involved in Morphogenesis,GO_BP,-0.982036111,0.575350359,-1.24909685,0.342927185,1.19804184,0.705785642,False,shared_heat,-1.13608189,-0.967158182
GOBP_APOPTOTIC_SIGNALING_PATHWAY,Apoptotic Signaling Pathway,GO_BP,1.97316555,3.73367377e-08,1.85751497,6.86101703e-06,1.06985039,0.744596471,False,shared_heat,1.87959269,1.09824774
GOBP_APPENDAGE_DEVELOPMENT,Appendage Development,GO_BP,1.7033889,0.0205350154,1.56196892,0.0621810174,-1.01085206,0.850591415,False,shared_heat,1.65486778,1.13451903
GOBP_APPENDAGE_MORPHOGENESIS,Appendage Morphogenesis,GO_BP,1.69420641,0.0306738406,1.5017123,0.110768749,-1.00171911,0.856897011,False,shared_heat,1.63396253,0.8887357
GOBP_ARACHIDONATE_METABOLIC_PROCESS,Arachidonate Metabolic Process,GO_BP,1.03954651,0.50893047,1.0688095,0.489438094,-0.796623487,0.976113102,False,shared_heat,1.0478951,-1.09312611
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,Arp2 3 Complex Mediated Actin Nucleation,GO_BP,1.02922332,0.522212529,0.900821238,0.66154889,0.935741252,0.903386593,False,shared_heat,0.995260434,-1.08283809
GOBP_ARTERY_DEVELOPMENT,Artery Development,GO_BP,1.83546381,0.00735947322,1.73779385,0.0220382938,0.947229487,0.904673288,False,shared_heat,1.76922932,0.97809187
GOBP_ARTERY_MORPHOGENESIS,Artery Morphogenesis,GO_BP,1.99195222,0.00176782447,1.8353939,0.0164422095,0.849385662,0.959402271,False,shared_heat,1.89082087,1.07781786
GOBP_ASSOCIATIVE_LEARNING,Associative Learning,GO_BP,-1.13455552,0.397680503,-1.1440124,0.409786886,0.744752746,0.994909646,False,shared_heat,-1.13551033,1.01873709
GOBP_ASTROCYTE_DEVELOPMENT,Astrocyte Development,GO_BP,1.22142218,0.347022727,1.01254745,0.542276057,0.76014493,0.985926477,False,shared_heat,1.15034608,-0.821289105
GOBP_ASTROCYTE_DIFFERENTIATION,Astrocyte Differentiation,GO_BP,-0.828654439,0.777601562,-1.12302319,0.425811846,1.0206265,0.844399056,False,shared_heat,-0.95428481,0.792088477
GOBP_ATP_BIOSYNTHETIC_PROCESS,ATP Biosynthetic Process,GO_BP,-1.57882403,0.0392525732,-1.42334048,0.123202945,-1.1142871,0.738566035,False,shared_heat,-1.51388543,-2.2653478
GOBP_ATP_METABOLIC_PROCESS,ATP Metabolic Process,GO_BP,-0.919951487,0.698915009,0.827969272,0.887292206,-0.984446976,0.877635327,False,shared_heat,-0.836393248,-1.84130681
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,ATP Synthesis Coupled Electron Transport,GO_BP,-1.35664804,0.140619122,-1.12836333,0.394184911,-1.33716113,0.425025543,False,shared_heat,-1.22323719,-2.22820057
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,Atrioventricular Valve Development,GO_BP,1.50937209,0.123099938,1.47456347,0.164876362,0.96209685,0.89481449,False,shared_heat,1.44955674,0.6512798
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,Attachment of Spindle Microtubules to Kinetochore,GO_BP,0.720148101,0.896634848,-0.695595776,0.914443043,0.920649053,0.915293699,False,shared_heat,-0.621835828,0.734077623
GOBP_AUTOPHAGOSOME_ORGANIZATION,Autophagosome Organization,GO_BP,0.873176776,0.712283634,-0.94119603,0.6277674,0.695170188,0.999948662,False,shared_heat,0.917346264,-0.793936154
GOBP_AUTOPHAGY_OF_MITOCHONDRION,Autophagy of Mitochondrion,GO_BP,0.923296366,0.654029583,1.11026848,0.426838464,-0.802364438,0.989918871,False,shared_heat,1.02836683,-0.820856251
GOBP_AXIS_SPECIFICATION,Axis Specification,GO_BP,-1.17955609,0.358045405,-1.29886945,0.27822643,1.07143799,0.810224311,False,shared_heat,-1.22728299,0.780027284
GOBP_AXONAL_TRANSPORT,Axonal Transport,GO_BP,1.16854716,0.378215792,1.16921441,0.397149873,0.496622359,0.999948662,False,shared_heat,1.17984043,1.64422045
GOBP_AXON_DEVELOPMENT,Axon Development,GO_BP,1.80285425,0.000298352126,1.60285452,0.010475926,1.31169279,0.386790948,False,shared_heat,1.73435986,1.7090662
GOBP_AXON_EXTENSION,Axon Extension,GO_BP,1.70336743,0.0288804725,1.50835298,0.106409483,1.32267278,0.508905807,False,shared_heat,1.63281628,1.02207023
GOBP_AXO_DENDRITIC_TRANSPORT,Axo Dendritic Transport,GO_BP,1.25439328,0.281607811,1.08019409,0.463491993,1.00857146,0.852313896,False,shared_heat,1.20977403,1.51888578
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,Basement Membrane Organization,GO_BP,1.24571005,0.322444199,1.25395417,0.336694829,-1.01260852,0.852313896,False,shared_heat,1.27902985,-1.29874747
GOBP_BASE_EXCISION_REPAIR,Base Excision Repair,GO_BP,-0.652923335,0.938485828,0.929202537,0.635759141,-1.76715022,0.129697224,False,shared_heat,0.768630536,1.04846518
GOBP_BEHAVIOR,Behavior,GO_BP,1.5709789,0.00807539877,1.4766757,0.0261215299,1.33081891,0.321308883,False,shared_heat,1.50291229,1.30792181
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,Bicellular Tight Junction Assembly,GO_BP,1.38357905,0.192646608,1.37177166,0.226084798,0.864380444,0.950156705,False,shared_heat,1.37609964,1.25724551
GOBP_BILE_ACID_METABOLIC_PROCESS,Bile Acid Metabolic Process,GO_BP,-1.38693673,0.202851554,-1.2572788,0.336309196,-0.924014781,0.910724104,False,shared_heat,-1.35133663,-1.24889848
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,Biological Process Involved in Interaction With Host,GO_BP,2.01521514,0.000149544882,1.88457347,0.001583818,1.60530433,0.116564949,False,shared_heat,1.92317176,1.47262215
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,Biological Process Involved in Symbiotic Interaction,GO_BP,1.99901188,8.9241279e-05,1.87639621,0.000997349238,1.51007149,0.188399315,False,shared_heat,1.93718604,1.4583073
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,Biomineral Tissue Development,GO_BP,1.53764639,0.0487491024,1.24812425,0.255721392,1.4193748,0.360454425,False,shared_heat,1.36155875,1.17568285
GOBP_BLASTOCYST_DEVELOPMENT,Blastocyst Development,GO_BP,1.51641103,0.0846570786,1.48735406,0.116026865,-0.917826347,0.926447755,False,shared_heat,1.4675113,-0.707734154
GOBP_BLASTOCYST_FORMATION,Blastocyst Formation,GO_BP,1.53515566,0.108702238,1.46815794,0.169479083,0.831382794,0.955246607,False,shared_heat,1.51494246,1.08335202
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,Blood Vessel Endothelial Cell Migration,GO_BP,1.57663152,0.0366849746,1.50293826,0.0714493222,1.05200777,0.810396877,False,shared_heat,1.53037425,0.851008047
GOBP_BLOOD_VESSEL_MORPHOGENESIS,Blood Vessel Morphogenesis,GO_BP,1.6773901,0.000188008427,1.61663628,0.001583818,0.908494743,0.967415834,False,shared_heat,1.63537177,1.2454271
GOBP_BLOOD_VESSEL_REMODELING,Blood Vessel Remodeling,GO_BP,1.96904385,0.00544598242,1.80296648,0.0261215299,-0.959372857,0.89481449,False,shared_heat,1.98214212,1.07525633
GOBP_BODY_FLUID_SECRETION,Body Fluid Secretion,GO_BP,1.5163163,0.088636969,1.40902087,0.169289262,1.47961042,0.372918319,False,shared_heat,1.47086484,1.30318142
GOBP_BODY_MORPHOGENESIS,Body Morphogenesis,GO_BP,-0.862388751,0.702527836,-0.894337658,0.671209014,1.32355782,0.568502828,False,shared_heat,-0.890480029,1.59693898
GOBP_BONE_DEVELOPMENT,Bone Development,GO_BP,1.50169998,0.0468711923,1.21925808,0.264481426,1.20652192,0.592109154,False,shared_heat,1.35855747,0.889345798
GOBP_BONE_GROWTH,Bone Growth,GO_BP,1.47582536,0.145799651,1.10419161,0.458652064,0.833949986,0.954237152,False,shared_heat,1.3164874,-0.688226694
GOBP_BONE_MINERALIZATION,Bone Mineralization,GO_BP,1.51199793,0.070979323,1.19341341,0.332792569,1.34512221,0.462251291,False,shared_heat,1.32921615,1.39173421
GOBP_BONE_MORPHOGENESIS,Bone Morphogenesis,GO_BP,1.43803039,0.121898538,1.11057389,0.428542126,0.907569741,0.935328225,False,shared_heat,1.35905413,0.715652529
GOBP_BONE_REMODELING,Bone Remodeling,GO_BP,1.51668375,0.0952133398,1.36233067,0.213194204,1.47941131,0.380074064,False,shared_heat,1.45726057,0.83694049
GOBP_BONE_RESORPTION,Bone Resorption,GO_BP,1.25849145,0.294351753,1.09619252,0.456639778,1.35770011,0.509321892,False,shared_heat,1.186853,0.566593861
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,Branched Chain Amino Acid Metabolic Process,GO_BP,-1.26534749,0.305001101,-1.2033961,0.378249682,0.957641547,0.89481449,False,shared_heat,-1.22738373,-1.82270205
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,Branching Involved in Blood Vessel Morphogenesis,GO_BP,-0.922013037,0.639525313,-1.05268874,0.508986162,1.41933705,0.473804212,False,shared_heat,-0.955885042,-0.796370962
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,Branching Morphogenesis of An Epithelial Tube,GO_BP,1.42947052,0.105090679,1.25863624,0.258762237,1.26602371,0.542871227,False,shared_heat,1.2689009,1.19236818
GOBP_BROWN_FAT_CELL_DIFFERENTIATION,Brown Fat Cell Differentiation,GO_BP,1.34453384,0.227289775,1.22186164,0.3589487,1.00666203,0.856117952,False,shared_heat,1.28785607,-1.1717185
GOBP_B_CELL_ACTIVATION,B Cell Activation,GO_BP,1.34705576,0.0932447758,1.33553643,0.116148778,-0.848842522,0.994346977,False,shared_heat,1.33404453,1.10019038
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,B Cell Activation Involved in Immune Response,GO_BP,1.21726416,0.294543986,1.18697533,0.347480969,-0.665505777,0.999948662,False,shared_heat,1.195289,1.13951684
GOBP_B_CELL_APOPTOTIC_PROCESS,B Cell Apoptotic Process,GO_BP,1.19623554,0.364183624,1.38643397,0.234205155,-1.02720647,0.844399056,False,shared_heat,1.47667437,-1.24208587
GOBP_B_CELL_DIFFERENTIATION,B Cell Differentiation,GO_BP,1.25632848,0.217004469,1.19326548,0.305321489,0.719043714,0.999948662,False,shared_heat,1.24207179,-1.03522947
GOBP_B_CELL_HOMEOSTASIS,B Cell Homeostasis,GO_BP,-1.0016609,0.551289756,-0.912160068,0.65143362,-1.19331974,0.701594507,False,shared_heat,-0.959326767,-1.42889482
GOBP_B_CELL_MEDIATED_IMMUNITY,B Cell Mediated Immunity,GO_BP,1.41251954,0.104286578,1.2821301,0.221280335,1.38504193,0.395520988,False,shared_heat,1.37303655,1.31736339
GOBP_B_CELL_PROLIFERATION,B Cell Proliferation,GO_BP,1.31243794,0.188237054,1.30157445,0.219267281,-0.986258198,0.869263132,False,shared_heat,1.29484636,0.752767464
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,B Cell Receptor Signaling Pathway,GO_BP,-0.891187329,0.689143937,-0.82203228,0.783118705,-0.757940154,0.994909646,False,shared_heat,-0.872330663,-1.16331928
GOBP_CALCINEURIN_MEDIATED_SIGNALING,Calcineurin Mediated Signaling,GO_BP,1.50300719,0.132539786,1.39840325,0.226084798,-0.503316161,0.999948662,False,shared_heat,1.44623783,0.962665683
GOBP_CALCIUM_ION_HOMEOSTASIS,Calcium Ion Homeostasis,GO_BP,-1.19408415,0.261757375,-1.28624324,0.189057652,1.12124463,0.705859162,False,shared_heat,-1.20769479,-1.19645262
GOBP_CALCIUM_ION_IMPORT,Calcium Ion Import,GO_BP,1.33406788,0.232502121,1.3187485,0.273299199,-1.08025425,0.805596787,False,shared_heat,1.31339422,-0.802308199
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,Calcium Ion Transmembrane Import Into Cytosol,GO_BP,-1.37221994,0.126195704,-1.35413283,0.164499859,1.05306987,0.810224311,False,shared_heat,-1.34044222,-1.32725005
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,Calcium Ion Transmembrane Transport,GO_BP,-1.13083602,0.349064883,-1.21457804,0.27427028,1.31309479,0.425025543,False,shared_heat,-1.165553,-1.15639581
GOBP_CALCIUM_ION_TRANSPORT,Calcium Ion Transport,GO_BP,1.04054852,0.470105022,-1.10247894,0.398814004,1.25360511,0.480347966,False,shared_heat,-1.06183625,-1.03911123
GOBP_CALCIUM_MEDIATED_SIGNALING,Calcium Mediated Signaling,GO_BP,1.31825468,0.160711557,1.19791227,0.298940422,1.02589612,0.843200585,False,shared_heat,1.23996785,1.02984718
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,Camera Type Eye Morphogenesis,GO_BP,1.34620448,0.189830522,1.29365703,0.25899232,0.631072791,0.999948662,False,shared_heat,1.29369629,1.15510558
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION,Camp Pka Signal Transduction,GO_BP,1.16803765,0.389836432,0.887203244,0.675830538,1.43393666,0.468677619,False,shared_heat,0.987225907,-0.826402765
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,Canonical NF Kappab Signal Transduction,GO_BP,1.43691932,0.0381791919,1.27945784,0.15006698,1.26336398,0.440724962,False,shared_heat,1.33817869,1.48439852
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,Canonical Wnt Signaling Pathway,GO_BP,1.44877693,0.0635378561,1.21364386,0.267159147,1.49005526,0.219025722,False,shared_heat,1.36383582,0.790250105
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,Carbohydrate Biosynthetic Process,GO_BP,1.20848603,0.263042058,1.09843801,0.414324355,1.04093294,0.821656669,False,shared_heat,1.14772765,0.891740962
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,Carbohydrate Catabolic Process,GO_BP,1.36900797,0.115147579,1.48215651,0.0702736669,-0.738497563,0.999948662,False,shared_heat,1.47526668,0.853909572
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,Carbohydrate Derivative Biosynthetic Process,GO_BP,1.06721511,0.400754909,-0.932201785,0.702164319,1.06650898,0.767627978,False,shared_heat,0.969996537,-1.01515801
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,Carbohydrate Derivative Catabolic Process,GO_BP,1.34544044,0.109141667,1.31545011,0.149430408,0.765230417,0.999948662,False,shared_heat,1.3616002,-1.33891697
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,Carbohydrate Derivative Metabolic Process,GO_BP,1.29183623,0.0484391557,1.21712161,0.119573796,1.00112096,0.857716504,False,shared_heat,1.26756758,-1.13714032
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,Carbohydrate Derivative Transport,GO_BP,-1.23728241,0.297617518,-1.38692793,0.194014729,1.50285821,0.367087317,False,shared_heat,-1.30438012,0.76354435
GOBP_CARBOHYDRATE_HOMEOSTASIS,Carbohydrate Homeostasis,GO_BP,1.08035225,0.423230158,-0.926181515,0.671209014,1.26730201,0.50508158,False,shared_heat,0.983745224,1.11346953
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,Carbohydrate Metabolic Process,GO_BP,1.17217677,0.221176223,1.14150107,0.287333962,1.17384998,0.547178779,False,shared_heat,1.13478002,-0.920993607
GOBP_CARBOHYDRATE_TRANSPORT,Carbohydrate Transport,GO_BP,0.948118437,0.619634708,0.964865423,0.600574082,1.15829428,0.70330032,False,shared_heat,0.978680731,1.14975181
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT,Carboxylic Acid Transmembrane Transport,GO_BP,1.38433748,0.128252074,1.20837727,0.305567744,1.43076583,0.367113801,False,shared_heat,1.30354994,1.15722838
GOBP_CARDIAC_CELL_DEVELOPMENT,Cardiac Cell Development,GO_BP,1.54843586,0.0828259847,1.36714148,0.209539064,1.26127697,0.5990368,False,shared_heat,1.41915234,0.965808651
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,Cardiac Chamber Development,GO_BP,1.92842142,0.00215250857,1.73972153,0.014970349,1.53098566,0.231047548,False,shared_heat,1.84397592,1.21939721
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,Cardiac Chamber Morphogenesis,GO_BP,1.95226262,0.00147188616,1.79831306,0.0100558474,1.54376824,0.235414132,False,shared_heat,1.87227428,1.08596621
GOBP_CARDIAC_CONDUCTION,Cardiac Conduction,GO_BP,1.22531517,0.322497989,1.19680616,0.367120417,1.17826452,0.705785642,False,shared_heat,1.19834975,-1.1504857
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT,Cardiac Conduction System Development,GO_BP,1.71088153,0.0430665447,1.57576043,0.115663364,1.48760072,0.417535,False,shared_heat,1.5661295,0.891442937
