"gene_symbol","ensembl","logFC_WT_heat","adjP_WT_heat","logFC_KO_heat","adjP_KO_heat","logFC_Interaction","adjP_Interaction","cgas_dependent","in_stringent_gate","reverses_without_cgas","arm_class","interaction_rank"
"Tex52","ENSMUSG00000079304.5",0.135830494,0.283584938,0.0438844114,0.759706183,0.0919460829,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tex9","ENSMUSG00000090626.9",-0.414392648,7.28915962e-06,-0.290687632,0.000654134102,-0.123705017,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfam","ENSMUSG00000003923.14",0.0647873323,0.130976574,0.0127447809,0.803522934,0.0520425514,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfap2a","ENSMUSG00000021359.16",-0.0748461853,0.606733929,0.0311659543,0.847490333,-0.10601214,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfap4","ENSMUSG00000005718.8",0.0246187842,0.695172972,0.0344601252,0.567674775,-0.00984134101,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfb1m","ENSMUSG00000036983.7",-0.0422582677,0.661742947,0.0172585106,0.872531387,-0.0595167783,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfb2m","ENSMUSG00000026492.11",-0.194364413,0.00529452687,-0.124185807,0.0715926494,-0.0701786054,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfcp2","ENSMUSG00000009733.9",-0.215988012,0.0270664268,-0.273292688,0.00544602464,0.0573046761,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfcp2l1","ENSMUSG00000026380.10",-0.0685964144,0.679289892,-0.0750665794,0.647535316,0.00647016498,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfdp1","ENSMUSG00000038482.11",0.0849251204,0.0230382507,0.0978911198,0.00891846388,-0.0129659994,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfdp2","ENSMUSG00000032411.15",-0.387364578,1.2330225e-10,-0.401973854,5.0891853e-11,0.0146092764,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfe3","ENSMUSG00000000134.17",-0.050674345,0.304793872,-0.040314066,0.423421795,-0.010360279,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfeb","ENSMUSG00000023990.18",-0.475416614,6.30670232e-08,-0.452095016,1.42894799e-07,-0.0233215978,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tff1","ENSMUSG00000024032.7",0.308436562,0.0332088035,0.413994835,0.00460247702,-0.105558272,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfg","ENSMUSG00000022757.19",0.100401689,0.00508767742,0.0723602974,0.0408573917,0.0280413914,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfip11","ENSMUSG00000029345.13",0.03595004,0.447705222,0.0322733751,0.49749165,0.00367666485,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfpi","ENSMUSG00000027082.15",-0.583470624,0.0223007091,-0.589417993,0.0206691177,0.00594736883,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfpt","ENSMUSG00000006335.16",-0.0889171707,0.142115961,-0.00899753083,0.906714236,-0.0799196399,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfr2","ENSMUSG00000029716.13",-0.796262358,1.03920645e-06,-0.732895176,3.61401606e-06,-0.0633671814,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tfrc","ENSMUSG00000022797.16",0.294795136,2.96272063e-07,0.361825132,8.35613002e-09,-0.0670299954,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tg","ENSMUSG00000053469.14",0.442589167,0.028979551,0.335514174,0.0979224816,0.107074994,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgds","ENSMUSG00000022130.10",0.272111538,2.94505547e-05,0.30331138,5.7689495e-06,-0.0311998426,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfb1","ENSMUSG00000002603.15",0.276211761,0.00146347547,0.233703075,0.00528474919,0.0425086863,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfb1i1","ENSMUSG00000030782.17",0.131940024,0.496727682,0.246295576,0.172766268,-0.114355552,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfb2","ENSMUSG00000039239.14",0.121525119,0.322924955,0.188524955,0.108902777,-0.0669998357,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfb3","ENSMUSG00000021253.7",-0.330831329,0.199606941,-0.362259698,0.154187975,0.0314283696,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfbi","ENSMUSG00000035493.10",-0.188950422,0.310107583,-0.0245017101,0.914281935,-0.164448711,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfbr1","ENSMUSG00000007613.15",-0.0968986173,0.22540182,-0.112671821,0.151909148,0.0157732042,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfbr2","ENSMUSG00000032440.13",-0.525216246,3.0235735e-09,-0.592707861,3.02640632e-10,0.0674916151,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfbr3","ENSMUSG00000029287.14",0.0648498165,0.48718816,-0.0103052951,0.926428755,0.0751551116,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Tgfbr3l","ENSMUSG00000089736.2",-0.380160407,0.000137011312,-0.295154456,0.00202405775,-0.0850059513,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgfbrap1","ENSMUSG00000070939.9",0.014860728,0.802713377,0.0142213511,0.815009395,0.000639376888,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgif1","ENSMUSG00000047407.17",-0.488498085,0.000173659018,-0.491978464,0.000154725348,0.00348037903,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgif2","ENSMUSG00000062175.13",0.176991627,0.066847565,0.273455472,0.00484095594,-0.0964638444,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgif2-ps2","ENSMUSG00000045842.9",0.479120529,0.00145410125,0.432009812,0.00358514718,0.0471107175,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgm1","ENSMUSG00000022218.16",1.39621817,5.88532924e-10,1.34438009,1.15211085e-09,0.0518380826,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgm2","ENSMUSG00000037820.15",1.66096562,0.000827328832,1.72108285,0.000581319708,-0.0601172248,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgm4","ENSMUSG00000025787.6",-0.058528571,0.741407304,-0.129655832,0.422052688,0.0711272608,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgoln1","ENSMUSG00000056429.4",0.197225095,0.000117235853,0.167400977,0.000739540587,0.0298241182,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgs1","ENSMUSG00000028233.6",0.0407801742,0.317506633,0.105248731,0.00711729213,-0.0644685564,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgtp1","ENSMUSG00000078922.9",-1.01597546,1.05896686e-08,-0.998149041,1.20537059e-08,-0.0178264209,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tgtp2","ENSMUSG00000078921.3",-0.961366155,2.03826472e-07,-0.979495175,1.48673941e-07,0.0181290202,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tha1","ENSMUSG00000017713.9",-0.244808378,0.176047839,0.0485481614,0.823205138,-0.293356539,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thada","ENSMUSG00000024251.10",-0.309417028,4.51999789e-07,-0.333318838,1.14984594e-07,0.0239018102,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap1","ENSMUSG00000037214.12",0.342584879,1.64224651e-05,0.485558654,5.28020706e-08,-0.142973775,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap11","ENSMUSG00000036442.8",0.169545323,0.00387934195,0.162506088,0.00533690845,0.00703923448,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap12","ENSMUSG00000030753.15",-0.0921872347,0.0225160121,-0.132071664,0.00138061246,0.0398844296,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap2","ENSMUSG00000020137.5",0.573845259,1.9958379e-10,0.597780352,7.63933289e-11,-0.023935093,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap3","ENSMUSG00000039759.10",-0.28249926,0.00125834459,-0.387857468,2.80758247e-05,0.105358207,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap4","ENSMUSG00000026279.14",0.0962650911,0.118138838,0.0187522707,0.798583839,0.0775128204,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap6","ENSMUSG00000102644.5",-0.276161592,0.0010913487,-0.266482169,0.00149694108,-0.00967942274,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thap7","ENSMUSG00000022760.17",-0.000798550566,0.994385891,-0.0529897638,0.435017039,0.0521912132,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thbd","ENSMUSG00000074743.4",-0.0211873322,0.852523408,-0.0137225696,0.908732503,-0.00746476259,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thbs1","ENSMUSG00000040152.8",0.687411355,1.89175129e-06,0.635148036,5.40588534e-06,0.0522633194,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thbs3","ENSMUSG00000028047.11",0.517309242,6.99779019e-06,0.464829733,3.07322607e-05,0.0524795092,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Them4","ENSMUSG00000028145.9",0.0610273319,0.67675463,0.0614536793,0.675224682,-0.000426347434,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Them6","ENSMUSG00000056665.2",-0.553266699,8.93012245e-07,-0.51084909,2.98827769e-06,-0.0424176089,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Themis","ENSMUSG00000049109.15",-0.154048758,0.00908536907,-0.130048754,0.0263676202,-0.0240000037,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Themis2","ENSMUSG00000037731.5",0.157347393,0.226124412,-0.021386234,0.895681513,0.178733627,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Thg1l","ENSMUSG00000011254.16",0.00793780725,0.884439983,0.0319963531,0.504085532,-0.0240585458,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thnsl1","ENSMUSG00000048550.17",0.0477747361,0.672590086,0.0930253331,0.373639034,-0.045250597,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thnsl2","ENSMUSG00000054474.15",-0.316782401,0.0127924911,-0.116196,0.386061655,-0.200586402,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thoc1","ENSMUSG00000024287.8",0.153869827,0.000227592823,0.194945998,9.40195251e-06,-0.0410761713,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thoc2","ENSMUSG00000037475.15",-0.0380365013,0.369217532,-0.0379847484,0.367124942,-5.17528932e-05,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thoc2l","ENSMUSG00000097392.4",0.164364011,0.0073633195,0.158600287,0.00931521241,0.00576372405,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thoc3","ENSMUSG00000025872.5",0.0741013701,0.0925857501,-0.0322029706,0.496100473,0.106304341,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Thoc5","ENSMUSG00000034274.11",0.0472925431,0.243778277,0.0577230415,0.145017816,-0.0104304984,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thoc6","ENSMUSG00000041319.14",-0.0399518472,0.582071922,0.017902204,0.823484376,-0.0578540511,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thoc7","ENSMUSG00000053453.9",0.0221604272,0.714271653,0.148328384,0.00503513266,-0.126167957,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thop1","ENSMUSG00000004929.12",0.0460320935,0.402523565,0.0251055161,0.669066292,0.0209265774,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thra","ENSMUSG00000058756.13",-0.129504884,0.116665893,-0.11511139,0.163539645,-0.014393494,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thrap3","ENSMUSG00000043962.16",-0.0693794669,0.024773972,-0.0374124897,0.236966786,-0.0319669771,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thrb","ENSMUSG00000021779.17",-0.362875815,0.0229077958,-0.324849423,0.0410597706,-0.0380263917,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thsd1","ENSMUSG00000031480.15",-0.681081586,0.000359858736,-0.581638617,0.00178710189,-0.0994429684,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thtpa","ENSMUSG00000045691.14",-0.0826784125,0.515016763,0.102619241,0.405891935,-0.185297654,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thumpd1","ENSMUSG00000030942.8",0.0687427708,0.0664499673,0.0508859273,0.179580022,0.0178568435,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thumpd2","ENSMUSG00000024246.9",-0.346774787,0.00112497949,-0.540640335,3.71454642e-06,0.193865547,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thumpd3","ENSMUSG00000030264.14",0.128871173,0.000563012972,0.143445327,0.000157242514,-0.0145741533,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thy1","ENSMUSG00000032011.5",0.206288568,1.8755207e-07,0.184427302,1.1581351e-06,0.0218612666,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Thyn1","ENSMUSG00000035443.10",-0.125111494,0.0118746811,-0.113561282,0.0215422606,-0.0115502123,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tia1","ENSMUSG00000071337.11",-0.894151743,2.4020107e-07,-0.843997,4.5883499e-07,-0.0501547427,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tial1","ENSMUSG00000030846.15",0.0475718139,0.160044667,0.000344499632,0.996765951,0.0472273143,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tiam1","ENSMUSG00000002489.16",0.251707823,2.02980592e-05,0.235071293,4.95012015e-05,0.01663653,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tiam2","ENSMUSG00000023800.15",0.225288587,0.129113428,0.349375692,0.0170285229,-0.124087105,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ticam1","ENSMUSG00000047123.8",0.104633695,0.132343278,0.133256098,0.0516739483,-0.0286224025,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ticam2","ENSMUSG00000056130.10",0.200823879,0.125689106,0.155133255,0.242732515,0.0456906246,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ticrr","ENSMUSG00000046591.10",-0.0508623343,0.341656168,-0.0902075549,0.0756186957,0.0393452207,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tifa","ENSMUSG00000046688.14",-0.314452637,0.0118641435,-0.025715059,0.870194056,-0.288737578,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tifab","ENSMUSG00000049625.6",-0.432852537,0.00464852897,-0.571601499,0.000295711725,0.138748963,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tigar","ENSMUSG00000038028.9",0.511806353,1.76098332e-08,0.452210295,1.48775053e-07,0.0595960584,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tigd2","ENSMUSG00000049232.3",-0.112201072,0.0313485885,-0.0939451798,0.0711683087,-0.0182558925,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tigd3","ENSMUSG00000044390.5",0.275038608,0.0922533638,0.249248885,0.126931847,0.0257897236,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tigd5","ENSMUSG00000103906.1",0.0750541405,0.657781567,0.024924418,0.896975109,0.0501297225,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tigit","ENSMUSG00000071552.5",0.397722355,6.02162187e-07,0.363273658,2.45054084e-06,0.0344486973,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timd2","ENSMUSG00000040413.15",1.62439859,1.07563503e-06,1.78001305,2.7972134e-07,-0.155614461,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timeless","ENSMUSG00000039994.15",-0.115586425,0.0185443528,-0.0610036699,0.223940736,-0.0545827549,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm10","ENSMUSG00000027076.10",0.172973923,0.00613643317,0.195597901,0.00212592298,-0.0226239789,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm10b","ENSMUSG00000089847.8",0.0226454896,0.840677784,0.0593885296,0.562614273,-0.03674304,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm13","ENSMUSG00000020219.7",-0.0180552765,0.758537665,0.0252665453,0.654598791,-0.0433218217,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm17a","ENSMUSG00000062580.9",0.264613751,3.88610417e-07,0.25432609,6.94231948e-07,0.010287661,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm17b","ENSMUSG00000031158.11",0.123929565,0.0110657722,0.109465871,0.0238200658,0.0144636941,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm21","ENSMUSG00000024645.5",-0.264266141,3.3063359e-05,-0.243192485,9.45442129e-05,-0.0210736565,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm22","ENSMUSG00000020843.15",-0.127890102,0.0243368279,-0.0550949162,0.355160965,-0.0727951863,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm23","ENSMUSG00000013701.13",0.104187905,0.171325439,0.10783924,0.152946348,-0.00365133546,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm29","ENSMUSG00000048429.10",0.0148574798,0.772349999,0.0183165683,0.716930494,-0.00345908842,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm44","ENSMUSG00000002949.15",-0.0140728629,0.757663723,-0.0148062108,0.74438548,0.000733347883,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm50","ENSMUSG00000003438.17",0.138344488,0.00613142136,0.0935809433,0.0609635748,0.0447635449,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm8a1","ENSMUSG00000048007.4",-0.0693210769,0.411234286,0.0929981731,0.251125344,-0.16231925,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm8b","ENSMUSG00000039016.5",0.126438208,0.0136127826,0.127624473,0.0125693035,-0.00118626542,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timm9","ENSMUSG00000021079.16",0.226349725,4.80175615e-05,0.142316286,0.00604197211,0.0840334388,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timmdc1","ENSMUSG00000002846.9",0.266660392,3.30914197e-05,0.330015914,1.29969901e-06,-0.0633555222,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timp1","ENSMUSG00000001131.11",2.13418596,1.05851014e-17,2.09998217,1.67015517e-17,0.0342037943,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timp2","ENSMUSG00000017466.9",-0.723177115,5.20819908e-05,-0.832895087,1.07992868e-05,0.109717972,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Timp3","ENSMUSG00000020044.13",0.271959202,0.0546470767,0.630316393,3.71463947e-05,-0.358357191,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tinf2","ENSMUSG00000007589.9",0.189526531,0.00013631388,0.228834846,1.01238324e-05,-0.0393083148,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tiparp","ENSMUSG00000034640.9",-0.0169692919,0.892252482,-0.00264821585,0.986268207,-0.014321076,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tipin","ENSMUSG00000032397.7",0.204584324,4.76845698e-05,0.21738159,1.97073675e-05,-0.0127972659,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tiprl","ENSMUSG00000040843.10",0.0336126266,0.482759561,0.0707648104,0.109470703,-0.0371521838,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tirap","ENSMUSG00000032041.15",0.109791488,0.39661134,0.249705751,0.0393959199,-0.139914263,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tjap1","ENSMUSG00000012296.16",0.132062062,0.00410003843,0.13077463,0.00433353141,0.0012874311,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tjp1","ENSMUSG00000030516.14",0.259803817,0.0823716,0.281716155,0.0578234813,-0.0219123377,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tjp2","ENSMUSG00000024812.11",0.60262638,1.49288564e-11,0.571334985,3.90898244e-11,0.0312913947,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tjp3","ENSMUSG00000034917.8",-0.339359687,0.00185392312,-0.267251735,0.0122038045,-0.0721079518,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tk1","ENSMUSG00000025574.13",-0.135391599,0.00459285376,-0.123543832,0.00903170872,-0.0118477665,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tk2","ENSMUSG00000035824.7",-0.379401249,3.64757168e-06,-0.448081238,2.18359872e-07,0.0686799894,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tkfc","ENSMUSG00000034371.9",-0.0739693872,0.245929056,-0.122101964,0.0471279719,0.0481325765,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tkt","ENSMUSG00000021957.7",-0.0173487674,0.644600223,-0.0328759695,0.34548042,0.0155272021,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlcd1","ENSMUSG00000019437.17",0.0504772069,0.571801541,0.110367936,0.178118858,-0.059890729,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlcd2","ENSMUSG00000038217.13",0.49503005,0.00131215013,0.485679855,0.00152749033,0.00935019499,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlcd4","ENSMUSG00000028132.15",-0.402040924,0.0015967986,-0.164309285,0.194109148,-0.237731638,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlcd5","ENSMUSG00000048503.7",-0.537730094,2.99370611e-05,-0.501536777,7.26003145e-05,-0.0361933171,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tldc2","ENSMUSG00000074628.9",-0.237328882,0.164117347,-0.283902771,0.0906081641,0.046573889,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tle1","ENSMUSG00000008305.18",0.156377057,0.0061864646,0.140106072,0.0133628871,0.0162709847,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tle2","ENSMUSG00000034771.15",0.772558669,1.98729744e-07,0.713958219,7.02774779e-07,0.0586004496,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tle3","ENSMUSG00000032280.16",0.112435569,0.0222224863,0.0417038369,0.4261772,0.0707317326,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tle4","ENSMUSG00000024642.17",0.0300445804,0.604654467,0.0259024346,0.659944894,0.00414214582,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tle5","ENSMUSG00000054452.10",0.292032175,2.08714274e-09,0.278947278,4.45839497e-09,0.0130848969,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tle6","ENSMUSG00000034758.12",0.731472676,6.49777836e-07,0.774067857,2.28274751e-07,-0.0425951814,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlk1","ENSMUSG00000041997.16",-0.185578471,1.42602238e-05,-0.222001643,8.44677444e-07,0.036423172,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlk2","ENSMUSG00000020694.17",0.0849609992,0.0372302173,0.0800565577,0.0490987386,0.0049044415,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tln1","ENSMUSG00000028465.16",-0.277734356,3.66952583e-08,-0.310763847,4.2130128e-09,0.0330294914,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tln2","ENSMUSG00000052698.15",-0.737627305,1.14017646e-06,-0.888201827,4.25047289e-08,0.150574522,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlnrd1","ENSMUSG00000070462.4",0.187462766,0.0179977571,0.16112297,0.0410669109,0.0263397964,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlr1","ENSMUSG00000044827.10",-0.637663891,3.61630552e-08,-0.615279422,5.79964379e-08,-0.0223844694,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlr12","ENSMUSG00000062545.4",-0.17584393,0.175823874,-0.183673874,0.153013943,0.00782994471,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Tlr2","ENSMUSG00000027995.10",0.39529912,0.00748917604,0.295328361,0.0384997474,0.0999707588,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
