"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","arm","collection","n_query_in_background","hit_genes","n_hits","size_tested","k_null_matched_mean","p_matched","frac_matched_reaching_q","p_uniform"
"GOMF_CHEMOKINE_RECEPTOR_BINDING","GOMF_CHEMOKINE_RECEPTOR_BINDING","5/187","39/9625",0.128205128205128,6.59879336349925,4.93135938829456,0.000883771537811277,0.0329646783603606,0.0298621751197284,"C3/CCL20/CCL22/CCL3/CCL4",5,"KO_heat_up","GO_MF",218,"C3/CCL20/CCL22/CCL3/CCL4",5,39,0.658,0.000999500249875062,0,0.000999500249875062
"GOMF_GROWTH_FACTOR_BINDING","GOMF_GROWTH_FACTOR_BINDING","8/187","105/9625",0.0761904761904762,3.92156862745098,4.23692612377884,0.000977533687647505,0.0331472786811381,0.030027589831086,"CCN1/EGFR/EPHA2/IL1R2/IL1RN/LTBP3/PDGFA/PDGFB",8,"KO_heat_up","GO_MF",218,"CCN1/EGFR/EPHA2/IL1R2/IL1RN/LTBP3/PDGFA/PDGFB",8,105,1.866,0.000999500249875062,0,0.000499750124937531
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","24/89","184/3730",0.130434782608696,5.46653639472399,9.71384744219426,1.95980127469169e-12,1.9793992874386e-10,1.65035896816142e-10,"CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CSF2/EGFR/FASLG/IL1A/IL1R2/IL2/IL23A/IL24/IL3/IL9/INHBA/LTA/PDGFA/PDGFB/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9",24,"KO_heat_up","KEGG",218,"CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CSF2/EGFR/FASLG/IL1A/IL1R2/IL2/IL23A/IL24/IL3/IL9/INHBA/LTA/PDGFA/PDGFB/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9",24,184,4.9605,0.000499750124937531,0.0025062656641604,0.000499750124937531
"KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG_GRAFT_VERSUS_HOST_DISEASE","5/89","27/3730",0.185185185185185,7.76113191843529,5.51195027809856,0.000368429663007054,0.0186056979818562,0.0155128279160865,"CD80/FASLG/IL1A/IL2/KLRC1",5,"KO_heat_up","KEGG",218,"CD80/FASLG/IL1A/IL2/KLRC1",5,27,1.68,0.0134932533733133,0.0172209026128266,0.00149925037481259
"KEGG_TYPE_I_DIABETES_MELLITUS","KEGG_TYPE_I_DIABETES_MELLITUS","5/89","30/3730",0.166666666666667,6.98501872659176,5.14524589068712,0.000614661181356385,0.020693593105665,0.0172536471959687,"CD80/FASLG/IL1A/IL2/LTA",5,"KO_heat_up","KEGG",218,"CD80/FASLG/IL1A/IL2/LTA",5,30,1.6685,0.0154922538730635,0.0160714285714286,0.00149925037481259
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","8/89","97/3730",0.0824742268041237,3.45650411212788,3.83222958392766,0.00195080529875278,0.0492578337935076,0.0410695852369006,"ADORA2A/ADORA2B/AVPR1A/GZMA/LTB4R/PARD3/PTGER2/S1PR3",8,"KO_heat_up","KEGG",218,"ADORA2A/ADORA2B/AVPR1A/GZMA/LTB4R/PARD3/PTGER2/S1PR3",8,97,1.8925,0.000999500249875062,0.000585137507314219,0.00149925037481259
"REACTOME_INTERLEUKIN_10_SIGNALING","REACTOME_INTERLEUKIN_10_SIGNALING","10/159","37/7981",0.27027027027027,13.5662077171511,10.9226138592216,1.62746437660733e-09,7.66535721382053e-07,6.80108797382221e-07,"CCL20/CCL22/CCL3/CCL4/CD80/CSF2/IL1A/IL1R2/IL1RN/TIMP1",10,"KO_heat_up","Reactome",218,"CCL20/CCL22/CCL3/CCL4/CD80/CSF2/IL1A/IL1R2/IL1RN/TIMP1",10,37,0.59,0.000499750124937531,0,0.000499750124937531
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","7/159","23/7981",0.304347826086957,15.2767295597484,9.77533805984392,2.04680074890751e-07,4.82021576367719e-05,4.27673630166464e-05,"CD70/FASLG/LTA/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9",7,"KO_heat_up","Reactome",218,"CD70/FASLG/LTA/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9",7,23,0.302,0.000499750124937531,0,0.000499750124937531
"REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING","16/159","205/7981",0.0780487804878049,3.9176560822212,6.03356512600193,2.87106686111061e-06,0.000450757497194366,0.000399934576793303,"ADM/ADORA2A/ADORA2B/AVPR1A/C3/CALCA/CCL20/CCL22/CCL3/CCL4/GPR183/GRP/LTB4R/PTGER2/S1PR3/WNT3",16,"KO_heat_up","Reactome",218,"ADM/ADORA2A/ADORA2B/AVPR1A/C3/CALCA/CCL20/CCL22/CCL3/CCL4/GPR183/GRP/LTB4R/PTGER2/S1PR3/WNT3",16,205,3.7345,0.000499750124937531,0,0.000499750124937531
"REACTOME_NGF_STIMULATED_TRANSCRIPTION","REACTOME_NGF_STIMULATED_TRANSCRIPTION","7/159","36/7981",0.194444444444444,9.76013277428372,7.51027933480878,5.60517747091826e-06,0.000660009647200625,0.000585593541040671,"EGR1/EGR2/EGR3/F3/FOSL1/NAB2/SH3GL3",7,"KO_heat_up","Reactome",218,"EGR1/EGR2/EGR3/F3/FOSL1/NAB2/SH3GL3",7,36,0.5965,0.000499750124937531,0,0.000499750124937531
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","13/159","156/7981",0.0833333333333333,4.18291404612159,5.72382225418601,1.26729616345789e-05,0.00119379298597734,0.00105919279345849,"ADORA2A/ADORA2B/AVPR1A/C3/CCL20/CCL22/CCL3/CCL4/GPR183/GRP/LTB4R/PTGER2/S1PR3",13,"KO_heat_up","Reactome",218,"ADORA2A/ADORA2B/AVPR1A/C3/CCL20/CCL22/CCL3/CCL4/GPR183/GRP/LTB4R/PTGER2/S1PR3",13,156,2.7425,0.000499750124937531,0,0.000499750124937531
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","21/159","397/7981",0.052896725440806,2.65514947008222,4.82307941117348,3.67351397313076e-05,0.00288370846890765,0.00255857025847879,"ANXA2/CCL20/CCL22/CCL3/CCL4/CD80/CDKN1A/CSF2/FASLG/IL17F/IL1A/IL1R2/IL1RN/IL2/IL23A/IL24/IL3/IL9/PTPN5/SDC1/TIMP1",21,"KO_heat_up","Reactome",218,"ANXA2/CCL20/CCL22/CCL3/CCL4/CD80/CDKN1A/CSF2/FASLG/IL17F/IL1A/IL1R2/IL1RN/IL2/IL23A/IL24/IL3/IL9/PTPN5/SDC1/TIMP1",21,397,6.525,0.000499750124937531,0,0.000499750124937531
"REACTOME_SIGNALING_BY_NTRKS","REACTOME_SIGNALING_BY_NTRKS","10/159","117/7981",0.0854700854700855,4.2901682524324,5.11128841880177,0.000106221084016033,0.00714716151022166,0.00634131885028047,"ADORA2A/EGR1/EGR2/EGR3/F3/FOSL1/MAPK12/MAPK13/NAB2/SH3GL3",10,"KO_heat_up","Reactome",218,"ADORA2A/EGR1/EGR2/EGR3/F3/FOSL1/MAPK12/MAPK13/NAB2/SH3GL3",10,117,1.755,0.000499750124937531,0,0.000499750124937531
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","7/159","58/7981",0.120689655172414,6.05801344610714,5.5117593865092,0.000139813132195336,0.00823149815800039,0.00730339651073003,"EGR1/EGR2/EGR3/F3/FOSL1/NAB2/SH3GL3",7,"KO_heat_up","Reactome",218,"EGR1/EGR2/EGR3/F3/FOSL1/NAB2/SH3GL3",7,58,0.903,0.000499750124937531,0,0.000499750124937531
"REACTOME_EGFR_DOWNREGULATION","REACTOME_EGFR_DOWNREGULATION","5/159","27/7981",0.185185185185185,9.29536454693687,6.15553304377374,0.000166852230794922,0.00841648156587522,0.00746752303419926,"AREG/EGFR/HBEGF/SH3GL3/SPRY1",5,"KO_heat_up","Reactome",218,"AREG/EGFR/HBEGF/SH3GL3/SPRY1",5,27,0.351,0.000499750124937531,0,0.000499750124937531
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","8/159","80/7981",0.1,5.01949685534591,5.15129899075824,0.000178693876133232,0.00841648156587522,0.00746752303419926,"CD40LG/CD70/FASLG/LTA/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9",8,"KO_heat_up","Reactome",218,"CD40LG/CD70/FASLG/LTA/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9",8,80,0.6575,0.000499750124937531,0,0.000499750124937531
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","13/159","206/7981",0.0631067961165049,3.16764364657752,4.49378614097502,0.00022634485937872,0.00898862800333866,0.00797515994485518,"ADAM8/COL27A1/ITGA3/LAMC2/LTBP3/P4HA2/PDGFA/PDGFB/SDC1/SDC4/SERPINE1/SPP1/TIMP1",13,"KO_heat_up","Reactome",218,"ADAM8/COL27A1/ITGA3/LAMC2/LTBP3/P4HA2/PDGFA/PDGFB/SDC1/SDC4/SERPINE1/SPP1/TIMP1",13,206,4.1205,0.000499750124937531,0,0.000499750124937531
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","4/159","16/7981",0.25,12.5487421383648,6.59238993678883,0.00022900963065831,0.00898862800333866,0.00797515994485518,"CD40LG/LTA/TNFSF11/TNFSF14",4,"KO_heat_up","Reactome",218,"CD40LG/LTA/TNFSF11/TNFSF14",4,16,0.221,0.000499750124937531,0,0.000499750124937531
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","8/159","86/7981",0.0930232558139535,4.66929940032178,4.87750148612137,0.000295703897657723,0.010713579676676,0.00950562326883531,"AREG/CD80/CDKN1A/EGFR/HBEGF/NR4A1/PDGFA/PDGFB",8,"KO_heat_up","Reactome",218,"AREG/CD80/CDKN1A/EGFR/HBEGF/NR4A1/PDGFA/PDGFB",8,86,1.2985,0.000499750124937531,0,0.000499750124937531
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER","REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER","6/159","59/7981",0.101694915254237,5.10457307323313,4.51146591543597,0.0010718394871673,0.0335091220838926,0.0297309676328202,"AREG/CD80/EGFR/HBEGF/PDGFA/PDGFB",6,"KO_heat_up","Reactome",218,"AREG/CD80/EGFR/HBEGF/PDGFA/PDGFB",6,59,0.899,0.000999500249875062,0,0.000499750124937531
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","3/159","11/7981",0.272727272727273,13.6895368782161,6.00418487472443,0.00113831412599211,0.0335091220838926,0.0297309676328202,"ANXA2/PLAUR/SERPINE1",3,"KO_heat_up","Reactome",218,"ANXA2/PLAUR/SERPINE1",3,11,0.1465,0.000499750124937531,0,0.000499750124937531
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING","REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING","3/159","11/7981",0.272727272727273,13.6895368782161,6.00418487472443,0.00113831412599211,0.0335091220838926,0.0297309676328202,"AREG/EGFR/HBEGF",3,"KO_heat_up","Reactome",218,"AREG/EGFR/HBEGF",3,11,0.054,0.000499750124937531,0,0.000499750124937531
"REACTOME_ATTACHMENT_AND_ENTRY","REACTOME_ATTACHMENT_AND_ENTRY","3/159","12/7981",0.25,12.5487421383648,5.70774413049463,0.00149565507842833,0.0414384436435143,0.0367662579650803,"HAVCR1/SDC1/SDC4",3,"KO_heat_up","Reactome",218,"HAVCR1/SDC1/SDC4",3,12,0.1875,0.00149925037481259,0,0.00199900049975012
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","4/5","92/3666",0.0434782608695652,31.8782608695652,11.0838744750896,1.82365440388458e-06,1.09419264233075e-05,5.75890864384604e-06,"IRF7/MX1/RTP4/TRIM5",4,"Interaction_up","Hallmark",7,"IRF7/MX1/RTP4/TRIM5",4,92,0.212,0.000999500249875062,0.0335051546391753,0.000499750124937531
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","4/5","182/3666",0.021978021978022,16.1142857142857,7.72869868009371,2.82853559950031e-05,8.48560679850093e-05,4.46610884131628e-05,"IRF7/MX1/RTP4/XAF1",4,"Interaction_up","Hallmark",7,"IRF7/MX1/RTP4/XAF1",4,182,0.439,0.000499750124937531,0.0218579234972678,0.000499750124937531
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","2/5","166/3666",0.0120481927710843,8.83373493975904,3.8169021088203,0.0186209646403698,0.0372419292807396,0.0196010154109156,"IRF7/RTP4",2,"Interaction_up","Hallmark",7,"IRF7/RTP4",2,166,0.463,0.0629685157421289,0.0113350125944584,0.0189905047476262
"GOBP_DEFENSE_RESPONSE_TO_VIRUS","GOBP_DEFENSE_RESPONSE_TO_VIRUS","6/7","258/11067",0.0232558139534884,36.7674418604651,14.624188082396,1.04047030306345e-09,1.42544431519692e-07,6.46186819797298e-08,"IFI16/IFIT1B/IRF7/MX1/RTP4/TRIM5",6,"Interaction_up","GO_BP",7,"IFI16/IFIT1B/IRF7/MX1/RTP4/TRIM5",6,258,0.181,0.000499750124937531,0,0.000499750124937531
"GOBP_RESPONSE_TO_VIRUS","GOBP_RESPONSE_TO_VIRUS","6/7","344/11067",0.0174418604651163,27.5755813953488,12.5971016007986,5.89239875156636e-09,4.03629314482295e-07,1.82974487548639e-07,"IFI16/IFIT1B/IRF7/MX1/RTP4/TRIM5",6,"Interaction_up","GO_BP",7,"IFI16/IFIT1B/IRF7/MX1/RTP4/TRIM5",6,344,0.236,0.000499750124937531,0,0.000499750124937531
"GOBP_REGULATION_OF_VIRAL_PROCESS","GOBP_REGULATION_OF_VIRAL_PROCESS","4/7","113/11067",0.0353982300884956,55.9646017699115,14.7741576415378,3.52280400175686e-07,1.22298674056672e-05,5.54408126726365e-06,"IFI16/IFIT1B/MX1/TRIM5",4,"Interaction_up","GO_BP",7,"IFI16/IFIT1B/MX1/TRIM5",4,113,0.1015,0.000499750124937531,0.00505050505050505,0.000499750124937531
"GOBP_VIRAL_PROCESS","GOBP_VIRAL_PROCESS","5/7","314/11067",0.0159235668789809,25.1751592356688,10.9329190866265,3.57076420603421e-07,1.22298674056672e-05,5.54408126726365e-06,"IFI16/IFIT1B/IRF7/MX1/TRIM5",5,"Interaction_up","GO_BP",7,"IFI16/IFIT1B/IRF7/MX1/TRIM5",5,314,0.238,0.000499750124937531,0.00232018561484919,0.000499750124937531
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS","GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS","3/7","61/11067",0.0491803278688525,77.7540983606557,15.12232359516,5.49019336285383e-06,0.000150431298142195,6.81939807175529e-05,"IFI16/IFIT1B/MX1",3,"Interaction_up","GO_BP",7,"IFI16/IFIT1B/MX1",3,61,0.056,0.000499750124937531,0.0181818181818182,0.000499750124937531
"GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE","GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE","3/7","90/11067",0.0333333333333333,52.7,12.3890143269053,1.77803742463845e-05,0.000405985211959114,0.000184042470269594,"IFI16/MX1/TRIM5",3,"Interaction_up","GO_BP",7,"IFI16/MX1/TRIM5",3,90,0.0845,0.000499750124937531,0.0121212121212121,0.000499750124937531
"GOBP_MONOCYTE_DIFFERENTIATION","GOBP_MONOCYTE_DIFFERENTIATION","2/7","33/11067",0.0606060606060606,95.8181818181818,13.722994613044,0.000179392559575905,0.00351096866598556,0.00159160316014712,"IFI16/IRF7",2,"Interaction_up","GO_BP",7,"IFI16/IRF7",2,33,0.033,0.000499750124937531,0.0151515151515152,0.000499750124937531
"GOBP_RESPONSE_TO_INTERFERON_BETA","GOBP_RESPONSE_TO_INTERFERON_BETA","2/7","36/11067",0.0555555555555556,87.8333333333333,13.1279547307879,0.000213854366908,0.0036622560332995,0.00166018521678579,"IFI16/XAF1",2,"Interaction_up","GO_BP",7,"IFI16/XAF1",2,36,0.0395,0.000999500249875062,0.0128205128205128,0.000499750124937531
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION","GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION","2/7","40/11067",0.05,79.05,12.4405907964277,0.000264452827117177,0.00402555970167259,0.00182487915788462,"IFI16/MX1",2,"Interaction_up","GO_BP",7,"IFI16/MX1",2,40,0.0435,0.00149925037481259,0.0235294117647059,0.000499750124937531
"GOBP_VIRAL_LIFE_CYCLE","GOBP_VIRAL_LIFE_CYCLE","3/7","234/11067",0.0128205128205128,20.2692307692308,7.49488070253534,0.000306746342290978,0.0042024248893864,0.00190505623107029,"IFI16/MX1/TRIM5",3,"Interaction_up","GO_BP",7,"IFI16/MX1/TRIM5",3,234,0.1875,0.00199900049975012,0.00571428571428571,0.00149925037481259
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","3/7","283/11067",0.0106007067137809,16.7597173144876,6.75644881186187,0.000536549900703063,0.00668248512693815,0.00302932479822782,"IFI16/IRF7/TRIM5",3,"Interaction_up","GO_BP",7,"IFI16/IRF7/TRIM5",3,283,0.1995,0.000999500249875062,0.00267379679144385,0.00149925037481259
"GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE","GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE","2/7","63/11067",0.0317460317460317,50.1904761904762,9.85014900310408,0.000657569798014661,0.00737595027301619,0.00334368856018406,"IFIT1B/MX1",2,"Interaction_up","GO_BP",7,"IFIT1B/MX1",2,63,0.0465,0.000999500249875062,0,0.00149925037481259
"GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION","GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION","2/7","65/11067",0.0307692307692308,48.6461538461538,9.6920466580974,0.000699907690140223,0.00737595027301619,0.00334368856018406,"IFI16/MX1",2,"Interaction_up","GO_BP",7,"IFI16/MX1",2,65,0.062,0.00199900049975012,0.0165289256198347,0.00149925037481259
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS","3/7","362/11067",0.00828729281767956,13.1022099447514,5.88968979626494,0.00110133601179621,0.0107773595440057,0.00488562591699069,"IFI16/IRF7/TRIM5",3,"Interaction_up","GO_BP",7,"IFI16/IRF7/TRIM5",3,362,0.2635,0.00199900049975012,0.00420168067226891,0.00199900049975012
"GOBP_VIRAL_GENOME_REPLICATION","GOBP_VIRAL_GENOME_REPLICATION","2/7","92/11067",0.0217391304347826,34.3695652173913,8.08553919672072,0.0013971262104394,0.0127604193886798,0.00578459273094207,"IFI16/MX1",2,"Interaction_up","GO_BP",7,"IFI16/MX1",2,92,0.073,0.00249875062468766,0.0140845070422535,0.00199900049975012
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON","GOBP_RESPONSE_TO_TYPE_I_INTERFERON","2/7","108/11067",0.0185185185185185,29.2777777777778,7.42913894613615,0.00191917349919222,0.0164329230868334,0.0074494234508119,"IRF7/MX1",2,"Interaction_up","GO_BP",7,"IRF7/MX1",2,108,0.121,0.00649675162418791,0.00869565217391304,0.00299850074962519
"GOBP_TYPE_I_INTERFERON_PRODUCTION","GOBP_TYPE_I_INTERFERON_PRODUCTION","2/7","127/11067",0.015748031496063,24.8976377952756,6.8142013686412,0.00264232522591863,0.0212940327029913,0.00965307667673059,"IRF7/XAF1",2,"Interaction_up","GO_BP",7,"IRF7/XAF1",2,127,0.083,0.00449775112443778,0,0.00199900049975012
"GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","2/7","163/11067",0.0122699386503067,19.398773006135,5.95328304928556,0.00431304515711884,0.0328270659180712,0.014881266916375,"IFI16/IRF7",2,"Interaction_up","GO_BP",7,"IFI16/IRF7",2,163,0.122,0.00449775112443778,0.00425531914893617,0.00449775112443778
"GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","2/7","173/11067",0.0115606936416185,18.2774566473988,5.76203600177659,0.00484552670861468,0.0349387978463269,0.0158385637566906,"IFI16/IRF7",2,"Interaction_up","GO_BP",7,"IFI16/IRF7",2,173,0.1245,0.00399800099950025,0.004149377593361,0.00299850074962519
"GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY","GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY","1/7","10/11067",0.1,158.1,12.5032904442257,0.00630969659842262,0.0375838449558217,0.0170376246822396,"MX1",1,"Interaction_up","GO_BP",7,"MX1",1,10,0.0095,0.00999500249875063,0,0.00349825087456272
"GOBP_MACROPHAGE_APOPTOTIC_PROCESS","GOBP_MACROPHAGE_APOPTOTIC_PROCESS","1/7","10/11067",0.1,158.1,12.5032904442257,0.00630969659842262,0.0375838449558217,0.0170376246822396,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,10,5e-04,0.000999500249875062,0,0.00599700149925037
"GOBP_MDA_5_SIGNALING_PATHWAY","GOBP_MDA_5_SIGNALING_PATHWAY","1/7","10/11067",0.1,158.1,12.5032904442257,0.00630969659842262,0.0375838449558217,0.0170376246822396,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,10,0.0065,0.00699650174912544,0,0.00549725137431284
"GOBP_SYNAPTIC_VESICLE_BUDDING","GOBP_SYNAPTIC_VESICLE_BUDDING","1/7","10/11067",0.1,158.1,12.5032904442257,0.00630969659842262,0.0375838449558217,0.0170376246822396,"MX1",1,"Interaction_up","GO_BP",7,"MX1",1,10,0.0015,0.00199900049975012,0,0.00399800099950025
"GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING","1/7","11/11067",0.0909090909090909,143.727272727273,11.9143700361371,0.00693878515081592,0.0380245426264712,0.0172374031115006,"IFI16",1,"Interaction_up","GO_BP",7,"IFI16",1,11,0.008,0.00849575212393803,0,0.0119940029985007
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS","1/7","11/11067",0.0909090909090909,143.727272727273,11.9143700361371,0.00693878515081592,0.0380245426264712,0.0172374031115006,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,11,0.004,0.00449775112443778,0,0.00649675162418791
"GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","2/7","216/11067",0.00925925925925926,14.6388888888889,5.09257899786664,0.00746448819778256,0.0393321108883158,0.0178301539947033,"IFI16/IRF7",2,"Interaction_up","GO_BP",7,"IFI16/IRF7",2,216,0.158,0.00649675162418791,0,0.0079960019990005
"GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL","GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL","1/7","14/11067",0.0714285714285714,112.928571428571,10.5422104855542,0.00882400301857189,0.0443600301893172,0.0201094259021876,"TRIM5",1,"Interaction_up","GO_BP",7,"TRIM5",1,14,0.017,0.0174912543728136,0,0.0079960019990005
"GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","1/7","15/11067",0.0666666666666667,105.4,10.1787038689643,0.00945172689253104,0.0443600301893172,0.0201094259021876,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,15,0.0065,0.00699650174912544,0,0.0129935032483758
"GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY","1/7","15/11067",0.0666666666666667,105.4,10.1787038689643,0.00945172689253104,0.0443600301893172,0.0201094259021876,"IFI16",1,"Interaction_up","GO_BP",7,"IFI16",1,15,0.0065,0.00699650174912544,0,0.00899550224887556
"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION","GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION","1/7","16/11067",0.0625,98.8125,9.84963984226539,0.0100791099826283,0.0443600301893172,0.0201094259021876,"TRIM5",1,"Interaction_up","GO_BP",7,"TRIM5",1,16,0.0055,0.00599700149925037,0,0.0109945027486257
"GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION","1/7","16/11067",0.0625,98.8125,9.84963984226539,0.0100791099826283,0.0443600301893172,0.0201094259021876,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,16,0.0205,0.0209895052473763,0,0.0129935032483758
"GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST","GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST","1/7","17/11067",0.0588235294117647,93,9.54988052862458,0.0107061524430501,0.0443600301893172,0.0201094259021876,"TRIM5",1,"Interaction_up","GO_BP",7,"TRIM5",1,17,0.0105,0.0109945027486257,0,0.00999500249875063
"GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS","GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS","1/7","18/11067",0.0555555555555556,87.8333333333333,9.27530134168561,0.0113328544279278,0.0443600301893172,0.0201094259021876,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,18,0.008,0.00849575212393803,0,0.00949525237381309
"GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","1/7","18/11067",0.0555555555555556,87.8333333333333,9.27530134168561,0.0113328544279278,0.0443600301893172,0.0201094259021876,"IRF7",1,"Interaction_up","GO_BP",7,"IRF7",1,18,0.0125,0.0129935032483758,0,0.0129935032483758
