"gene","ID","collection","p_matched","p.adjust","pvalue","fold_enrichment","enriched","n_sets_for_gene","weight_fractional","winner_id","is_winner","arm","variant"
"ALDH1A2","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,1,1,"HALLMARK_KRAS_SIGNALING_UP",TRUE,"WT_heat_up","unpinned"
"ANO1","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,2,0.5,"GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",FALSE,"WT_heat_up","unpinned"
"CCL20","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CSF2","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"GFPT2","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,2,0.5,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"HBEGF","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,9,0.111111111111111,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"INHBA","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"PLAUR","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,7,0.142857142857143,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PLEK2","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,1,1,"HALLMARK_KRAS_SIGNALING_UP",TRUE,"WT_heat_up","unpinned"
"PTGS2","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"RGS16","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,5,0.2,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"SPP1","HALLMARK_KRAS_SIGNALING_UP","Hallmark",0.00199900049975012,0.00325025329971556,0.000443216359052122,2.89439603001695,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"APLP1","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,4,0.25,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",FALSE,"WT_heat_up","unpinned"
"BATF3","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,1,1,"HALLMARK_IL2_STAT5_SIGNALING",TRUE,"WT_heat_up","unpinned"
"CD83","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,2,0.5,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"CSF2","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"EOMES","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,1,1,"HALLMARK_IL2_STAT5_SIGNALING",TRUE,"WT_heat_up","unpinned"
"FAH","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,1,1,"HALLMARK_IL2_STAT5_SIGNALING",TRUE,"WT_heat_up","unpinned"
"HK2","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,3,0.333333333333333,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",FALSE,"WT_heat_up","unpinned"
"IRF6","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,2,0.5,"GOMF_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"PTGER2","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,3,0.333333333333333,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"RGS16","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,5,0.2,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"SCN9A","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,1,1,"HALLMARK_IL2_STAT5_SIGNALING",TRUE,"WT_heat_up","unpinned"
"SPP1","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TGM2","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,5,0.2,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",FALSE,"WT_heat_up","unpinned"
"TNFSF11","HALLMARK_IL2_STAT5_SIGNALING","Hallmark",0.0289855072463768,0.0060117022787534,0.000956407180710768,2.55030699148346,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"C3","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CLU","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,1,1,"HALLMARK_COAGULATION",TRUE,"WT_heat_up","unpinned"
"F3","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"OLR1","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PDGFB","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,6,0.166666666666667,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"PLEK","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SERPINE1","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,11,0.0909090909090909,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"TIMP1","HALLMARK_COAGULATION","Hallmark",0.0149925037481259,0.0193060234492291,0.00438773260209753,3.03735810113519,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"ADAM8","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,5,0.2,"GOBP_TAXIS",TRUE,"WT_heat_up","unpinned"
"C3","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CALCA","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,6,0.166666666666667,"GOBP_TAXIS",TRUE,"WT_heat_up","unpinned"
"CCL20","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL22","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL3","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL4","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCN1","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"EGR3","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"EPHA2","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,4,0.25,"GOBP_TAXIS",TRUE,"WT_heat_up","unpinned"
"F3","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"FOSL1","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"GPR183","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"HBEGF","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,9,0.111111111111111,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"IL23A","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"NR4A1","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PDGFB","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,6,0.166666666666667,"GOBP_TAXIS",TRUE,"WT_heat_up","unpinned"
"PLAUR","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,7,0.142857142857143,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SEMA4A","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,2,0.5,"GOBP_TAXIS",TRUE,"WT_heat_up","unpinned"
"SERPINE1","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,11,0.0909090909090909,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"TNFSF11","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF14","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"WNT3","GOBP_TAXIS","GO_BP",0.000499750124937531,1.50928341624917e-05,7.70842520945912e-09,4.12235596212486,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"ADAM8","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,5,0.2,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"ADORA2A","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,5,0.2,"GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",FALSE,"WT_heat_up","unpinned"
"ADORA2B","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,4,0.25,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"BCL6B","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,1,1,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"WT_heat_up","unpinned"
"C3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CAMK2N1","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,1,1,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"WT_heat_up","unpinned"
"CCL3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CD200","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,1,1,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"WT_heat_up","unpinned"
"DAGLA","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,1,1,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"WT_heat_up","unpinned"
"IER3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"IL1A","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1RN","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL2","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL23A","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"LTA","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"NR4A3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PIK3AP1","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,2,0.5,"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",FALSE,"WT_heat_up","unpinned"
"PLK2","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PTGS2","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SERPINE1","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,11,0.0909090909090909,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SPHK1","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"TNFSF11","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF14","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.00149925037481259,1.50928341624917e-05,1.13994215728789e-08,4.03798025529774,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"ADM","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,6,0.166666666666667,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"ANXA3","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,3,0.333333333333333,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"ATP2B4","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,2,0.5,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"C3","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"EMILIN2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,2,0.5,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"EPHA2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,4,0.25,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"EPN2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,1,1,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"F3","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"FASLG","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"HK2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,3,0.333333333333333,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"HSPG2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,3,0.333333333333333,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"IL17F","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1A","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"PLK2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SEMA4A","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,2,0.5,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"SERPINE1","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,11,0.0909090909090909,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SPHK1","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"TGM2","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GO_BP",0.000499750124937531,4.45951590971985e-05,5.05232164998472e-08,4.69901823281907,TRUE,5,0.2,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",TRUE,"WT_heat_up","unpinned"
"ADAM8","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,5,0.2,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"CALCA","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,6,0.166666666666667,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"EPHA2","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,4,0.25,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"FOSL2","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"GJA5","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,1,1,"GOBP_TISSUE_REMODELING",TRUE,"WT_heat_up","unpinned"
"IL1A","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL2","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL23A","GOBP_TISSUE_REMODELING","GO_BP",0.000999500249875062,0.000196318462817633,3.70691961513658e-07,5.78191955396256,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
