"arm","collection","ID","Count","p.adjust","p_matched","frac_matched_reaching_q","size_tested","enriched","pinned","fails_p_matched","fails_recurrence","pruned_by","pruned_hit_jaccard","rank_in_collection","selected","variant"
"Interaction_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",3,0.0106665789883565,0.00199900049975012,0.00428265524625268,364,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",0.666666666666667,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_VIRAL_GENOME_REPLICATION",2,0.0125337325638472,0.000999500249875062,0,92,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0.666666666666667,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_RESPONSE_TO_TYPE_I_INTERFERON",2,0.0164384927318908,0.00499750124937531,0.0153846153846154,109,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.666666666666667,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_TYPE_I_INTERFERON_PRODUCTION",2,0.0219019827712978,0.00349825087456272,0.0115606936416185,130,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.666666666666667,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",2,0.0326385428448896,0.00749625187406297,0.00840336134453781,164,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",2,0.0351052570101232,0.00499750124937531,0.00432900432900433,175,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY",1,0.0372447700001148,0.00599700149925037,0.0909090909090909,10,TRUE,FALSE,FALSE,FALSE,"GOBP_SYNAPTIC_VESICLE_BUDDING",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,0.0372447700001148,0.000999500249875062,0,10,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"unpinned"
"Interaction_up","GO_BP","GOBP_MDA_5_SIGNALING_PATHWAY",1,0.0372447700001148,0.00449775112443778,0.125,10,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_SYNAPTIC_VESICLE_BUDDING",1,0.0372447700001148,0.00349825087456272,0,10,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"unpinned"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING",1,0.0376815841413848,0.00549725137431284,0,11,TRUE,FALSE,FALSE,FALSE,"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,0.0376815841413848,0.00349825087456272,0,11,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",2,0.0393435799713653,0.00599700149925037,0,218,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",1,0.0439606835573486,0.0174912543728136,0,14,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0439606835573486,0.00549725137431284,0.1,15,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY",1,0.0439606835573486,0.00999500249875063,0,15,TRUE,FALSE,FALSE,FALSE,"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,0.0439606835573486,0.00649675162418791,0,16,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"unpinned"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION",1,0.0439606835573486,0.0184907546226887,0,16,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST",1,0.0439606835573486,0.0104947526236882,0.05,17,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS",1,0.0439606835573486,0.00649675162418791,0,18,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0439606835573486,0.0139930034982509,0,18,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",1,0.0439606835573486,0.0124937531234383,0,18,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST",1,0.0451018594688187,0.0224887556221889,0,19,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,0.0461801132455388,0.00399800099950025,0,20,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_SENSORY_PERCEPTION_OF_TASTE",1,0.0472004129646487,0.0139930034982509,0,21,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"unpinned"
"Interaction_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION",1,0.0490845384991072,0.00999500249875063,0,23,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",1,0.0490845384991072,0.015992003998001,0,23,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"unpinned"
"Interaction_up","GO_BP","GOBP_VIRAL_TRANSLATION",1,0.0499559981882338,0.0144927536231884,0.0357142857142857,24,TRUE,FALSE,FALSE,FALSE,NA,NA,10,TRUE,"unpinned"
"Interaction_up","GO_MF","GOMF_MOLECULAR_SEQUESTERING_ACTIVITY",2,0.00495482141108545,0.000499750124937531,0.0222222222222222,73,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"Interaction_up","KEGG","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",1,0.0204163330664531,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,"unpinned"
"Interaction_up","KEGG","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0204163330664531,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,"unpinned"
"Interaction_up","KEGG","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0221510541766747,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",3,4.14135452335351e-05,0.000499750124937531,0,59,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"Interaction_up","Reactome","REACTOME_INTERFERON_SIGNALING",4,4.14135452335351e-05,0.000499750124937531,0.0104712041884817,242,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.75,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",2,0.00392245747971696,0.000499750124937531,0,61,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_INTERFERON_GAMMA_SIGNALING",2,0.00493063039572901,0.000499750124937531,0,79,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"unpinned"
"Interaction_up","Reactome","REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,0.0202922531761932,0.000999500249875062,0,11,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"unpinned"
"Interaction_up","Reactome","REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7",1,0.0202922531761932,0.0079960019990005,0.533333333333333,12,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",1,0.0202922531761932,0.00549725137431284,0.6,13,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES",1,0.0202922531761932,0.00299850074962519,0,14,TRUE,FALSE,FALSE,FALSE,"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY",1,0.0202922531761932,0.0124937531234383,0.0416666666666667,14,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",1,0.0208616257582028,0.00999500249875063,0,16,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"unpinned"
"Interaction_up","Reactome","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE",1,0.0213251163456836,0.0129935032483758,0.72,18,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,"unpinned"
"Interaction_up","Hallmark","HALLMARK_INTERFERON_ALPHA_RESPONSE",4,1.12711602523951e-05,0.000499750124937531,0.0145348837209302,93,TRUE,FALSE,FALSE,FALSE,"GOBP_DEFENSE_RESPONSE_TO_VIRUS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE",4,8.74057217787795e-05,0.000999500249875062,0.00968188105117566,184,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.75,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Hallmark","HALLMARK_INFLAMMATORY_RESPONSE",2,0.0369911389581074,0.0544727636181909,0.00657894736842105,166,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_DEFENSE_RESPONSE_TO_VIRUS",6,1.41449388243636e-07,0.000499750124937531,0.00626959247648903,260,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_RESPONSE_TO_VIRUS",6,3.95875098110959e-07,0.000499750124937531,0.00246305418719212,346,TRUE,FALSE,FALSE,FALSE,"GOBP_DEFENSE_RESPONSE_TO_VIRUS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_VIRAL_PROCESS",4,1.16917058859569e-05,0.000499750124937531,0.0112359550561798,113,TRUE,FALSE,FALSE,FALSE,"GOBP_DEFENSE_RESPONSE_TO_VIRUS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_VIRAL_PROCESS",5,1.16917058859569e-05,0.000499750124937531,0,314,TRUE,FALSE,FALSE,FALSE,"GOBP_DEFENSE_RESPONSE_TO_VIRUS",0.833333333333333,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",3,0.000146407270719627,0.000499750124937531,0.0224719101123595,61,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE",3,0.000395153468199902,0.000499750124937531,0.0141843971631206,90,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MONOCYTE_DIFFERENTIATION",2,0.00344804033573504,0.000499750124937531,0,33,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_RESPONSE_TO_INTERFERON_BETA",2,0.00359664559261999,0.000499750124937531,0,36,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",2,0.0039534837597657,0.000499750124937531,0,40,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_VIRAL_LIFE_CYCLE",3,0.0040917738994228,0.000499750124937531,0,234,TRUE,FALSE,FALSE,FALSE,"GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",3,0.0066431512420697,0.00149925037481259,0.00552486187845304,285,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE",2,0.00724438211441006,0.00199900049975012,0.0422535211267606,64,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION",2,0.00724438211441006,0.000499750124937531,0,65,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",3,0.0106665789883565,0.00199900049975012,0.00428265524625268,364,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_VIRAL_GENOME_REPLICATION",2,0.0125337325638472,0.000999500249875062,0,92,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_RESPONSE_TO_TYPE_I_INTERFERON",2,0.0164384927318908,0.00499750124937531,0.0153846153846154,109,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_TYPE_I_INTERFERON_PRODUCTION",2,0.0219019827712978,0.00349825087456272,0.0115606936416185,130,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",2,0.0326385428448896,0.00749625187406297,0.00840336134453781,164,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",2,0.0351052570101232,0.00499750124937531,0.00432900432900433,175,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY",1,0.0372447700001148,0.00599700149925037,0.0909090909090909,10,TRUE,FALSE,FALSE,FALSE,"GOBP_SYNAPTIC_VESICLE_BUDDING",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,0.0372447700001148,0.000999500249875062,0,10,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MDA_5_SIGNALING_PATHWAY",1,0.0372447700001148,0.00449775112443778,0.125,10,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_SYNAPTIC_VESICLE_BUDDING",1,0.0372447700001148,0.00349825087456272,0,10,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING",1,0.0376815841413848,0.00549725137431284,0,11,TRUE,FALSE,FALSE,FALSE,"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,0.0376815841413848,0.00349825087456272,0,11,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",2,0.0393435799713653,0.00599700149925037,0,218,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",1,0.0439606835573486,0.0174912543728136,0,14,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0439606835573486,0.00549725137431284,0.1,15,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY",1,0.0439606835573486,0.00999500249875063,0,15,TRUE,FALSE,FALSE,FALSE,"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,0.0439606835573486,0.00649675162418791,0,16,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION",1,0.0439606835573486,0.0184907546226887,0,16,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST",1,0.0439606835573486,0.0104947526236882,0.05,17,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS",1,0.0439606835573486,0.00649675162418791,0,18,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0439606835573486,0.0139930034982509,0,18,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",1,0.0439606835573486,0.0124937531234383,0,18,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST",1,0.0451018594688187,0.0224887556221889,0,19,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,0.0461801132455388,0.00399800099950025,0,20,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_SENSORY_PERCEPTION_OF_TASTE",1,0.0472004129646487,0.0139930034982509,0,21,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION",1,0.0490845384991072,0.00999500249875063,0,23,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",1,0.0490845384991072,0.015992003998001,0,23,TRUE,FALSE,FALSE,FALSE,"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","GO_BP","GOBP_VIRAL_TRANSLATION",1,0.0499559981882338,0.0144927536231884,0.0357142857142857,24,TRUE,FALSE,FALSE,FALSE,NA,NA,10,TRUE,"hypoxia_anchored"
"Interaction_up","GO_MF","GOMF_MOLECULAR_SEQUESTERING_ACTIVITY",2,0.00495482141108545,0.000499750124937531,0.0222222222222222,73,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"Interaction_up","KEGG","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",1,0.0204163330664531,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,"hypoxia_anchored"
"Interaction_up","KEGG","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0204163330664531,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,"hypoxia_anchored"
"Interaction_up","KEGG","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.0221510541766747,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",3,4.14135452335351e-05,0.000499750124937531,0,59,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_INTERFERON_SIGNALING",4,4.14135452335351e-05,0.000499750124937531,0.0104712041884817,242,TRUE,FALSE,FALSE,FALSE,"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.75,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",2,0.00392245747971696,0.000499750124937531,0,61,TRUE,FALSE,FALSE,FALSE,"GOBP_MONOCYTE_DIFFERENTIATION",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_INTERFERON_GAMMA_SIGNALING",2,0.00493063039572901,0.000499750124937531,0,79,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,0.0202922531761932,0.000999500249875062,0,11,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7",1,0.0202922531761932,0.0079960019990005,0.533333333333333,12,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",1,0.0202922531761932,0.00549725137431284,0.6,13,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES",1,0.0202922531761932,0.00299850074962519,0,14,TRUE,FALSE,FALSE,FALSE,"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",1,NA,FALSE,"hypoxia_anchored"
"Interaction_up","Reactome","REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY",1,0.0202922531761932,0.0124937531234383,0.0416666666666667,14,TRUE,FALSE,FALSE,FALSE,"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",1,NA,FALSE,"hypoxia_anchored"
