"contrast","database","pathway_id","pathway_name","direction","nes","pvalue","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","sig_before_in_db","sig_after_in_db","sig_lost_in_db","core_enrichment"
"Interaction","GO_BP","GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION","Protein Targeting to Mitochondrion","Up",0.679764416,0.931919726,0.999948662,0.999948662,34,2389,4786,66,68,-2,"Timm9/Uqcrc1/Srebf2/Rac2/Fbxw7/Tomm40/Rnf31/Csnk2a2/Mfn2/Ube2d3/Pmpca/Tspo/Htra2/Huwe1"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION","Negative Regulation of Osteoblast Differentiation","Up",0.679427613,0.90837785,0.999948662,0.999948662,24,2389,4786,66,68,-2,"Twsg1/Id2/Smad3/Notch1/Sema4d/Gsk3b/Ski/Ptch1/Pparg/Cdk6/Smad6/Areg/Noct"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION","Negative Regulation of Cell Activation","Up",0.678554593,0.986709972,0.999948662,0.999948662,106,2389,4786,66,68,-2,"H2-T23/Axl/Dtx1/Src/Cebpb/Twsg1/Syt11/Csk/Ldlr/Fcgr2b/Cbl/Il2ra/Stat5a/Fyn/Id2/Ptprc/Socs5/Dusp3"
"Interaction","GO_BP","GOBP_RESPONSE_TO_CALCIUM_ION","Response to Calcium Ion","Up",0.676800994,0.95004678,0.999948662,0.999948662,46,2389,4786,66,68,-2,"Ryr1/Ncstn/Ppif/Sec31a/Ect2/Slc25a23/Hnrnpd/D2hgdh/Slc25a12/Alox15/Kcnmb1/Inhbb/Nedd4/Tnnt2"
"Interaction","GO_BP","GOBP_NEPHRON_DEVELOPMENT","Nephron Development","Up",0.676652983,0.956924088,0.999948662,0.999948662,51,2389,4786,66,68,-2,"Sulf2/Cflar/Comt/Hs2st1/Stat1/Bmp2/Wnk4/Notch1/Notch2/Ext1/Sec61a1/Cr1l/Cd2ap/Fgf2"
"Interaction","GO_BP","GOBP_L_AMINO_ACID_CATABOLIC_PROCESS","L Amino Acid Catabolic Process","Down",-0.673557602,0.949139638,0.999948662,0.999948662,38,2389,4786,66,68,-2,"Hibch/Fah/Nos2/Gcdh/Dld/Acadsb/Glul/Gls2/Qdpr/Cbs/Csad/Oat"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION","Negative Regulation of Smooth Muscle Cell Proliferation","Down",-0.673469455,0.922861779,0.999948662,0.999948662,24,2389,4786,66,68,-2,"Tpm1/Efemp2/Cdkn1a/Apoe/Hmox1/Cdkn1b"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE","Negative Regulation of Cytokine Production Involved in Immune Response","Up",0.673166589,0.895573406,0.999948662,0.995813478,17,2389,4786,66,68,-2,"H2-Q1/Il10/H2-M3/Tgfb1/Smad7/Bcl6/Slamf1/Bst2/Ifnb1/Arg1/Angpt1/Cd96"
"Interaction","GO_BP","GOBP_RESPONSE_TO_FUNGUS","Response to Fungus","Up",0.672720028,0.900469893,0.999948662,0.997603914,18,2389,4786,66,68,-2,"Bak1/Zbp1"
"Interaction","GO_BP","GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS","Regulation of Microtubule Based Process","Up",0.672296004,0.981429898,0.999948662,0.999948662,84,2389,4786,66,68,-2,"Arhgef7/Apc/Mapre3/Cul1/Prkaca/Cltc/Rae1/Pak1/Pafah1b1/Xrcc3/Ppp2cb/Clip1/Map1s/Aurkb/Katnb1/Ckap5/Rnf4/Dyrk1a"
"Interaction","GO_BP","GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS","Meiosis I Cell Cycle Process","Up",0.67205846,0.946956987,0.999948662,0.999948662,42,2389,4786,66,68,-2,"Slc2a8/Pttg1/Trip13/Mre11a/Ago4/Knl1/Brdt/Cdc20/Ercc4/Dmc1"
"Interaction","GO_BP","GOBP_GLIAL_CELL_MIGRATION","Glial Cell Migration","Up",0.672027308,0.903286403,0.999948662,0.998094257,19,2389,4786,66,68,-2,"P2rx4/Zmiz1/Pafah1b1/Adgrg1"
"Interaction","GO_BP","GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS","Muscle Cell Apoptotic Process","Up",0.670797086,0.941894323,0.999948662,0.999948662,37,2389,4786,66,68,-2,"Cflar/Foxo1/E2f3/Slc7a5/Notch1/Ptpn1/Atf4/Eng/Dmpk/Atp2a2"
"Interaction","GO_BP","GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS","Cellular Response to Vascular Endothelial Growth Factor Stimulus","Down",-0.670628649,0.954699813,0.999948662,0.999948662,40,2389,4786,66,68,-2,"Pdgfrb/Itgb3/Myo1c/Ptp4a3/Vegfc/Cd63"
"Interaction","GO_BP","GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS","Monosaccharide Biosynthetic Process","Down",-0.669733775,0.961879083,0.999948662,0.999948662,45,2389,4786,66,68,-2,"Pgk1/Nr3c1/Pgd/Slc25a13/Eno3/Tpi1/Mst1/Sirt1/Acadm/Ptpn2/Slc37a4/Pgam1/Slc25a10/Arpp19"
"Interaction","GO_BP","GOBP_REGULATION_OF_CENTROSOME_CYCLE","Regulation of Centrosome Cycle","Down",-0.667174008,0.928857051,0.999948662,0.999948662,25,2389,4786,66,68,-2,"Brca1/Sirt1/Rbm14/Ccnl1"
"Interaction","GO_BP","GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT","Epithelial Cell Differentiation Involved in Kidney Development","Up",0.667020025,0.907897234,0.999948662,0.999948662,19,2389,4786,66,68,-2,"Stat1/Notch1/Notch2/Ext1/Cd2ap/Mmp9/Basp1"
"Interaction","GO_BP","GOBP_GLOMERULUS_DEVELOPMENT","Glomerulus Development","Up",0.666752027,0.932826457,0.999948662,0.999948662,30,2389,4786,66,68,-2,"Sulf2/Cflar/Comt/Notch1/Notch2/Ext1/Cr1l/Cd2ap"
"Interaction","GO_BP","GOBP_KETONE_METABOLIC_PROCESS","Ketone Metabolic Process","Down",-0.666435147,0.984667918,0.999948662,0.999948662,76,2389,4786,66,68,-2,"Pgk1/Trib3/Akt2/Cbr4/Nqo2/Nmt1/Cpt1a/Coq5/Etfbkmt/Brca1/Tpi1/Fdxr/Fabp5/Sirt1/Sox9/Il1b/Cav1/Nr1h4/Nme1/Glo1/Adm/Ndufa9"
"Interaction","GO_BP","GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","B Cell Activation Involved in Immune Response","Down",-0.665505777,0.961082097,0.999948662,0.999948662,42,2389,4786,66,68,-2,"Lgals1/Gpr183/Swap70/Ada/Tfrc/Pms2/Msh2/Hspd1"
"Interaction","GO_BP","GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION","Regulation of Immunoglobulin Production","Down",-0.664731877,0.961650241,0.999948662,0.999948662,42,2389,4786,66,68,-2,"Tfrc/Pms2/Cd86/Msh2/Ephb2"
"Interaction","GO_BP","GOBP_SPINDLE_ORGANIZATION","Spindle Organization","Up",0.663829042,0.985044333,0.999948662,0.999948662,89,2389,4786,66,68,-2,"Mapre3/Cltc/Kif2a/Rae1/Csnk1d/Nek7/Kif11/Cdc20/Map1s/Aurkb/Ckap5/Rnf4/Ezr/Tubgcp2/Plk3/Espl1/Hdac3/Tubg1/Flna/Ppp2r1b/Incenp/Ttk/Asb7/Kpnb1/Tacc3/Stag1/Plk1/Tubb5/Spc25"
"Interaction","GO_BP","GOBP_MUSCLE_CELL_MIGRATION","Muscle Cell Migration","Down",-0.66330956,0.947847861,0.999948662,0.999948662,33,2389,4786,66,68,-2,"Rock1/Tpm1/Ddit3/Nfe2l2/S100a11/Pdgfrb/Itgb3/Plat/Serpine1/Pdgfa"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS","Negative Regulation of Lipid Metabolic Process","Down",-0.663266125,0.946684453,0.999948662,0.999948662,31,2389,4786,66,68,-2,"Etfbkmt/Brca1/Sirt1/Apoe/Sox9/Il1b/Pdgfa"
"Interaction","GO_BP","GOBP_MONOCYTE_CHEMOTAXIS","Monocyte Chemotaxis","Up",0.662729445,0.908920383,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Ccl5/Nbl1/Cxcl10"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY","Positive Regulation of Gtpase Activity","Up",0.661399602,0.939186159,0.999948662,0.999948662,31,2389,4786,66,68,-2,"Evi5/Rasgrp1/Sipa1l1/Bcr/Ect2/Snx9"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","Positive Regulation of Epithelial Cell Migration","Up",0.661369913,0.922579189,0.999948662,0.999948662,24,2389,4786,66,68,-2,"Src/Ptk2/Tgfbr2/Hif1a/Plcg1/Mmp9/Pfn1/Ifng/Ctsh/Arf6"
"Interaction","GO_BP","GOBP_CELLULAR_RESPONSE_TO_KETONE","Cellular Response to Ketone","Up",0.661277487,0.966331439,0.999948662,0.999948662,52,2389,4786,66,68,-2,"Cflar/Casp9/Src/Akt1/Aifm1/Usp8/Sphk2/Sp1/Gng2/Adam15/Mmp14/Atp5a1/Gnas"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY","Positive Regulation of Hydrolase Activity","Up",0.659811224,0.951622157,0.999948662,0.999948662,38,2389,4786,66,68,-2,"Evi5/Rasgrp1/Sipa1l1/Bmp2/Bcr/Ect2/Snx9/Fgfr3/Sema4d/Cr1l"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY","Negative Regulation of T Cell Mediated Immunity","Up",0.659250037,0.911989844,0.999948662,0.999948662,18,2389,4786,66,68,-2,"H2-Q1/Fcgr2b/Ptprc/Cd274/H2-M3/Smad7/Slamf1/H2-Q7/Ifnb1/H2-Q10/Arg1"
"Interaction","GO_BP","GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS","Unsaturated Fatty Acid Biosynthetic Process","Down",-0.658417514,0.938038124,0.999948662,0.999948662,26,2389,4786,66,68,-2,"Sigmar1/Alox15/Ptgs2/Fads2/Elovl2/Abcd1/Pla2g4a/Elovl5/Cd74/Alox8/Ptges/Avpr1a/Pnpla8/Degs1/Edn1/Scd1/Scd2/Akr1c18/Cbr1/Ptges3/Mif/Elovl6/Fabp5/Sirt1/Il1b"
"Interaction","GO_BP","GOBP_SECONDARY_METABOLIC_PROCESS","Secondary Metabolic Process","Down",-0.657240567,0.911007124,0.999948662,0.999948662,15,2389,4786,66,68,-2,"Akr1c18/Ddt/Bcl2/Akr1a1/Cbr4/Prkce/Nfe2l2/Atp7a/Cyp1a1"
"Interaction","GO_BP","GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","Cardiac Muscle Cell Action Potential","Up",0.65558688,0.930311625,0.999948662,0.999948662,25,2389,4786,66,68,-2,"Gja5/Jup/Kcnj8/Pkp2/Gja1/Kcnh2/Atp2a2/Flna/Atp1a1"
"Interaction","GO_BP","GOBP_ESTABLISHMENT_OF_CELL_POLARITY","Establishment of Cell Polarity","Down",-0.655177903,0.978602698,0.999948662,0.999948662,59,2389,4786,66,68,-2,"Clasp1/Pkd1/Cfl1/Fgf13/Tcirg1/Cdc42/Numa1/Amot/Map1b/Cyp26b1/Jam3/Slc9a3r1/Rhoa/Sdccag8"
"Interaction","GO_BP","GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH","Regulation of Actin Filament Length","Down",-0.654693322,0.979736983,0.999948662,0.999948662,60,2389,4786,66,68,-2,"F2rl1/Svil/Prkce/Sptbn2/Was/Cfl1/Pfn2/Swap70/Flii/Sptan1/Actn2/Dmtn/Nck2/Hax1/Dlg1"
"Interaction","GO_BP","GOBP_SISTER_CHROMATID_COHESION","Sister Chromatid Cohesion","Up",0.654435713,0.938595012,0.999948662,0.999948662,28,2389,4786,66,68,-2,"Tent4a/Dscc1/Mre11a/Rb1/Nipbl/Fbxw7/Cdc20/Espl1/Ppp2r1b/Stag1/Plk1/Stag3/Rad21"
"Interaction","GO_BP","GOBP_INTERLEUKIN_8_PRODUCTION","Interleukin 8 Production","Up",0.654247271,0.953522877,0.999948662,0.999948662,37,2389,4786,66,68,-2,"Tlr7/Arrb1/Cd2/Ptprc/Bcl10/Nod1/F2r/Il10/Anxa1/Tlr2/Cd14/Rela/Stat3"
"Interaction","GO_BP","GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION","Regulation of Actin Filament Polymerization","Up",0.654196355,0.969993441,0.999948662,0.999948662,52,2389,4786,66,68,-2,"Cyfip2/Rac1/Rasa1/Grb2/Evl/Baiap2/Ptk2b/Snx9/Lats1/Cttn"
"Interaction","GO_BP","GOBP_RESPONSE_TO_PROSTAGLANDIN","Response to Prostaglandin","Down",-0.65212986,0.91662802,0.999948662,0.999948662,16,2389,4786,66,68,-2,"Ptger4/Adcy6/Prkce/Gnai1/Prkaa2/Igfbp7"
"Interaction","GO_BP","GOBP_ADIPOSE_TISSUE_DEVELOPMENT","Adipose Tissue Development","Up",0.650412153,0.941461952,0.999948662,0.999948662,28,2389,4786,66,68,-2,"Hras/Lipa/Klf7/Id2/Arid5b/Cd2ap/Ppard/Ifrd1/Rbx1/Ddb1/Xbp1/Nampt/Pparg"
"Interaction","GO_BP","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","Regulation of Vasculature Development","Down",-0.649929268,0.998254676,0.999948662,0.999948662,134,2389,4786,66,68,-2,"Jak1/Brca1/Acvrl1/Ptpn6/Emp2/Glul/Sirt1/Rhob/Amot/Rnh1/Itgb3/Il1b/Akt3/Hmox1/Cxcr4/Vegfc/Efna3/Serpine1/Ghrl/Efna1/Adm/Sparc/Gpnmb"
"Interaction","GO_BP","GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","Regulation of Morphogenesis of An Epithelium","Up",0.647895001,0.93602194,0.999948662,0.999948662,25,2389,4786,66,68,-2,"Etv5/Ctnnd1/Cxcl10/Gja1/Fgf2/Fgfr1/Pik3cd"
"Interaction","GO_BP","GOBP_IMMUNOGLOBULIN_PRODUCTION","Immunoglobulin Production","Down",-0.647548587,0.979412223,0.999948662,0.999948662,55,2389,4786,66,68,-2,"Swap70/Prkdc/Tfrc/Pms2/Cd86/Msh2/Hspd1/Ephb2"
"Interaction","GO_BP","GOBP_ORGANELLE_MEMBRANE_FUSION","Organelle Membrane Fusion","Up",0.646782683,0.955737064,0.999948662,0.999948662,35,2389,4786,66,68,-2,"Uso1/Vcpip1/Syt11/Vav3/Stxbp1/Gosr2/Sec22b/Vamp4/Ykt6/Anxa1/Pikfyve"
"Interaction","GO_BP","GOBP_RESPONSE_TO_CAMP","Response to Camp","Down",-0.646464654,0.958166041,0.999948662,0.999948662,33,2389,4786,66,68,-2,"Atp5o/Dmtn/Gata1/Pkd2"
"Interaction","GO_BP","GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS","Regulation of Lipid Catabolic Process","Up",0.645301564,0.927401488,0.999948662,0.999948662,20,2389,4786,66,68,-2,"Prkaca/Ldlr/Akt1/Scarb1/Abcb11/Abcd1/Mlycd"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION","Positive Regulation of Neural Precursor Cell Proliferation","Up",0.643679813,0.925196104,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Cdon/Adgrg1/Notch1/Hif1a/Flna/Fgf2"
"Interaction","GO_BP","GOBP_NADPPLUS_METABOLIC_PROCESS","Nadpplus Metabolic Process","Up",0.641972687,0.933654573,0.999948662,0.999948662,22,2389,4786,66,68,-2,"Pgls/Trp53/Nnt/Idh2/Prps2/Tkt/Nampt/G6pdx/Me1/Noct/Taldo1/Dcxr/Me2"
"Interaction","GO_BP","GOBP_NEURAL_TUBE_DEVELOPMENT","Neural Tube Development","Up",0.640432627,0.977051207,0.999948662,0.999948662,53,2389,4786,66,68,-2,"Marcks/Itpk1/Prkaca/Psen1/Notch1/Tsc2/Hif1a/Mthfd1/Tmed2/Bcl10/Plod3/Spint2/Rara"
"Interaction","GO_BP","GOBP_SKIN_EPIDERMIS_DEVELOPMENT","Skin Epidermis Development","Up",0.639772726,0.969795197,0.999948662,0.999948662,44,2389,4786,66,68,-2,"Egfr/Srf/Rbpj/Nsdhl/Notch1/Hdac1/Ldb1/Ext1/Gnas/Hdac3/Sos1"
"Interaction","GO_BP","GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION","Regulation of Macrophage Derived Foam Cell Differentiation","Up",0.639135623,0.928151881,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Abca1/Mapk9"
"Interaction","GO_BP","GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","Regulation of Epithelial Cell Migration","Up",0.638959523,0.955923534,0.999948662,0.999948662,32,2389,4786,66,68,-2,"Src/Ptk2/Evl/Tgfbr2/Adipor1/Hif1a/Plcg1/Mmp9/Il4/Pfn1/Ifng/Ctsh/Arf6"
"Interaction","GO_BP","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","Fatty Acid Biosynthetic Process","Up",0.637619015,0.984421151,0.999948662,0.999948662,65,2389,4786,66,68,-2,"Abhd2/Fasn/Acsm3/Abcd3/Sirt2/Acsl4/Acox1/Fads1/Sigmar1/Angptl4/Insig1/Alox15/Acly/Acaca/Ptgs2/Fads2/Elovl2/Abcd1/Mlycd"
"Interaction","GO_BP","GOBP_AMYLOID_BETA_FORMATION","Amyloid beta Formation","Down",-0.63609769,0.949570861,0.999948662,0.999948662,24,2389,4786,66,68,-2,"Bin1/Rock1/Pin1/Psenen/Apoe/Casp3/Efna1/Ifngr1"
"Interaction","GO_BP","GOBP_NEURAL_CREST_CELL_DIFFERENTIATION","Neural Crest Cell Differentiation","Up",0.632817045,0.961677472,0.999948662,0.999948662,33,2389,4786,66,68,-2,"Cul1/Acvr1/Tcof1/Eng/Ext1/Hif1a/Sema4d/Bmpr1a/Nrp2"
"Interaction","GO_BP","GOBP_REGULATION_OF_CYTOKINESIS","Regulation of Cytokinesis","Down",-0.632737338,0.969624905,0.999948662,0.999948662,35,2389,4786,66,68,-2,"Kif20b/Kif23/Kif20a/Ccp110/Calm3/Cdca8/Svil/Prkce/Calm1/Pin1/Cdc42/Cit/Cdc6/Birc5/Rhoa"
"Interaction","GO_BP","GOBP_REGULATION_OF_TUBE_SIZE","Regulation of Tube Size","Up",0.631292252,0.980533066,0.999948662,0.999948662,54,2389,4786,66,68,-2,"Cd38/Src/Ext2/Gja5/Kcnj8/Htr1b/Sod1/Ext1/Scarb1/F2r/Plod3/Ppard/P2ry1/Abcc1/Gucy1a1/Kat2b/Itga9/Gper1/P2ry2/Abl1/Adora2b/Itgb1bp1"
"Interaction","GO_BP","GOBP_REGULATORY_T_CELL_DIFFERENTIATION","Regulatory T Cell Differentiation","Down",-0.63127718,0.964714489,0.999948662,0.999948662,31,2389,4786,66,68,-2,"Cr1l/Zbtb16/H2-Eb1/H2-M3/Psma4/Psmb3/Tgfb1/Ifng/Bcl6/Foxo3/H2-Q7/H2-Q10/Socs1/Cd28/Kat2a/Il2/Psmb9/Psmb10/Psma6/Psma3/Ctla4/Irf1/Mdk/Psma2/Psma1/Psma7/Il2rg/Psmb8/Psmb2/Cd46"
"Interaction","GO_BP","GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS","Epithelial Cell Apoptotic Process","Up",0.631235264,0.956722036,0.999948662,0.999948662,30,2389,4786,66,68,-2,"Cflar/Srsf6/Rb1/Mtch2/Tcf7l2/Tgfbr2/Bcl2l1/Hdac3"
"Interaction","GO_BP","GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS","Camera Type Eye Morphogenesis","Up",0.631072791,0.965188755,0.999948662,0.999948662,35,2389,4786,66,68,-2,"Bak1/Nectin1/Zeb1/Cdon/Notch2/Atf4/Hif1a/Tsku"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","Negative Regulation of Oxidative Stress Induced Intrinsic Apoptotic Signaling...","Up",0.629993204,0.934688696,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Fyn/Akt1/Atf4/Hif1a/Ppia/Fgf2/Il10"
"Interaction","GO_BP","GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","DNA Damage Response Signal Transduction by p53 Class Mediator","Down",-0.628047886,0.97278823,0.999948662,0.999948662,37,2389,4786,66,68,-2,"Triap1/Ppm1d/Pidd1/Mif/Ndrg1/Cdkn1a/Sirt1/Eef1e1/Cdkn1b/Cdkn2a"
"Interaction","GO_BP","GOBP_NUCLEOSIDE_METABOLIC_PROCESS","Nucleoside Metabolic Process","Up",0.62605721,0.937398158,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Erh/Aprt"
"Interaction","GO_BP","GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE","Regulation of Morphogenesis of A Branching Structure","Down",-0.62409384,0.943206844,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Esr1/Ctnnb1/Phb2/Sox9/Ar/Pdgfa"
"Interaction","GO_BP","GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT","Long Chain Fatty Acid Transport","Up",0.623913661,0.958063972,0.999948662,0.999948662,28,2389,4786,66,68,-2,"Abcd3/Slc27a1/Ucp2/Slc27a5/Akt1"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS","Positive Regulation of Steroid Metabolic Process","Up",0.623353427,0.935012556,0.999948662,0.999948662,16,2389,4786,66,68,-2,"Prkaca/Dab2/Srebf2/Por/Pomc/Kpnb1"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","Negative Regulation of Leukocyte Cell Cell Adhesion","Up",0.622290231,0.992560191,0.999948662,0.999948662,76,2389,4786,66,68,-2,"H2-T23/Dtx1/Cebpb/Twsg1/Csk/Cbl/Il2ra/Stat5a/Fyn/Akt1/Socs5/Dusp3/Arg2/Cr1l/Cblb/Cd274/Peli1/Il10/Anxa1"
"Interaction","GO_BP","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION","Vascular Associated Smooth Muscle Cell Proliferation","Up",0.621645856,0.967695059,0.999948662,0.999948662,33,2389,4786,66,68,-2,"Map3k7/Pak1/Gja1/Htr1b/Mmp9/Fgf2/Il10/Mfn2/Bmpr1a/Gper1/Xbp1/Pdgfb/Ern1/Pparg"
"Interaction","GO_BP","GOBP_STEM_CELL_DEVELOPMENT","Stem Cell Development","Up",0.621567735,0.961853218,0.999948662,0.999948662,30,2389,4786,66,68,-2,"Acvr1/Ptprc/Tcof1/Eng/Hif1a/Sema4d/Fgf2/Bmpr1a/Nrp2"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION","Negative Regulation of Myeloid Leukocyte Differentiation","Up",0.621374749,0.945721475,0.999948662,0.999948662,21,2389,4786,66,68,-2,"Fbn1/Fbxw7/Tnfrsf11b/Rara/Inha/Inhba/Myc/Il4"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE","Positive Regulation of Production of Molecular Mediator of Immune Response","Up",0.620839065,0.992482012,0.999948662,0.999948662,74,2389,4786,66,68,-2,"H2-T23/Map3k7/Rsad2/Cd160/H2-Q1/Cd40/Slc7a5/Ptprc/Sphk2/Cd81/Traf2/Cd37/Bcl10/B2m/Il10/Fcer1g"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS","Negative Regulation of Endothelial Cell Apoptotic Process","Down",-0.620649275,0.942927149,0.999948662,0.999948662,17,2389,4786,66,68,-2,"Pak4/Icam1/Gata3/Tnip2/Nfe2l2/Scg2/Itgb3/Serpine1"
"Interaction","GO_BP","GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE","T Helper 17 Type Immune Response","Up",0.619912313,0.971735381,0.999948662,0.999948662,37,2389,4786,66,68,-2,"Il12rb1/Il17rb/Stat5a/Notch1"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS","Positive Regulation of Nitric Oxide Biosynthetic Process","Up",0.619611751,0.956238745,0.999948662,0.999948662,26,2389,4786,66,68,-2,"P2rx4/Klrk1/Smad3/Akt1"
"Interaction","GO_BP","GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","Smooth Muscle Cell Apoptotic Process","Up",0.618247985,0.935464231,0.999948662,0.999948662,15,2389,4786,66,68,-2,"Foxo1/E2f3/Slc7a5/Atf4"
"Interaction","GO_BP","GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS","Modified Amino Acid Biosynthetic Process","Down",-0.617315274,0.953696044,0.999948662,0.999948662,21,2389,4786,66,68,-2,"Slc1a1/Aldh9a1/Nfe2l2/Dhfr/Acadm/Gss"
"Interaction","GO_BP","GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION","Regulation of Neutrophil Migration","Up",0.617082947,0.948634996,0.999948662,0.999948662,21,2389,4786,66,68,-2,"Rac1/C1qbp/Adam8/Rac2"
"Interaction","GO_BP","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION","Regulation of alpha beta T Cell Differentiation","Down",-0.616967812,0.978705818,0.999948662,0.999948662,39,2389,4786,66,68,-2,"Cd80/Il2rg/Ap3b1/Lgals1/Prdm1/Ada/Cd86/Syk/Rhoa"
"Interaction","GO_BP","GOBP_NEUROBLAST_PROLIFERATION","Neuroblast Proliferation","Down",-0.616679507,0.949661734,0.999948662,0.999948662,19,2389,4786,66,68,-2,"Cx3cl1/Ctnnb1/Sox10/Fgf13/Numb/Vegfc"
"Interaction","GO_BP","GOBP_REGULATION_OF_MYELINATION","Regulation of Myelination","Up",0.615849373,0.940111103,0.999948662,0.999948662,16,2389,4786,66,68,-2,"Sirt2/Tnfrsf1b/Akt1/Eif2ak3/Rara"
"Interaction","GO_BP","GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT","Cell Differentiation Involved in Kidney Development","Up",0.61445249,0.950470136,0.999948662,0.999948662,21,2389,4786,66,68,-2,"Stat1/Notch1/Notch2/Ext1/Cd2ap/Mmp9/Basp1"
"Interaction","GO_BP","GOBP_MATURE_B_CELL_DIFFERENTIATION","Mature B Cell Differentiation","Up",0.612222889,0.946454962,0.999948662,0.999948662,18,2389,4786,66,68,-2,"Fcgr2b/Ptk2b/Notch2/Cr1l/Il10"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","Positive Regulation of Protein Localization to Membrane","Down",-0.607879766,0.982737603,0.999948662,0.999948662,40,2389,4786,66,68,-2,"Tnfaip6/Lamc1/Kif5b/Epha2/Anxa13/Large1/Sqstm1/Prkch/Stx3/Sorbs1/Prkce/Lgals3/Atp2c1/Pdzk1/Ephb2/Dlg1"
