"contrast","database","pathway_id","pathway_name","direction","nes","pvalue","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","sig_before_in_db","sig_after_in_db","sig_lost_in_db","core_enrichment"
"Interaction","GO_BP","GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","Myeloid Cell Activation Involved in Immune Response","Down",-1.09399759,0.299733463,0.775134311,0.694649765,47,2389,4787,66,68,-2,"F2rl1/Chga/Prkce/Gnai1/Ptpn6/Snap23/Sbno2/Itgam/Lat2/Vamp8/Il1b/Fgr/Gata1/Lyn/Vamp7/Kars/Syk"
"Interaction","GO_BP","GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION","Peptidyl Amino Acid Modification","Up",1.07552064,0.298023482,0.775134311,0.692879266,133,2389,4787,66,68,-2,"Pml/Ifih1/Parp14/Il11/Parp9/Pdk3/Prlr/Zmiz1/Il4ra/Rap2b/Arl2bp/Sirt2/Cdk1/Egfr/Src/Loxl2/Araf/Fyn/Ip6k2/Akt1/Ptk2b/Stk39/Ripk2/Tpst1/Nedd9/Socs5/Unc119/Fgfr3/Raf1/Zap70/Ikbkb/Il10rb"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION","Positive Regulation of Neuron Differentiation","Up",1.12186426,0.301284958,0.775164918,0.694737282,22,2389,4787,66,68,-2,"Socs2/Zeb1/Bmp2/Nbl1/Cdon/Nrcam/Ect2/Mmd"
"Interaction","GO_BP","GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS","Liposaccharide Metabolic Process","Up",1.1169099,0.300580423,0.775164918,0.694737282,25,2389,4787,66,68,-2,"B4galt5/Slc30a5/Fuca1/Hexa/St3gal4/Cln6/Itgb8/Galc/M6pr/Abca2/St3gal6"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY","Positive Regulation of Regulated Secretory Pathway","Down",-1.11436828,0.301325347,0.775164918,0.694737282,22,2389,4787,66,68,-2,"Itgam/Vamp8/Fgr/H2-Q2/Gata1/Vamp7/Syk"
"Interaction","GO_BP","GOBP_SYNAPSE_ORGANIZATION","Synapse Organization","Up",1.06915415,0.301434998,0.775164918,0.694737282,166,2389,4787,66,68,-2,"Etv5/Cyfip2/Wasf1/Ntrk3/Nectin1/Rac1/Mapre3/Nlgn3/Ago2/Itsn1/Sipa1l1/Cap1/Nlgn2/Crmp1/Psen1/Rps6ka5/Cdh1/Mapk14/Fcgr2b/Pafah1b1/Nrcam/Fyn/Smad3/Baiap2/Akt1/Kcnj8/Ptk2b/Ptpn1/Nedd9/Apbb2/Ophn1/Rer1/C3/Cpeb3/Raf1/Cdc20/Lats1/Prkca/Cttn/Dmpk/Sigmar1/Ywhaz/Ezr/Daam1/Arhgef9/Adam10/Sema4d/Cd2ap/Cap2/F2r/Tnc/Il10/Fgfr1/Actb/Tlr2/Farp1"
"Interaction","GO_BP","GOBP_REGULATION_OF_PROTEOLYSIS","Regulation of Proteolysis","Up",1.0689126,0.300746996,0.775164918,0.694737282,169,2389,4787,66,68,-2,"Pml/Bak1/Cyfip2/Cbfa2t3/Csnk1e/Psme3/Prkaca/Sirt2/Psme2/Cdk1/Dab2/Mapk9/Lamp3/Src/Usp14/Csnk2b/Psen1/Csnk1d/Ptk2/Araf/Axin1/Tnfrsf1b/Psmd3/Cln6/Adrm1/Adam8/Nfe2l1/Akt1/Ptk2b/Ptpn1/Ubqln1/Fbxw7/Nudt15/Socs5/Smarcc1/Rchy1/Snx9/Ophn1/Furin/Cdc20/Taf9/Lats1/Fbxw11/Psmd14/Mmp14"
"Interaction","GO_BP","GOBP_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN","Regulation of Tyrosine Phosphorylation of STAT Protein","Up",1.12086141,0.302154195,0.776178894,0.69549141,22,2389,4787,66,68,-2,"Parp14/Parp9/Il4ra/Arl2bp"
"Interaction","GO_BP","GOBP_MATERNAL_PLACENTA_DEVELOPMENT","Maternal Placenta Development","Up",1.12250853,0.30256954,0.77641099,0.696011719,20,2389,4787,66,68,-2,"Vdr/Akt1/Ctsb/Tmed2/Prdx3/Ppard/Ptgs2"
"Interaction","Reactome","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","Molecules Associated With Elastic Fibres","Up",0.940245526,0.538377006,0.777655675,0.863798238,18,663,4787,63,40,23,"Fbn1/Bmp2/Itgb8/Itgav/Ltbp1/Eln"
"Interaction","Reactome","REACTOME_CARGO_CONCENTRATION_IN_THE_ER","Cargo Concentration in the ER","Up",0.935713671,0.539919913,0.778188919,0.865246214,16,663,4787,63,40,23,"F8/F5/Cnih2/Sec24d/Gosr2/Sec22b/Tmed2/Ctsz/Tmed10/Preb"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION","Positive Regulation of Lymphocyte Differentiation","Up",1.08912319,0.303796556,0.778723147,0.698034956,65,2389,4787,66,68,-2,"Il12rb1/Axl/Zmiz1/Rasgrp1/Il2ra/Stat5a/Adam8/Ptprc/Ripk2/Socs5/Tgfbr2/Smarcc1/Zap70/Lck/Mmp14/Gpr65/Cr1l/Il10/Rara/Anxa1/Actb/Zbtb16/H2-Eb1/Il15ra/H2-M3"
"Interaction","Reactome","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","Positive Epigenetic Regulation of rRNA Expression","Down",-0.941917298,0.542753158,0.778886025,0.866920042,26,663,4787,63,40,23,"Dek/H2aj/Polr2k/Myo1c/Polr2e/Polr1c/Cbx3"
"Interaction","Reactome","REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY","Downregulation of Smad2 3 Smad4 Transcriptional Activity","Up",0.936797563,0.542360745,0.778886025,0.866920042,20,663,4787,63,40,23,"Ncor2/Ubc/Stat1/Smad3/Hdac1"
"Interaction","GO_MF","GOMF_P53_BINDING","p53 Binding","Up",0.997222779,0.45629738,0.779339774,0.810998394,23,386,4787,6,8,-2,"Ntrk3/Psme3/Axin1/Trp53/Hdac1/Rchy1/Taf9/Hif1a/Eef2/Plk3/Gsk3b/Crebbp"
"Interaction","Reactome","REACTOME_APOPTOSIS","Apoptosis","Down",-0.957708905,0.549352492,0.779717158,0.870778271,100,663,4787,63,40,23,"Psmd8/Lmnb1/Mapk1/Mapt/Psma1/Akt2/Dapk2/Birc2/Rock1/Gzmb/Nmt1/Ctnnb1/Psma7/Psmc6/Diablo/Dnm1l/Dynll2/Psmc3/Psmb2/Ripk1/Psmd7/Bcl2l11/Sptan1/Casp3/Akt3/Casp8/Psmd12/Bcap31/Psmb5/Ly96/Casp6/Ywhaq/Ywhah/Cdkn2a/Hmgb2/Bax"
"Interaction","Reactome","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","Synthesis of Substrates in N Glycan Biosythesis","Up",0.935788646,0.545229969,0.779717158,0.868811676,21,663,4787,63,40,23,"St6galnac2/Gmppa/St3gal4/Gfpt1/Pgm3/St6gal1/St3gal6"
"Interaction","Reactome","REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","Rab Gefs Exchange Gtp For Gdp On Rabs","Down",-0.934315624,0.545752394,0.779717158,0.868811676,16,663,4787,63,40,23,"Madd/Rab14/Akt2/Rab3gap1/Rab27a/Rab1a/Rab9/Akt3/Rab31"
"Interaction","Reactome","REACTOME_TRNA_PROCESSING","tRNA Processing","Up",0.933830931,0.548266043,0.779717158,0.87012702,21,663,4787,63,40,23,"Nup98/Pom121/Rae1/Tprkb/Cdkal1/Nup153/Nup93/Eprs"
"Interaction","Reactome","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","G1 S Specific Transcription","Down",-0.933237641,0.550167792,0.779717158,0.871493455,19,663,4787,63,40,23,"Cdc45/Dhfr/Fbxo5/Cdc6/E2f5/Pcna"
"Interaction","Reactome","REACTOME_G0_AND_EARLY_G1","G0 and Early G1","Down",-0.932082875,0.550388582,0.779717158,0.871554794,18,663,4787,63,40,23,"Cdc6/E2f5/Cdk2/Pcna"
"Interaction","GO_BP","GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I","Transcription by RNA Polymerase I","Down",-1.10381551,0.30459955,0.779944613,0.699337192,28,2389,4787,66,68,-2,"Polr2k/Myo1c/Polr2e/Lyar/Polr1c/Gtf2h5"
"Interaction","WikiPathways","WP_PRIMARY_OVARIAN_INSUFFICIENCY","Primary Ovarian Insufficiency","Down",-0.977147101,0.488204995,0.780005682,0.833474248,34,417,4787,30,19,11,"Wrn/Esr1/Nup107/Msh5/Hsd17b4/Prdm1/Cox10/Cav1/Ar/Hax1/Rad51"
"Interaction","WikiPathways","WP_NANOMATERIAL_INDUCED_APOPTOSIS","Nanomaterial Induced Apoptosis","Down",-0.976403489,0.486554427,0.780005682,0.832928414,18,417,4787,30,19,11,"Casp3/Casp8/Casp6/Bax"
"Interaction","Reactome","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Extracellular Matrix Organization","Up",0.957122183,0.553308504,0.780518166,0.871934541,140,663,4787,63,40,23,"Itgal/Cd47/Adam19/Fbn1/Tmprss6/Mmp11/Try5/Ncstn/Dtnb/Lama3/Loxl2/Psen1/Bmp2/Cdh1/Sntb1/Vwf/P3h1/Itgb8/Sgcb/Adam8/Lamb3/Furin/Ctsb/Adam17/Col6a2/Adam15/Prkca/Mmp14/Itgav/Cd44/Adam10/Itgb2/Sdc3/Mmp9/Plod3/Ltbp1/Timp2/Fgf2/Tnc/Actb/Ctsd/Eln/Col5a3"
"Interaction","Reactome","REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES","Epigenetic Regulation by Wdr5 Containing Histone Modifying Complexes","Up",0.938864697,0.552476164,0.780518166,0.871934541,39,663,4787,63,40,23,"Ncor2/Ncoa6/Rb1/H2ax/Cdk8/Angptl4/Rxra/Hdac3/Phlda1/Lipe/Crebbp/Pex11a/Kat2b/Cd36/Kmt2d/Abl1/Elovl5/H4c3/Pparg"
"Interaction","GO_BP","GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM","Vascular Process in Circulatory System","Up",1.07604892,0.305163496,0.780552026,0.699814749,110,2389,4787,66,68,-2,"Cd38/Slc3a2/Slc6a6/Abcc4/Slc16a1/Slc27a1/Slc24a3/Slc1a5/Src/Slc38a1/Ptprj/Ext2/Gja5/Ager/Bcr/Slc7a1/Abcc3/Slc1a4/Slc7a5/Kcnj8/Slc5a6/Slc28a2/Htr1b/Sod1/Ext1/Abcb1a/Scarb1/Abca2/Slc19a1/F2r/Plod3/Ppard/Abcc8/Slc1a2/P2ry1/Abcc1/Gucy1a1/Slc12a2/Kat2b/Tgfb1/Itga9/Gper1"
"Interaction","WikiPathways","WP_UROTENSINIIMEDIATED_SIGNALING","Urotensiniimediated Signaling","Down",-0.975268671,0.492308704,0.780643834,0.837254818,49,417,4787,30,19,11,"Casp3/Il1b/Hmox1/Col2a1/Cdk2/Pcna/Rhoa/Bax"
"Interaction","WikiPathways","WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS","Leukocyteintrinsic Hippo Pathway Functions","Down",-0.972903309,0.492348509,0.780643834,0.837254818,19,417,4787,30,19,11,"Ndrg1/Mst1/Lats2/Prdm1/Tead4/Wwtr1/Ywhaq/Rhoa"
"Interaction","GO_MF","GOMF_SCAFFOLD_PROTEIN_BINDING","Scaffold Protein Binding","Up",0.99408356,0.459684893,0.781666823,0.813497812,33,386,4787,6,8,-2,"Map3k7/Itpr2/Nlgn3/Src/Panx1/Fyn/Baiap2/Tcof1/Ikbkb/Kcnh2/Chuk"
"Interaction","GO_BP","GOBP_MACROPHAGE_CHEMOTAXIS","Macrophage Chemotaxis","Up",1.12719377,0.306107306,0.782001319,0.701117547,15,2389,4787,66,68,-2,"Ccl5/Ptprj/Ptk2/Ptk2b"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS","Positive Regulation of Leukocyte Apoptotic Process","Down",-1.11461343,0.306384778,0.782001319,0.701417471,19,2389,4787,66,68,-2,"Sirt1/Perp/Lyn/Cdkn2a/Bax"
"Interaction","GO_BP","GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE","Protein Localization to Vacuole","Up",1.1147416,0.306734813,0.782059198,0.70188315,23,2389,4787,66,68,-2,"Vps37b/Stam/Kptn/Lamp2/Akt1/M6pr/Cd81/Mon2/Nedd4/Laptm5/Igf2r/Stam2/Smurf1/Vps28"
"Interaction","Reactome","REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G","Vif Mediated Degradation of Apobec3g","Down",-0.93316172,0.555924008,0.782542712,0.873748663,24,663,4787,63,40,23,"Psma2/Psmd8/Psma1/Psma7/Psmc6/Psmc3/Psmb2/Psmd7/Cul5/Psmd12/Psmb5"
"Interaction","GO_BP","GOBP_CEREBRAL_CORTEX_CELL_MIGRATION","Cerebral Cortex Cell Migration","Up",1.12533377,0.307819635,0.783166314,0.703692738,15,2389,4787,66,68,-2,"Rac1/Zmiz1/Egfr/Psen1/Pafah1b1/Adgrg1"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","Positive Regulation of Substrate Adhesion Dependent Cell Spreading","Up",1.11773534,0.308670279,0.783166314,0.703987125,18,2389,4787,66,68,-2,"Arhgef7/Rac1/Dab2/C1qbp"
"Interaction","GO_BP","GOBP_RESPONSE_TO_MINERALOCORTICOID","Response to Mineralocorticoid","Up",1.11688717,0.308830784,0.783166314,0.703987125,19,2389,4787,66,68,-2,"Ntrk3/Comt/Ptprc/Aifm1/Stk39/Prkca/Inhba/Sgk1/Gper1"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","Positive Regulation of Protein Serine Threonine Kinase Activity","Up",1.11618862,0.309135971,0.783166314,0.704012318,21,2389,4787,66,68,-2,"Map3k7/Pik3cg/Rasgrp1/Fgf18/Ip6k2/Traf2/Map4k2/Fgf2/Fgfr1"
"Interaction","GO_BP","GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION","Cardiac Muscle Cell Proliferation","Up",1.11292149,0.308790525,0.783166314,0.703987125,23,2389,4787,66,68,-2,"Cdk1/Rbpj/Mapk14/Notch1/Tgfbr3/Fgf2/Fgfr1/Bmpr1a/Ski/Smad1/Abl1/Hey2/Runx1"
"Interaction","GO_BP","GOBP_STEM_CELL_DIFFERENTIATION","Stem Cell Differentiation","Up",1.07992894,0.308986554,0.783166314,0.704006965,80,2389,4787,66,68,-2,"Eif2ak2/Mta1/Cul1/Acvr1/Srf/Rbpj/Mtch2/Ptprc/Notch1/Tcof1/Trp53/Hdac1/Tgfbr2/Ndufs6/Eng/Ext1/Hif1a/Eomes"
"Interaction","TF_Targets","NR1I2_TARGET_GENES","Nr1i2 Target Genes","Up",1.05262498,0.352529307,0.783349529,0.740381376,96,352,4787,6,6,0,"Agpat3/Pabpc1/Alcam/Cdca3/Mest/Vdr/Reep5/Slc3a2/Dhcr7/Sirt2/Slc38a1/Hexa/Pou2f1/Abcc3/Mtch2/Cln6/Rapgef6/Hmgcr/Ang/Ubqln1"
"Interaction","TF_Targets","CHAF1B_TARGET_GENES","Chaf1b Target Genes","Up",1.0393694,0.353842543,0.783349529,0.740381376,236,352,4787,6,6,0,"Trim25/Eif4g2/Ube2s/Pabpc1/Etv5/Fasn/Edc4/Znfx1/Cbfa2t3/Ccdc106/Dock2/Cflar/Slc3a2/Zbp1/Pom121/Klf7/Ikzf1/Psmd9/Slc27a1/Slc1a5/Impdh2/Sf3a1/Aprt/Stat1/Rps12/Poll/Litaf/Rapgef6/Id2/Knl1/Baiap2/Slc7a5/Marchf6/Cct4/Arhgdia/Mybbp1a/H2ax/Notch1/Rac2/Sphk2/Ripk2/Kdm4b/Tgfbr2/Ndst2/Atf4/Ercc1/Slc20a1/Il10rb/Lats1/Wdr1/Eef2/Ywhaz/Ewsr1/Atp5a1/Sema4d/Itgb2/Pabpc4/Sppl2a/Gnb2/Phlda1/Flna/Cnot6/Gsk3b/Actb/Mrpl40/Ppard/Wwp1/Ube2d3"
"Interaction","WikiPathways","WP_GENES_CONTROLLING_NEPHROGENESIS","Genes Controlling Nephrogenesis","Down",-0.968699806,0.496262353,0.783868944,0.839437415,17,417,4787,30,19,11,"Ctnnb1/Pdgfrb/Ret/Cxcr4/Nck2"
"Interaction","WikiPathways","WP_MIRTARGETED_GENES_IN_LEUKOCYTES","Mirtargeted Genes in Leukocytes","Up",0.974969432,0.498541746,0.784497766,0.841973061,71,417,4787,30,19,11,"Adar/Atp6v0a1/Adipor2/Pom121/Acp2/Cap1/Cebpb/Zeb1/Mapk14/Ppif/Slc1a4/Gys1/Arhgdia/Car12/Mcl1"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","Positive Regulation of Cell Development","Up",1.06303319,0.310363102,0.784611058,0.704460962,171,2389,4787,66,68,-2,"Il2rb/Il12rb1/Axl/Ntrk3/Mapre3/Cd4/Zmiz1/Il4ra/Sirt2/Rasgrp1/Pak1/Srf/Bmp2/Ager/Tnfrsf1b/Rb1/Pafah1b1/Il2ra/Stat5a/Id2/Baiap2/Adam8/Slc7a5/Ptprc/Notch1/Hdac1/Ripk2/Nedd9/Socs5/Tgfbr2/Smarcc1/Notch2/Zap70/Lck/Hif1a/Prkca/Mmp14/Gpr65/Sema4d/Cr1l/Actn3/Il10/Rara/Anxa1/Actb/Zbtb16/H2-Eb1/Lta/Il15ra/Il5/Tnfsf11/H2-M3/Tspo/Fzd4"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS","Negative Regulation of RNA Biosynthetic Process","Up",1.04988491,0.310261531,0.784611058,0.704460962,368,2389,4787,66,68,-2,"Ifi27/Irf7/Pml/Ncor2/Etv5/Parp14/Mta1/Tmbim6/Parp9/Vdr/Tmprss6/Cbfa2t3/Cd38/Satb1/Pex14/Relb/Klf7/Sirt2/Scaf8/Ikzf1/E2f4/Dab2/Siah2/Src/Cebpd/C1qbp/Cebpb/Zeb1/Stat1/Depdc1a/Loxl2/Rrp8/Psen1/Srf/Rps6ka5/Bmp2/Tle3/Ikzf4/Rbpj/Srebf2/Axin1/Pou2f1/Shc1/Rb1/Ctnnd1/Zbtb17/Foxo1/Nr1d2/Id2/Smad3/Cul3/Nfe2l1/Mybbp1a/Ptprc/Notch1/Trp53/Hdac1/Nipbl/Arid5b/Tcf7l2/Apbb2/Notch2/Atf4/Eng/Cpeb3/Msc/Cbx8/Ldb1/Ilf3/Aurkb/Hes6/Magee1/Hif1a/Eomes/Ywhaz/Trim28/Nfx1/Cnbp/Ezr"
"Interaction","GO_CC","GOCC_METHYLTRANSFERASE_COMPLEX","Methyltransferase Complex","Down",-0.98447141,0.47496544,0.785714105,0.823193179,31,311,4787,5,5,0,"Hsd17b10/Mtf2/Las1l/Cxxc1/Prpf31/Hdac9/Ezh2/Eed/Sirt1/Rnmt/Mettl3/Ezh1/Snrpd3"
"Interaction","GO_CC","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX","Scf Ubiquitin Ligase Complex","Down",-0.982116233,0.477918652,0.786416406,0.825788183,19,311,4787,5,5,0,"Cacybp/Cks1b/Cks2/Fbxo5/Cul5/Skp2/Fbxo4"
"Interaction","Reactome","REACTOME_SIGNALLING_TO_ERKS","Signalling to Erks","Up",0.924482872,0.56005291,0.78668449,0.877281833,19,663,4787,63,40,23,"Hras/Src/Grb2/Mapkapk2/Mapk14/Shc1"
"Interaction","GO_BP","GOBP_REGULATION_OF_CELL_DEVELOPMENT","Regulation of Cell Development","Up",1.0520072,0.311878033,0.787607422,0.706894008,311,2389,4787,66,68,-2,"Irf7/Isg15/Il2rb/Il12rb1/Axl/Fbn1/Mest/Dtx1/Ntrk3/Rac1/Mapre3/Cd4/Zmiz1/Il4ra/Sirt2/Rasgrp1/Cebpb/Zeb1/Stat1/Mycn/Pak1/Psen1/Srf/Bmp2/Trak2/Cdh1/Mapk14/Ldlr/Ager/Tnfrsf1b/Fcgr2b/Rb1/Pafah1b1/Il2ra/Stat5a/Id2/Baiap2/Adam8/Tnfrsf1a/Akt1/Cd2/Slc7a5/Ptprc/Notch1/Ptk2b/Hdac1/Ripk2/Fbxw7/Nedd9/Socs5/Pthlh/Tgfbr2/Smarcc1/Notch2/Zap70/Ikbkb/Lck/Ldb1/Sod1/Hes6/Hif1a/Prkca/Mmp14/Gpr65/Sema4d/Cr1l/Actn3/Tcp11/Tnfrsf11b/B2m/Sos1/Hey1/Il10/Rara/Gsk3b/Anxa1/Actb/Zbtb16/H2-Eb1/Lta/Inha/Il15ra/Abcc8/Inhba/Il5/Tnfsf11/Thy1/H2-M3/Tspo/Fzd4/Bmpr1a"
"Interaction","Reactome","REACTOME_RECYCLING_PATHWAY_OF_L1","Recycling Pathway of L1","Up",0.926247733,0.561997445,0.787746947,0.878613944,23,663,4787,63,40,23,"Cltc/Src/Rps6ka5/Msn/Rps6ka3/Ezr/Ap2b1/Actb/Rps6ka1/Clta"
"Interaction","GO_CC","GOCC_LAMELLIPODIUM","Lamellipodium","Up",0.984485836,0.481746498,0.788542952,0.8295167,88,311,4787,5,5,0,"Pabpc1/Arhgef7/Wasf1/Apc/Rac1/Pxn/Itsn1/Actr3/Pak1/Cdh1/Kptn/Evl/Baiap2/Akt1/Pdpn/Ptk2b/Rac2/Myo9b/Nedd9/Apbb2/Arhgef6/Cttn/Itgav/Cd44/Dpp4/Plcg1"
"Interaction","GO_BP","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION","Regulation of alpha beta T Cell Activation","Up",1.08385538,0.312725371,0.788913318,0.708143969,63,2389,4787,66,68,-2,"H2-T23/Il12rb1/Cd160/Twsg1/Ager/Cd3e/Stat5a/Ptprc/Ebi3/Ripk2/Socs5/Tgfbr2/Zap70/Arg2/Cd81/Gpr65/Cblb/Cd274/Rara/Anxa1/Zbtb16/H2-Eb1"
"Interaction","GO_MF","GOMF_GLUTAMATE_RECEPTOR_BINDING","Glutamate Receptor Binding","Down",-0.989737465,0.466628649,0.789994116,0.817952367,15,386,4787,6,8,-2,"Homer1/Homer2/Slc9a3r1/Cdk5r1/Dlg1"
"Interaction","GO_CC","GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS","Transferase Complex Transferring Phosphorus Containing Groups","Down",-0.985482841,0.48533409,0.790256031,0.832928414,134,311,4787,5,5,0,"Ccnd3/Ercc3/Xrcc6/Pik3cb/Pard6g/Polr2i/Ccno/Cdkn2d/Ccng2/Tcea1/Cks1b/Cks2/Cdc7/Mcm3/Gtf2f1/Cdkn1a/Prkdc/Polr3k/Polg2/Prkaa2/Taf13/Polr2k/Gtf2b/Polr2e/Prim1/Mnat1/Pold1/Pole3/Prim2/Ccnl1/Cdk2/Polr1c/Pcna/Cdk5r1/Polr2d/Polr2j/Ccng1/Gtf2h3/Gtf2h5"
"Interaction","TF_Targets","ATXN7L3_TARGET_GENES","Atxn7l3 Target Genes","Down",-1.03336968,0.359662184,0.791256804,0.744067529,205,352,4787,6,6,0,"Hspa8/Set/Ctnnb1/Ppm1d/Sowahc/F2rl1/Svil/Prkce/Rhobtb3/Calm1/Ddit3/Eno3/Atg10/Canx/Pitpnc1/Pkm/Decr1/Cfl1/Id3/Lgals1/Ndrg1/Pam/Jak1/Dek/Gem/Nfil3/Rpl14/Rhob/Eif2ak1/Errfi1/Ccdc58/Rps3/Stip1/Sorbs3/Nop56/Myo1c/Pycr1/Nfs1/Gpx4/Slbp/Cav1/Cdc42bpa/Pnrc1/Mnat1/Rps2/Krt18/Pdia6/Hspd1/Adm/Eif4a2/Hsp90b1/S100a10/Cbx3/Csrnp2/Hspe1/Ppib"
"Interaction","GO_BP","GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS","Aminoglycan Biosynthetic Process","Up",1.11151598,0.314366325,0.791459509,0.710493736,20,2389,4787,66,68,-2,"B4galt5/Gcnt2/Cltc/Ext2/Hexa"
"Interaction","GO_BP","GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION","Regulation of Smooth Muscle Contraction","Down",-1.10596058,0.316596195,0.791459509,0.711612566,19,2389,4787,66,68,-2,"Ada/Cav1/Ghrl/Rhoa"
"Interaction","GO_BP","GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE","Organelle Transport Along Microtubule","Up",1.10146222,0.315756928,0.791459509,0.711612566,28,2389,4787,66,68,-2,"Wasf1/Pex14/Kifap3/Rasgrp1/Trak2/Pafah1b1/Map1s/Hif1a/Fbxw11"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING","Negative Regulation of Wound Healing","Down",-1.09440537,0.316672027,0.791459509,0.711612566,28,2389,4787,66,68,-2,"Apoe/Plat/Serpine2/Serpine1/Pdgfa/Cd9"
"Interaction","GO_BP","GOBP_REGULATION_OF_GLIOGENESIS","Regulation of Gliogenesis","Up",1.09086574,0.316769957,0.791459509,0.711612566,43,2389,4787,66,68,-2,"Ntrk3/Sirt2/Mycn/Bmp2/Ldlr/Tnfrsf1b/Id2/Slc7a5/Notch1/Hdac1"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","Negative Regulation of Establishment of Protein Localization","Up",1.08881256,0.317225655,0.791459509,0.711612566,45,2389,4787,66,68,-2,"Rsad2/Klf7/Psmd9/Ucp2/Csk/Aldh7a1/Foxo1/Hmgcr/Bard1/Erp29/Cyp51/Ube2j1/Hdac3/Insig1/F2r/Abcc8/Inhbb/Idh2"
"Interaction","GO_BP","GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION","Regulation of Fat Cell Differentiation","Up",1.08605964,0.316346766,0.791459509,0.711612566,54,2389,4787,66,68,-2,"Mmp11/Sirt2/Cebpb/Bmp2/Mapk14/Axin1/Foxo1/Id2/Smad3/Akt1/Insig1/Trio/Ppard/Zbtb16/Ptgs2/Rbx1/Tgfb1/Gper1/Xbp1/Il6/Wnt5b/Pparg/Trib2/E2f1"
"Interaction","GO_BP","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","Epithelial to Mesenchymal Transition","Up",1.07716025,0.317226778,0.791459509,0.711612566,74,2389,4787,66,68,-2,"Gcnt2/Acvr1/Dab2/Loxl2/Bmp2/Rbpj/Ptk2/Smad3/Adam8/Pdpn/Notch1/Tcof1/Tcf7l2/Tgfbr2/Eng/Adipor1/Adam15/Hif1a/Eomes/Trim28/Tgfbr3/Hey1/Gsk3b/Fgfr1"
"Interaction","GO_BP","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","CD4 Positive alpha beta T Cell Activation","Up",1.07659188,0.317378907,0.791459509,0.711612566,77,2389,4787,66,68,-2,"Il12rb1/Rsad2/Relb/Cebpb/Cd160/Twsg1/Ager/Stat5a/Ripk2/Socs5/Tgfbr2/Arg2/Cd81/Gpr65/Il18rap/Cd274/Il10/Rara/Anxa1/H2-Eb1/Stat4/Icosl/Stat3/Psma4/Entpd7/Psmb3/Ifng/Il6/Smad7/Bcl6/Runx1"
