pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
GOBP_RESPONSE_TO_INTERFERON_BETA,Response to Interferon-beta,GO_BP,1.7053055,0.0180224835,0.175023224,17,Xaf1/Oas1a/Bst2/Pnpt1/Stat1/Plscr1,Geno_at_39,Up
GOCC_CYTOPLASMIC_MICROTUBULE,Cytoplasmic Microtubule,GO_CC,1.61357844,0.0258960259,0.175079653,29,Apc/Serp1/Fbxw11/Arfgef2/Srprb/Reep1/Dync1h1/Pafah1b1/Tubgcp2,Geno_at_39,Up
GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE,Ficolin 1 Rich Granule Membrane,GO_CC,-1.58852787,0.025654578,0.175079653,20,Arl8a/Prcp/Lgals3/Rhoa/Tcirg1/Cd55/Sirpa/Serpinb6a,Geno_at_39,Down
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX,Sm Like Protein Family Complex,GO_CC,-1.57827652,0.025312328,0.175079653,24,Hexim1/Snrpb/Phf5a/Snrpa/Prpf31/Lsm4/Snrpd2/Lsm7/Snrpb2/Snrpd3/Luc7l3/Txnl4a,Geno_at_39,Down
GOCC_SYNAPTIC_MEMBRANE,Synaptic Membrane,GO_CC,1.47881829,0.0249408609,0.175079653,84,Kcnj8/Slc6a6/Nrp2/Nlgn3/Farp1/Cnih2/Dmd/Picalm/Slc1a2/Itga3/Htr1b/Ap2b1/Nlgn2/Syt11/Baiap2/Magee1/Rac1/Erbb2/Clcn2/Adam10/Notch1/Syne1/Slc6a9/Synj1/Sema4d/Ntrk3/Nrp1/Adgrl2/Stxbp1/Gabbr1,Geno_at_39,Up
GOCC_EARLY_ENDOSOME,Early Endosome,GO_CC,1.42228391,0.0258532672,0.175079653,120,Samd9l/Pml/H2-T23/Apbb2/Inpp5f/Ap1g1/Slc31a1/Trak2/Tgfbrap1/H2-Q7/Ptpn1/Picalm/Cdh1/Gpr65/Egfr/Atp6v0d1/Lamp3/Mon2/Llgl1/Pikfyve/Atp7a/Ehd1/Rac1/Erbb2/Usp8/Ifitm3/H2-Q1/H2-D1/Ocrl/B2m/Rab4a/Cd274/Wasf2/Siah1a/Als2/Nrp1/Ldlr/H2-M3,Geno_at_39,Up
GOCC_POSTSYNAPSE,Postsynapse,GO_CC,1.34938912,0.0252620453,0.175079653,219,Ago2/Wasf1/Cblb/P2rx4/Slc6a6/Nrp2/Nlgn3/Ncs1/Farp1/Arhgef9/Myo9b/Cul3/Cnih2/Tsc2/Dock10/Dmd/Arfgef2/Jak2/Ptpn1/Gsk3b/Dlg5/Picalm/Arhgef7/Cdh1/Ap2b1/Nlgn2/Syt11/Sos1/Itsn1/Ophn1/Baiap2/Trio/Sipa1l1/Mapk8ip2/Magee1/Kalrn/Flna/Atp7a/Rac1/Braf/Erbb2/Crmp1/Eif4a3/Usp8/Cpeb3/Clcn2/Cttn/Bcr/Adam10/Notch1/Prkaca/Syne1/Kif5b/Met/Grk2/Ptk2b/Slc6a9/Bmpr2/Kifap3/Sema4d/Dtnb/Ntrk3/Tsc1/Als2/Nrp1/Adgrl2/Sptbn1/Eef2/Atxn1/Stxbp1/Gabbr1/Kif3b/Pcbp1/Capzb,Geno_at_39,Up
PRDM4_TARGET_GENES,Prdm4 Target Genes,TF_Targets,1.47817977,0.0124464063,0.1752454,140,Isg15/Cltc/Bst2/Dcp1a/Nup98/Dcp2/Rbpj/Ern1/Farp1/Cul1/Kmt2d/Tgfbr3/Atad2/Nfat5/Ifit1bl1/Etv5/Epb41/Stat1/Itsn1/Mapk8ip2/Ubc/Cebpg/Syne1/Sqle/Zmiz1/Mapk14/Sulf2/Ranbp9/Arl2bp/Ncam1/Hmmr/Dyrk2,Geno_at_39,Up
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,Positive Regulation of Release of Cytochrome C from Mitochondria,GO_BP,-1.6482081,0.0181216451,0.175273725,18,Bnip3/Fam162a/Gzmk/Bcl2l11/Mllt11/Pmaip1/Bmf/Gper1/Bax,Geno_at_39,Down
GOBP_REGULATION_OF_CELL_ADHESION,Regulation of Cell Adhesion,GO_BP,1.31386288,0.0182507824,0.175810965,352,Ccl5/Pml/H2-T23/Adam19/Cblb/Rbpj/Mtor/Cbl/Slc7a1/Nf1/Cd47/Dtx1/Itgav/Il12rb1/Mdga1/Lama3/Rras/Cd70/Celsr2/Mmp14/Smarcc1/Ptk2/H2-Q7/Jak2/Ptpn1/Gsk3b/Itga4/Dlg5/Nfat5/Arhgef7/Cdh1/Cxcr3/Gpr65/Arg1/Map3k8/Lamc1/Smad3/Zbtb16/Gata3/Vcl/Cd86/Cd28/Il1rl2/Dhps/Ywhag/Vav3/Ptpn11/Dusp3/Nedd9/Col1a1/Flna/Il4/Ptprc/Stat5a/Prkce/Rac1/Braf/C1qbp/Erbb2/Il6/Notch4/Cd160/Bmp2/Il1a/Prkca/Adam10/Notch1/Icosl/Tpm1/Srf/Zmiz1/Rasa1/Mapk14/Ret/Ccn1/B2m/Ptk2b/Ptprj/Efemp2/Cd274/Ebi3/Pik3cd/Tnfsf11/Dpp4/Kifap3/Sema4d/Irak1/Pdcd1lg2/Csk/Tsc1/Il7r/Ccl25/Nrp1/H2-M3/Sh2b3/Cdk6/H2-Eb1/Actg1/Il2/Prex1/Igfbp2/St3gal4/Tnfrsf21/Thbs1/Alox15/Zap70/Itga2/Arhgdig/Actn4/Jup,Geno_at_39,Up
ZNF596_TARGET_GENES,Znf596 Target Genes,TF_Targets,1.47966382,0.0134813063,0.176764165,130,Trim25/Parp12/Auts2/Nf1/Fgf13/Mdga1/Marchf6/Nfkb1/Camk4/Map3k8/Ccnd2/Fancc/Smad3/Gata3/Sos1/Arhgef12/Pafah1b1/Fbxw7/Sipa1l1/Pan2/Atf3/Slc25a12/Acvr1/Prkce/Celf2/Rev3l/Atrn/Zmiz1/Maml2/Mylk/Ncoa7/Ncam1/Pole,Geno_at_39,Up
