database,n_overlap_before_alias,gene_set,n_unique_set_genes,n_matched,n_matched_via_alias,n_alias_flagged_for_review,n_alias_rejected_ambiguous,n_expression_filtered,n_below_detection,n_absent_from_reference,set_size_resolved,n_alias_collapsed,reference_vocabulary_available,alias_pairs_applied,alias_pairs_flagged,alias_pairs_rejected
GO_BP,16,GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,18,16,0,0,0,0,2,0,16,0,FALSE,->,->,->
GO_BP,8,GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
GO_BP,17,GOBP_ANIMAL_ORGAN_FORMATION,24,17,0,0,0,0,7,0,17,0,FALSE,->,->,->
GO_BP,16,GOBP_ANIMAL_ORGAN_MATURATION,19,16,0,0,0,0,3,0,16,0,FALSE,->,->,->
GO_BP,302,GOBP_ANIMAL_ORGAN_MORPHOGENESIS,408,302,1,0,3,0,102,0,303,0,FALSE,Myo15a->Myo15,->,Fzd2->Fzd10/Igf2->M6pr/Nkx3-1->Bax
GO_BP,26,GOBP_ANIMAL_ORGAN_REGENERATION,34,26,0,0,0,0,8,0,26,0,FALSE,->,->,->
GO_BP,24,GOBP_ANOIKIS,25,24,0,0,0,0,1,0,24,0,FALSE,->,->,->
GO_BP,1,GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_ANTERIOR_HEAD_DEVELOPMENT,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,13,GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,18,13,0,0,0,0,5,0,13,0,FALSE,->,->,->
GO_BP,1,GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,47,GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,66,47,0,0,1,0,18,0,47,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,11,GOBP_ANTEROGRADE_AXONAL_TRANSPORT,12,11,0,0,0,0,1,0,11,0,FALSE,->,->,->
GO_BP,7,GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,5,GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT_OF_NEUROTRANSMITTER_RECEPTOR_COMPLEX,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,1,GOBP_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,13,GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,30,13,0,0,2,0,15,0,13,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
GO_BP,6,GOBP_ANTIBACTERIAL_INNATE_IMMUNE_RESPONSE,7,6,0,0,0,0,1,0,6,0,FALSE,->,->,->
GO_BP,1,GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION,16,1,0,0,2,0,13,0,1,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
GO_BP,2,GOBP_ANTIBODY_DEPENDENT_CELLULAR_CYTOTOXICITY,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_ANTIFUNGAL_HUMORAL_RESPONSE,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,3,GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,57,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,66,57,0,0,0,0,9,0,57,0,FALSE,->,->,->
GO_BP,1,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_ENDOGENOUS_LIPID_ANTIGEN_VIA_MHC_CLASS_IB,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,15,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,19,15,0,0,0,0,4,0,15,0,FALSE,->,->,->
GO_BP,13,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN,17,13,0,0,0,0,4,0,13,0,FALSE,->,->,->
GO_BP,32,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,37,32,0,0,0,0,5,0,32,0,FALSE,->,->,->
GO_BP,29,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,34,29,0,0,0,0,5,0,29,0,FALSE,->,->,->
GO_BP,7,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,9,7,0,0,0,0,2,0,7,0,FALSE,->,->,->
GO_BP,9,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB,11,9,0,0,0,0,2,0,9,0,FALSE,->,->,->
GO_BP,18,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,19,18,0,0,0,0,1,0,18,0,FALSE,->,->,->
GO_BP,3,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_LIPID_ANTIGEN_VIA_MHC_CLASS_IB,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,37,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,45,37,0,0,0,0,8,0,37,0,FALSE,->,->,->
GO_BP,20,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,26,20,0,0,0,0,6,0,20,0,FALSE,->,->,->
GO_BP,9,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB,12,9,0,0,0,0,3,0,9,0,FALSE,->,->,->
GO_BP,21,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,22,21,0,0,0,0,1,0,21,0,FALSE,->,->,->
GO_BP,12,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,15,12,0,0,0,0,3,0,12,0,FALSE,->,->,->
GO_BP,96,GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,97,96,0,0,0,0,1,0,96,0,FALSE,->,->,->
GO_BP,31,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,60,31,0,0,2,0,27,0,31,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
GO_BP,39,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,75,39,0,0,2,0,34,0,39,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
GO_BP,1,GOBP_ANTIMICROBIAL_PEPTIDE_BIOSYNTHETIC_PROCESS,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,1,GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION,16,1,0,0,2,0,13,0,1,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
GO_BP,29,GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,32,29,1,0,1,0,1,0,30,0,FALSE,Rigi->Ddx58,->,Oas1g->Oas1b
GO_BP,4,GOBP_ANTI_MULLERIAN_HORMONE_RECEPTOR_SIGNALING_PATHWAY,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,4,GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH,7,4,0,0,0,0,3,0,4,0,FALSE,->,->,->
GO_BP,27,GOBP_AORTA_DEVELOPMENT,33,27,0,0,1,0,5,0,27,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,16,GOBP_AORTA_MORPHOGENESIS,18,16,0,0,0,0,2,0,16,0,FALSE,->,->,->
GO_BP,2,GOBP_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,18,GOBP_AORTIC_VALVE_MORPHOGENESIS,23,18,0,0,0,0,5,0,18,0,FALSE,->,->,->
GO_BP,1,GOBP_APICAL_CONSTRICTION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,26,GOBP_APICAL_JUNCTION_ASSEMBLY,32,26,0,0,0,0,6,0,26,0,FALSE,->,->,->
GO_BP,6,GOBP_APICAL_PROTEIN_LOCALIZATION,9,6,0,0,1,0,2,0,6,0,FALSE,->,->,Mal->Mpv17
GO_BP,4,GOBP_APOLIPOPROTEIN_A_I_MEDIATED_SIGNALING_PATHWAY,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,17,GOBP_APOPTOTIC_CELL_CLEARANCE,21,17,0,0,0,0,4,0,17,0,FALSE,->,->,->
GO_BP,2,GOBP_APOPTOTIC_CHROMOSOME_CONDENSATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,7,GOBP_APOPTOTIC_DNA_FRAGMENTATION,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,63,GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,65,63,0,0,0,0,2,0,63,0,FALSE,->,->,->
GO_BP,4,GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,19,GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,23,19,0,0,0,0,4,0,19,0,FALSE,->,->,->
GO_BP,3,GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
GO_BP,16,GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS,19,16,0,0,0,0,3,0,16,0,FALSE,->,->,->
GO_BP,3,GOBP_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,294,GOBP_APOPTOTIC_SIGNALING_PATHWAY,330,294,1,0,2,0,33,0,295,0,FALSE,Ero1a->Ero1l,->,Mal->Mpv17/Nkx3-1->Bax
GO_BP,50,GOBP_APPENDAGE_DEVELOPMENT,67,50,1,0,0,0,16,0,51,0,FALSE,Skp1->Skp1a,->,->
GO_BP,35,GOBP_APPENDAGE_MORPHOGENESIS,51,35,0,0,0,0,16,0,35,0,FALSE,->,->,->
GO_BP,17,GOBP_ARACHIDONATE_METABOLIC_PROCESS,29,17,0,0,0,0,12,0,17,0,FALSE,->,->,->
GO_BP,2,GOBP_ARACHIDONATE_METABOLITE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,6,GOBP_ARACHIDONATE_SECRETION,9,6,0,0,0,0,3,0,6,0,FALSE,->,->,->
GO_BP,6,GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,12,GOBP_ARGININE_METABOLIC_PROCESS,13,12,0,0,0,0,1,0,12,0,FALSE,->,->,->
GO_BP,6,GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS,9,6,0,0,1,0,2,0,6,0,FALSE,->,->,Il4i1b->Il4i1
GO_BP,11,GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,18,11,0,0,1,0,6,0,11,0,FALSE,->,->,Il4i1b->Il4i1
GO_BP,4,GOBP_AROMATIC_AMINO_ACID_TRANSPORT,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,15,GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,15,15,0,0,0,0,0,0,15,0,FALSE,->,->,->
GO_BP,5,GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,46,GOBP_ARTERY_DEVELOPMENT,58,46,0,0,1,0,11,0,46,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,35,GOBP_ARTERY_MORPHOGENESIS,42,35,0,0,0,0,7,0,35,0,FALSE,->,->,->
GO_BP,2,GOBP_ARTERY_SMOOTH_MUSCLE_CONTRACTION,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,1,GOBP_ARTICULAR_CARTILAGE_DEVELOPMENT,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_ASCENDING_AORTA_DEVELOPMENT,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,10,GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,3,GOBP_ASPARTATE_METABOLIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,8,GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
GO_BP,30,GOBP_ASSOCIATIVE_LEARNING,39,30,0,0,1,0,8,0,30,0,FALSE,->,->,Tacr1->Spr
GO_BP,9,GOBP_ASTRAL_MICROTUBULE_ORGANIZATION,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,11,GOBP_ASTROCYTE_ACTIVATION,13,11,0,0,0,0,2,0,11,0,FALSE,->,->,->
GO_BP,3,GOBP_ASTROCYTE_CELL_MIGRATION,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,15,GOBP_ASTROCYTE_DEVELOPMENT,18,15,0,0,0,0,3,0,15,0,FALSE,->,->,->
GO_BP,34,GOBP_ASTROCYTE_DIFFERENTIATION,44,34,0,0,0,0,10,0,34,0,FALSE,->,->,->
GO_BP,5,GOBP_ASYMMETRIC_CELL_DIVISION,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_ASYMMETRIC_NEUROBLAST_DIVISION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,5,GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,60,GOBP_ATP_BIOSYNTHETIC_PROCESS,64,60,0,1,0,0,3,0,60,0,FALSE,->,Ndufb1->Ndufb1-ps,->
GO_BP,3,GOBP_ATP_EXPORT,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,120,GOBP_ATP_METABOLIC_PROCESS,137,120,0,1,1,0,15,0,120,0,FALSE,->,Ndufb1->Ndufb1-ps,Gck->Gk
GO_BP,65,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,68,65,0,1,0,0,2,0,65,0,FALSE,->,Ndufb1->Ndufb1-ps,->
GO_BP,9,GOBP_ATP_TRANSPORT,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,1,GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,7,1,0,0,0,0,6,0,1,0,FALSE,->,->,->
GO_BP,1,GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,4,1,0,0,0,0,3,0,1,0,FALSE,->,->,->
GO_BP,9,GOBP_ATRIAL_SEPTUM_DEVELOPMENT,12,9,0,0,0,0,3,0,9,0,FALSE,->,->,->
GO_BP,8,GOBP_ATRIAL_SEPTUM_MORPHOGENESIS,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
GO_BP,3,GOBP_ATRIAL_SEPTUM_PRIMUM_MORPHOGENESIS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,4,GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,5,GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,17,GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,20,17,0,0,0,0,3,0,17,0,FALSE,->,->,->
GO_BP,4,GOBP_ATRIOVENTRICULAR_VALVE_FORMATION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,12,GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
GO_BP,27,GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,27,27,0,0,0,0,0,0,27,0,FALSE,->,->,->
GO_BP,6,GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,7,6,0,0,0,0,1,0,6,0,FALSE,->,->,->
GO_BP,3,GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,2,GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,3,GOBP_AUTOCRINE_SIGNALING,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
GO_BP,12,GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,17,12,0,0,0,0,5,0,12,0,FALSE,->,->,->
GO_BP,5,GOBP_AUTOPHAGIC_CELL_DEATH,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,12,GOBP_AUTOPHAGOSOME_MATURATION,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
GO_BP,3,GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,32,GOBP_AUTOPHAGOSOME_ORGANIZATION,33,32,0,0,0,0,1,0,32,0,FALSE,->,->,->
GO_BP,42,GOBP_AUTOPHAGY_OF_MITOCHONDRION,44,42,1,0,0,0,1,0,43,0,FALSE,Skp1->Skp1a,->,->
GO_BP,4,GOBP_AUTOPHAGY_OF_PEROXISOME,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_AUTOSOME_GENOMIC_IMPRINTING,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,1,GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,1,GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,2,GOBP_AXIAL_MESODERM_DEVELOPMENT,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,8,GOBP_AXIS_ELONGATION,11,8,0,0,0,0,3,0,8,0,FALSE,->,->,->
GO_BP,2,GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,26,GOBP_AXIS_SPECIFICATION,36,26,0,0,0,0,10,0,26,0,FALSE,->,->,->
GO_BP,8,GOBP_AXONAL_FASCICULATION,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
GO_BP,20,GOBP_AXONAL_TRANSPORT,22,20,0,0,0,0,2,0,20,0,FALSE,->,->,->
GO_BP,4,GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION,6,4,0,0,0,0,2,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_AXONEME_ASSEMBLY,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,4,GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,1,GOBP_AXON_CHOICE_POINT_RECOGNITION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,150,GOBP_AXON_DEVELOPMENT,190,150,0,0,1,0,39,0,150,0,FALSE,->,->,Pak3->Stk4
GO_BP,8,GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
GO_BP,36,GOBP_AXON_EXTENSION,42,36,0,0,0,0,6,0,36,0,FALSE,->,->,->
GO_BP,1,GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,4,GOBP_AXO_DENDRITIC_PROTEIN_TRANSPORT,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,29,GOBP_AXO_DENDRITIC_TRANSPORT,32,29,0,0,0,0,3,0,29,0,FALSE,->,->,->
GO_BP,6,GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT,7,6,0,0,0,0,1,0,6,0,FALSE,->,->,->
GO_BP,8,GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,9,8,0,0,0,0,1,0,8,0,FALSE,->,->,->
GO_BP,2,GOBP_BASEMENT_MEMBRANE_ASSEMBLY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,16,GOBP_BASEMENT_MEMBRANE_ORGANIZATION,20,16,0,0,0,0,4,0,16,0,FALSE,->,->,->
GO_BP,2,GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,23,GOBP_BASE_EXCISION_REPAIR,23,23,0,0,0,0,0,0,23,0,FALSE,->,->,->
GO_BP,4,GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,9,GOBP_BASE_EXCISION_REPAIR_GAP_FILLING,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,5,GOBP_BASIC_AMINO_ACID_TRANSPORT,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,1,GOBP_BASOLATERAL_PROTEIN_SECRETION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,178,GOBP_BEHAVIOR,230,178,1,0,2,0,49,0,179,0,FALSE,Myo15a->Myo15,->,Pcsk1n->Pan3/Tacr1->Spr
GO_BP,4,GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE,7,4,0,0,0,0,3,0,4,0,FALSE,->,->,->
GO_BP,4,GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,1,GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,7,GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,8,7,0,0,1,0,0,0,7,0,FALSE,->,->,Tacr1->Spr
GO_BP,3,GOBP_BEIGE_FAT_CELL_DIFFERENTIATION,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,7,GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,15,7,0,0,0,0,8,0,7,0,FALSE,->,->,->
GO_BP,4,GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION,6,4,0,0,0,0,2,0,4,0,FALSE,->,->,->
GO_BP,3,GOBP_BETA_ARRESTIN_DEPENDENT_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,4,GOBP_BICARBONATE_TRANSPORT,9,4,0,0,0,0,5,0,4,0,FALSE,->,->,->
GO_BP,21,GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,26,21,0,0,0,0,5,0,21,0,FALSE,->,->,->
GO_BP,7,GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT,10,7,0,0,0,0,3,0,7,0,FALSE,->,->,->
GO_BP,13,GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,22,13,0,0,0,0,9,0,13,0,FALSE,->,->,->
GO_BP,15,GOBP_BILE_ACID_METABOLIC_PROCESS,28,15,0,0,0,0,13,0,15,0,FALSE,->,->,->
GO_BP,4,GOBP_BILE_ACID_SECRETION,6,4,0,0,0,0,2,0,4,0,FALSE,->,->,->
GO_BP,3,GOBP_BILE_ACID_SIGNALING_PATHWAY,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,13,GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,15,13,0,0,0,0,2,0,13,0,FALSE,->,->,->
GO_BP,3,GOBP_BIOLOGICAL_PHASE,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
GO_BP,86,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,94,86,0,0,0,0,8,0,86,0,FALSE,->,->,->
GO_BP,11,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT,18,11,0,0,0,0,7,0,11,0,FALSE,->,->,->
GO_BP,668,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,792,668,3,0,7,0,114,0,671,0,FALSE,Ddx39a->Ddx39/Rigi->Ddx58/Skp1->Skp1a,->,Adh7->Adh4/Cfb->C2/Klk1b8->Klk8/Klk1b9->Klk9/Krt1->Krt86/Oas1g->Oas1b/Pak3->Stk4
GO_BP,13,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,16,13,0,0,0,0,3,0,13,0,FALSE,->,->,->
GO_BP,96,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,111,96,0,0,0,0,15,0,96,0,FALSE,->,->,->
GO_BP,65,GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,80,65,0,0,0,0,15,0,65,0,FALSE,->,->,->
GO_BP,37,GOBP_BLASTOCYST_DEVELOPMENT,41,37,0,0,0,0,4,0,37,0,FALSE,->,->,->
GO_BP,17,GOBP_BLASTOCYST_FORMATION,19,17,0,0,0,0,2,0,17,0,FALSE,->,->,->
GO_BP,5,GOBP_BLASTOCYST_GROWTH,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,5,GOBP_BLASTODERM_SEGMENTATION,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,9,GOBP_BLEB_ASSEMBLY,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
