"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","arm","ontology","iea_variant","n_query_annotated","n_universe_annotated","term_size","fold_enrichment","simplify_kept","cluster_id","cluster_size","cluster_representative","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q"
"GO:0032946","positive regulation of mononuclear cell proliferation","8/186","82/11390",0.0975609756097561,5.97429845266195,5.82449911641309,5.52812991345782e-05,0.00287787939612363,0.00232306966022706,"CD40LG/CD70/CD80/GPR183/IL1A/IL2/IL23A/TNFSF9",8,"WT_heat_up","BP","no_iea",186,11390,82,5.97429845266195,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0050818","regulation of coagulation","6/186","43/11390",0.13953488372093,8.54463615903976,6.38623241138465,6.45377835307295e-05,0.00314289091725998,0.00253699114185403,"EMILIN2/F3/PDGFB/PLAUR/PROCR/SERPINE1",6,"WT_heat_up","BP","no_iea",186,11390,43,8.54463615903976,TRUE,14,13,"regulation of coagulation",NA,NA,NA,NA,NA,NA,NA
"GO:0045785","positive regulation of cell adhesion","16/186","318/11390",0.050314465408805,3.08108473659295,4.84956744812133,6.4699528368486e-05,0.00314289091725998,0.00253699114185403,"ADAM8/CD40LG/CD70/CD80/EMILIN2/HSPH1/IL1A/IL2/IL23A/NR4A3/PDGFB/PLAUR/TGM2/TNFSF11/TNFSF14/TNFSF9",16,"WT_heat_up","BP","no_iea",186,11390,318,3.08108473659295,FALSE,11,7,"positive regulation of cell-cell adhesion",NA,NA,NA,NA,NA,NA,NA
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","12/186","190/11390",0.0631578947368421,3.86757215619694,5.13564342509085,6.51902109800491e-05,0.00314289091725998,0.00253699114185403,"ADAM8/CD40LG/CD70/CD80/HSPH1/IL1A/IL2/IL23A/NR4A3/TNFSF11/TNFSF14/TNFSF9",12,"WT_heat_up","BP","no_iea",186,11390,190,3.86757215619694,FALSE,11,7,"positive regulation of cell-cell adhesion",NA,NA,NA,NA,NA,NA,NA
"GO:0050727","regulation of inflammatory response","14/186","252/11390",0.0555555555555556,3.40203106332139,4.96807337641821,6.55625296297893e-05,0.00314289091725998,0.00253699114185403,"ADAM8/BCL6B/CAMK2N1/CCL3/CD200/DAGLA/IL2/IL23A/PIK3AP1/PLK2/PTGS2/SERPINE1/SPHK1/TNFSF11",14,"WT_heat_up","BP","no_iea",186,11390,252,3.40203106332139,TRUE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0042098","T cell proliferation","9/186","108/11390",0.0833333333333333,5.10304659498208,5.51998626980512,6.629073121151e-05,0.00314289091725998,0.00253699114185403,"CD40LG/CD70/CD80/IL1A/IL2/IL23A/SDC4/TNFSF14/TNFSF9",9,"WT_heat_up","BP","no_iea",186,11390,108,5.10304659498208,TRUE,15,9,"T cell proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","7/186","64/11390",0.109375,6.69774865591398,5.88935473669461,7.83202402687504e-05,0.00364807434936022,0.00294478317981858,"ANO1/BICD1/CALCA/GAP43/GRP/PLEK/TGM2",7,"WT_heat_up","BP","no_iea",186,11390,64,6.69774865591398,FALSE,6,23,"G protein-coupled receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0002274","myeloid leukocyte activation","10/186","137/11390",0.072992700729927,4.4698218350208,5.26436530577576,8.08395875720891e-05,0.00370050181041201,0.00298710345366195,"ANXA3/BATF3/CCL3/CD200/CLU/CSF2/GRP/HAVCR1/NR4A3/SPHK1",10,"WT_heat_up","BP","no_iea",186,11390,137,4.4698218350208,TRUE,15,9,"T cell proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0030595","leukocyte chemotaxis","10/186","139/11390",0.0719424460431655,4.40550785178309,5.20482871840383,9.13084678331825e-05,0.00409074511495022,0.00330211400695357,"ADAM8/C3/CALCA/CCL22/CCL3/CCL4/GPR183/PDGFB/SERPINE1/TNFSF11",10,"WT_heat_up","BP","no_iea",186,11390,139,4.40550785178309,FALSE,7,18,"positive regulation of cell migration",NA,NA,NA,NA,NA,NA,NA
"GO:0022603","regulation of anatomical structure morphogenesis","20/186","474/11390",0.0421940928270042,2.58382106075042,4.53812275770335,9.36435226890565e-05,0.00409074511495022,0.00330211400695357,"ANXA3/ATP2B4/CCL3/CLDN4/CPNE6/EMILIN2/EPHA2/EPN2/F3/FASLG/HK2/HSPG2/IL17F/IL1A/PAK1/PLXNB2/SERPINE1/SPHK1/TANC2/TGM2",20,"WT_heat_up","BP","no_iea",186,11390,474,2.58382106075042,TRUE,2,25,"vasculature development",NA,NA,NA,NA,NA,NA,NA
"GO:0034103","regulation of tissue remodeling","6/186","46/11390",0.130434782608696,7.98737727910238,6.11818660393495,9.52146325164883e-05,0.00409074511495022,0.00330211400695357,"ADAM8/CALCA/IL2/IL23A/SPP1/TNFSF11",6,"WT_heat_up","BP","no_iea",186,11390,46,7.98737727910238,TRUE,14,13,"regulation of coagulation",NA,NA,NA,NA,NA,NA,NA
"GO:0048259","regulation of receptor-mediated endocytosis","7/186","66/11390",0.106060606060606,6.49478657543174,5.76813723414177,9.55277578632443e-05,0.00409074511495022,0.00330211400695357,"ANXA2/BICD1/C3/CLU/DAB2/OPHN1/SERPINE1",7,"WT_heat_up","BP","no_iea",186,11390,66,6.49478657543174,FALSE,10,16,"endocytosis",NA,NA,NA,NA,NA,NA,NA
"GO:0097190","apoptotic signaling pathway","18/186","403/11390",0.0446650124069479,2.73513167373729,4.5693888430537,0.000104689449210342,0.00441191250243585,0.00356136539001265,"ATF3/CD40LG/CD70/CDKN1A/CLU/CSF2/EPHA2/FASLG/HSPA1A/IL1A/INHBA/LTA/NR4A2/PLAUR/SERPINE1/TNFSF11/TNFSF14/TP73",18,"WT_heat_up","BP","no_iea",186,11390,403,2.73513167373729,FALSE,6,23,"G protein-coupled receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0033993","response to lipid","18/186","405/11390",0.0444444444444444,2.72162485065711,4.54546923105991,0.000111444993912099,0.00462322591932223,0.00373194091455647,"ALDH1A2/CCL3/CD200/CD80/DAB2/EGFR/GFI1/HSPA1A/IL1A/IL1RN/ILDR1/NR4A1/PAK1/PTGER2/SERPINE1/SPP1/WNT3/YAP1",18,"WT_heat_up","BP","no_iea",186,11390,405,2.72162485065711,TRUE,12,5,"cytokine-mediated signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0008217","regulation of blood pressure","7/186","68/11390",0.102941176470588,6.30376344086022,5.65183851913193,0.000115695085175802,0.00472569924833467,0.00381465900271955,"ADM/AVPR1A/CALCA/EMILIN2/NPR3/PDGFB/PTGS2",7,"WT_heat_up","BP","no_iea",186,11390,68,6.30376344086022,TRUE,16,6,"regulation of blood pressure",NA,NA,NA,NA,NA,NA,NA
"GO:0050870","positive regulation of T cell activation","11/186","172/11390",0.063953488372093,3.91629157289322,4.96535343384554,0.000117964593466935,0.00474539387355626,0.00383055681497097,"ADAM8/CD40LG/CD70/CD80/HSPH1/IL1A/IL2/IL23A/TNFSF11/TNFSF14/TNFSF9",11,"WT_heat_up","BP","no_iea",186,11390,172,3.91629157289322,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0060284","regulation of cell development","19/186","448/11390",0.0424107142857143,2.59708621351767,4.44356698159519,0.000132180459818772,0.00523789732565434,0.00422811337299326,"ADAM8/ANXA2/CALCA/CCL3/CD80/EGR2/HSPA1A/IL2/IL23A/INHBA/NPPC/PLXNB2/S1PR3/TGM2/TNFRSF11B/TNFSF11/TNFSF9/WNT3/YAP1",19,"WT_heat_up","BP","no_iea",186,11390,448,2.59708621351767,FALSE,9,15,"positive regulation of cell differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","6/186","49/11390",0.122448979591837,7.49835418038183,5.87338488635302,0.000136497651977709,0.00525219226088141,0.00423965247027636,"ADM/CALCA/CCL20/CCL22/CCL3/CCL4",6,"WT_heat_up","BP","no_iea",186,11390,49,7.49835418038183,TRUE,13,5,"humoral immune response",NA,NA,NA,NA,NA,NA,NA
"GO:0150076","neuroinflammatory response","6/186","49/11390",0.122448979591837,7.49835418038183,5.87338488635302,0.000136497651977709,0.00525219226088141,0.00423965247027636,"CCL3/CD200/CLU/DAGLA/PTGS2/SPHK1",6,"WT_heat_up","BP","no_iea",186,11390,49,7.49835418038183,FALSE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0008015","blood circulation","13/186","238/11390",0.0546218487394958,3.34485407066052,4.71021397581487,0.00014217634240931,0.00539254555852456,0.00435294786684746,"ADM/ADORA2A/ADORA2B/ATP2B4/AVPR1A/CALCA/EMILIN2/GJA5/NPR3/OLR1/PDGFB/PTGS2/SCN9A",13,"WT_heat_up","BP","no_iea",186,11390,238,3.34485407066052,TRUE,16,6,"regulation of blood pressure",NA,NA,NA,NA,NA,NA,NA
"GO:0045766","positive regulation of angiogenesis","8/186","94/11390",0.0851063829787234,5.21162205444978,5.28279422837511,0.000146185397822526,0.00546651029885642,0.00441265337237454,"ANXA3/EMILIN2/F3/HK2/IL1A/SERPINE1/SPHK1/TGM2",8,"WT_heat_up","BP","no_iea",186,11390,94,5.21162205444978,FALSE,2,25,"vasculature development",NA,NA,NA,NA,NA,NA,NA
"GO:0071345","cellular response to cytokine stimulus","19/186","452/11390",0.0420353982300885,2.57410314968123,4.39993402319845,0.000148340537623778,0.00547005732487681,0.00441551658774871,"CCL22/CCL3/CCL4/CD200/CSF2/EGR1/F3/GFI1/HSPA1A/IL17F/IL1A/IL1RN/IL2/IL3/IL9/OAS3/PDGFB/SPHK1/TNFSF11",19,"WT_heat_up","BP","no_iea",186,11390,452,2.57410314968123,TRUE,12,5,"cytokine-mediated signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0006898","receptor-mediated endocytosis","11/186","177/11390",0.0621468926553672,3.80566186744426,4.84700837567508,0.00015209050737887,0.00548354803167216,0.00442640649915136,"ADM/ANXA2/BICD1/C3/CALCA/CLU/DAB2/HSPG2/OPHN1/PLXNB2/SERPINE1",11,"WT_heat_up","BP","no_iea",186,11390,177,3.80566186744426,FALSE,10,16,"endocytosis",NA,NA,NA,NA,NA,NA,NA
"GO:0070663","regulation of leukocyte proliferation","10/186","148/11390",0.0675675675675676,4.13760534728277,4.95016986732064,0.000153822558731182,0.00548354803167216,0.00442640649915136,"CD40LG/CD70/CD80/CSF2/GPR183/IL1A/IL2/IL23A/SDC4/TNFSF9",10,"WT_heat_up","BP","no_iea",186,11390,148,4.13760534728277,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0002548","monocyte chemotaxis","5/186","32/11390",0.15625,9.5682123655914,6.25355534194659,0.0001549024867704,0.00548354803167216,0.00442640649915136,"CALCA/CCL3/PDGFB/SERPINE1/TNFSF11",5,"WT_heat_up","BP","no_iea",186,11390,32,9.5682123655914,FALSE,7,18,"positive regulation of cell migration",NA,NA,NA,NA,NA,NA,NA
"GO:0048771","tissue remodeling","7/186","72/11390",0.0972222222222222,5.95355436081242,5.43264160487775,0.000166420213552499,0.00581375877607743,0.00469295782261618,"ADAM8/CALCA/EPHA2/IL2/IL23A/SPP1/TNFSF11",7,"WT_heat_up","BP","no_iea",186,11390,72,5.95355436081243,TRUE,14,13,"regulation of coagulation",NA,NA,NA,NA,NA,NA,NA
"GO:1903532","positive regulation of secretion by cell","10/186","151/11390",0.0662251655629139,4.05540126753543,4.86973816738787,0.000181392493400182,0.006118812561738,0.00493920205201648,"ADAM8/ANXA2/GRP/IL1A/ILDR1/INHBA/SDC1/SDC4/SPP1/TNFSF11",10,"WT_heat_up","BP","no_iea",186,11390,151,4.05540126753543,TRUE,10,16,"endocytosis",NA,NA,NA,NA,NA,NA,NA
"GO:0042129","regulation of T cell proliferation","8/186","97/11390",0.0824742268041237,5.05043786719876,5.16173727910425,0.000182066362477326,0.006118812561738,0.00493920205201648,"CD40LG/CD70/CD80/IL1A/IL2/IL23A/SDC4/TNFSF9",8,"WT_heat_up","BP","no_iea",186,11390,97,5.05043786719876,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:1904018","positive regulation of vasculature development","8/186","97/11390",0.0824742268041237,5.05043786719876,5.16173727910425,0.000182066362477326,0.006118812561738,0.00493920205201648,"ANXA3/EMILIN2/F3/HK2/IL1A/SERPINE1/SPHK1/TGM2",8,"WT_heat_up","BP","no_iea",186,11390,97,5.05043786719876,FALSE,2,25,"vasculature development",NA,NA,NA,NA,NA,NA,NA
"GO:0046651","lymphocyte proliferation","10/186","152/11390",0.0657894736842105,4.02872099603848,4.84338806023075,0.000191459913655071,0.00635407588442766,0.00512911031844374,"CD40LG/CD70/CD80/GPR183/IL1A/IL2/IL23A/SDC4/TNFSF14/TNFSF9",10,"WT_heat_up","BP","no_iea",186,11390,152,4.02872099603848,FALSE,15,9,"T cell proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0032943","mononuclear cell proliferation","10/186","153/11390",0.065359477124183,4.00238948626045,4.8172620757832,0.000201993357275217,0.00662089337735434,0.0053444896089973,"CD40LG/CD70/CD80/GPR183/IL1A/IL2/IL23A/SDC4/TNFSF14/TNFSF9",10,"WT_heat_up","BP","no_iea",186,11390,153,4.00238948626045,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:1903037","regulation of leukocyte cell-cell adhesion","13/186","247/11390",0.0526315789473684,3.22297679683079,4.55087660000823,0.000205268478260735,0.00664619280222258,0.00536491170396479,"ADAM8/CD40LG/CD70/CD80/HSPH1/IL1A/IL2/IL23A/NR4A3/SDC4/TNFSF11/TNFSF14/TNFSF9",13,"WT_heat_up","BP","no_iea",186,11390,247,3.22297679683079,FALSE,11,7,"positive regulation of cell-cell adhesion",NA,NA,NA,NA,NA,NA,NA
"GO:0150077","regulation of neuroinflammatory response","5/186","34/11390",0.147058823529412,9.00537634408602,6.02311615602811,0.000208456231788955,0.00666808789638163,0.00538258576946496,"CCL3/CD200/DAGLA/PTGS2/SPHK1",5,"WT_heat_up","BP","no_iea",186,11390,34,9.00537634408602,FALSE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0044057","regulation of system process","13/186","248/11390",0.0524193548387097,3.20998092265002,4.53362408222962,0.000213573606989061,0.00669796393392907,0.00540670217840404,"ADM/ATP2B4/AVPR1A/CCL3/EGR2/GJA5/GRP/INHBA/NPR3/NR4A3/PDGFB/SPHK1/SPP1",13,"WT_heat_up","BP","no_iea",186,11390,248,3.20998092265002,TRUE,14,13,"regulation of coagulation",NA,NA,NA,NA,NA,NA,NA
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","7/186","75/11390",0.0933333333333333,5.71541218637993,5.27880637611388,0.000215198961401561,0.00669796393392907,0.00540670217840404,"ADAM8/CCL3/CLU/IL17F/IL1A/IL23A/OAS3",7,"WT_heat_up","BP","no_iea",186,11390,75,5.71541218637993,FALSE,4,10,"positive regulation of cytokine production",NA,NA,NA,NA,NA,NA,NA
"GO:0009187","cyclic nucleotide metabolic process","4/186","19/11390",0.210526315789474,12.8919071873231,6.68408093915461,0.000220247047952934,0.00669796393392907,0.00540670217840404,"ADCY4/EPHA2/NPPC/NPR3",4,"WT_heat_up","BP","no_iea",186,11390,19,12.8919071873231,FALSE,17,9,"cyclic nucleotide metabolic process",NA,NA,NA,NA,NA,NA,NA
"GO:0052652","cyclic purine nucleotide metabolic process","4/186","19/11390",0.210526315789474,12.8919071873231,6.68408093915461,0.000220247047952934,0.00669796393392907,0.00540670217840404,"ADCY4/EPHA2/NPPC/NPR3",4,"WT_heat_up","BP","no_iea",186,11390,19,12.8919071873231,TRUE,17,9,"cyclic nucleotide metabolic process",NA,NA,NA,NA,NA,NA,NA
"GO:0050878","regulation of body fluid levels","11/186","185/11390",0.0594594594594595,3.64109270560883,4.6663391268898,0.000224062507644947,0.00669796393392907,0.00540670217840404,"ADM/ADORA2A/ANO1/CD40LG/EMILIN2/F3/NPR3/PDGFB/PLAUR/PLEK/SERPINE1",11,"WT_heat_up","BP","no_iea",186,11390,185,3.64109270560883,TRUE,8,10,"positive regulation of locomotion",NA,NA,NA,NA,NA,NA,NA
"GO:0007610","behavior","10/186","155/11390",0.0645161290322581,3.95074575095387,4.76566839142012,0.000224526851269185,0.00669796393392907,0.00540670217840404,"CAMK2N1/CCL3/EGFR/EGR1/GATM/GRP/ITGA3/NR4A3/PLK2/STRA6",10,"WT_heat_up","BP","no_iea",186,11390,155,3.95074575095387,TRUE,8,10,"positive regulation of locomotion",NA,NA,NA,NA,NA,NA,NA
"GO:0097529","myeloid leukocyte migration","9/186","127/11390",0.0708661417322835,4.33959867919736,4.87620345159267,0.000230355426293071,0.00679548507564561,0.00548542278283852,"ADAM8/CALCA/CCL22/CCL3/CCL4/CD200/PDGFB/SERPINE1/TNFSF11",9,"WT_heat_up","BP","no_iea",186,11390,127,4.33959867919736,FALSE,7,18,"positive regulation of cell migration",NA,NA,NA,NA,NA,NA,NA
"GO:0050673","epithelial cell proliferation","11/186","186/11390",0.0591397849462366,3.62151693837438,4.64446087472806,0.000234813178427514,0.00685086800796759,0.00553012875972723,"AREG/CALCA/EGFR/EGR3/EPHA2/F3/NR4A1/NR4A3/PDGFB/TGM1/YAP1",11,"WT_heat_up","BP","no_iea",186,11390,186,3.62151693837438,TRUE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0051249","regulation of lymphocyte activation","15/186","321/11390",0.0467289719626168,2.86152145513014,4.35892189354504,0.000247379136819454,0.00712161574846955,0.00574868060814114,"ADAM8/CD40LG/CD70/CD80/GPR183/HSPH1/IL1A/IL2/IL23A/INHBA/KLRC1/SDC4/TNFSF11/TNFSF14/TNFSF9",15,"WT_heat_up","BP","no_iea",186,11390,321,2.86152145513014,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0051251","positive regulation of lymphocyte activation","12/186","219/11390",0.0547945205479452,3.35542789807041,4.53480445509442,0.000249457726782549,0.00712161574846955,0.00574868060814114,"ADAM8/CD40LG/CD70/CD80/GPR183/HSPH1/IL1A/IL2/IL23A/TNFSF11/TNFSF14/TNFSF9",12,"WT_heat_up","BP","no_iea",186,11390,219,3.35542789807041,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0050670","regulation of lymphocyte proliferation","9/186","129/11390",0.0697674418604651,4.27231807951988,4.81586835023855,0.00025903184241026,0.00731627171914087,0.00590580997925297,"CD40LG/CD70/CD80/GPR183/IL1A/IL2/IL23A/SDC4/TNFSF9",9,"WT_heat_up","BP","no_iea",186,11390,129,4.27231807951988,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0032944","regulation of mononuclear cell proliferation","9/186","130/11390",0.0692307692307692,4.2394540942928,4.7861579783738,0.000274444037653437,0.00766998863126185,0.00619133585221494,"CD40LG/CD70/CD80/GPR183/IL1A/IL2/IL23A/SDC4/TNFSF9",9,"WT_heat_up","BP","no_iea",186,11390,130,4.2394540942928,FALSE,1,24,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0051047","positive regulation of secretion","10/186","160/11390",0.0625,3.82728494623656,4.64036788544712,0.000290261843317544,0.00802755410425084,0.00647996834423816,"ADAM8/ANXA2/GRP/IL1A/ILDR1/INHBA/SDC1/SDC4/SPP1/TNFSF11",10,"WT_heat_up","BP","no_iea",186,11390,160,3.82728494623656,FALSE,10,16,"endocytosis",NA,NA,NA,NA,NA,NA,NA
"GO:0043066","negative regulation of apoptotic process","19/186","478/11390",0.0397489539748954,2.43408917082827,4.12715371613428,0.000302655153145466,0.00828401475877538,0.00668698743140715,"ADAM8/CD40LG/CLU/CSF2/DAB2/EGFR/EGR3/HSPA1A/HSPG2/IER3/IL1A/IL2/NR4A2/PLAUR/PLK2/PLK3/SERPINE1/SPHK1/YAP1",19,"WT_heat_up","BP","no_iea",186,11390,478,2.43408917082827,TRUE,18,5,"negative regulation of apoptotic process",NA,NA,NA,NA,NA,NA,NA
"GO:0090303","positive regulation of wound healing","5/186","37/11390",0.135135135135135,8.27521069456553,5.71089054945617,0.000313869208336755,0.00850329334830698,0.00686399256899713,"CLDN4/EMILIN2/F3/HBEGF/SERPINE1",5,"WT_heat_up","BP","no_iea",186,11390,37,8.27521069456553,TRUE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0061041","regulation of wound healing","7/186","80/11390",0.0875,5.35819892473118,5.04003391356782,0.00032163359428405,0.00862562821034498,0.00696274320002473,"CLDN4/EMILIN2/F3/HBEGF/PDGFB/PLAUR/SERPINE1",7,"WT_heat_up","BP","no_iea",186,11390,80,5.35819892473118,FALSE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0003013","circulatory system process","14/186","301/11390",0.0465116279069767,2.84821205301325,4.18698661670576,0.000417839396907653,0.0110936359878982,0.00895495802214717,"ADM/ADORA2A/ADORA2B/ATP2B4/AVPR1A/CALCA/EMILIN2/GJA5/NPR3/OLR1/PDGFB/PTGS2/SCN9A/SLC13A3",14,"WT_heat_up","BP","no_iea",186,11390,301,2.84821205301325,FALSE,16,6,"regulation of blood pressure",NA,NA,NA,NA,NA,NA,NA
"GO:0032940","secretion by cell","18/186","453/11390",0.0397350993377483,2.43324076052126,4.01080792323439,0.000439881050774949,0.0115632098000742,0.00933400541300466,"ADAM8/ANXA2/ANXA3/BICD1/CCL3/CD200/GRP/IL1A/ILDR1/INHBA/NR4A3/PLEK/SDC1/SDC4/SPP1/SYT15/TGM2/TNFSF11",18,"WT_heat_up","BP","no_iea",186,11390,453,2.43324076052126,TRUE,10,16,"endocytosis",NA,NA,NA,NA,NA,NA,NA
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","9/186","139/11390",0.0647482014388489,3.96495706660478,4.53151023598987,0.000450551622426795,0.0116657766331799,0.00941679897914728,"ADCY4/ADM/ADORA2A/ADORA2B/APLP1/ATP2B4/CALCA/PTGER2/S1PR3",9,"WT_heat_up","BP","no_iea",186,11390,139,3.96495706660478,FALSE,6,23,"G protein-coupled receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0032604","granulocyte macrophage colony-stimulating factor production","3/186","10/11390",0.3,18.3709677419355,7.08052729460805,0.000472546979536648,0.0116657766331799,0.00941679897914728,"CD80/IL17F/IL23A",3,"WT_heat_up","BP","no_iea",186,11390,10,18.3709677419355,TRUE,4,10,"positive regulation of cytokine production",NA,NA,NA,NA,NA,NA,NA
"GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","3/186","10/11390",0.3,18.3709677419355,7.08052729460805,0.000472546979536648,0.0116657766331799,0.00941679897914728,"CD80/IL17F/IL23A",3,"WT_heat_up","BP","no_iea",186,11390,10,18.3709677419355,TRUE,4,10,"positive regulation of cytokine production",NA,NA,NA,NA,NA,NA,NA
"GO:0045780","positive regulation of bone resorption","3/186","10/11390",0.3,18.3709677419355,7.08052729460805,0.000472546979536648,0.0116657766331799,0.00941679897914728,"ADAM8/SPP1/TNFSF11",3,"WT_heat_up","BP","no_iea",186,11390,10,18.3709677419355,TRUE,14,13,"regulation of coagulation",NA,NA,NA,NA,NA,NA,NA
"GO:0048245","eosinophil chemotaxis","3/186","10/11390",0.3,18.3709677419355,7.08052729460805,0.000472546979536648,0.0116657766331799,0.00941679897914728,"CCL22/CCL3/CCL4",3,"WT_heat_up","BP","no_iea",186,11390,10,18.3709677419355,FALSE,7,18,"positive regulation of cell migration",NA,NA,NA,NA,NA,NA,NA
"GO:0048520","positive regulation of behavior","3/186","10/11390",0.3,18.3709677419355,7.08052729460805,0.000472546979536648,0.0116657766331799,0.00941679897914728,"GRP/NR4A3/STRA6",3,"WT_heat_up","BP","no_iea",186,11390,10,18.3709677419355,TRUE,8,10,"positive regulation of locomotion",NA,NA,NA,NA,NA,NA,NA
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","4/186","23/11390",0.173913043478261,10.6498363721365,5.96861623363393,0.000478118393916962,0.0116657766331799,0.00941679897914728,"CSF2/HSPA1A/IL1A/INHBA",4,"WT_heat_up","BP","no_iea",186,11390,23,10.6498363721365,FALSE,6,23,"G protein-coupled receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0046903","secretion","19/186","496/11390",0.0383064516129032,2.34575528962886,3.94844385394495,0.000478933955938458,0.0116657766331799,0.00941679897914728,"ADAM8/ANO1/ANXA2/ANXA3/BICD1/CCL3/CD200/GRP/IL1A/ILDR1/INHBA/NR4A3/PLEK/SDC1/SDC4/SPP1/SYT15/TGM2/TNFSF11",19,"WT_heat_up","BP","no_iea",186,11390,496,2.34575528962886,FALSE,10,16,"endocytosis",NA,NA,NA,NA,NA,NA,NA
"GO:0046849","bone remodeling","5/186","41/11390",0.121951219512195,7.46787306582743,5.34548772999003,0.00051187623169629,0.0122435260824653,0.00988316745124369,"ADAM8/CALCA/EPHA2/SPP1/TNFSF11",5,"WT_heat_up","BP","no_iea",186,11390,41,7.46787306582743,FALSE,14,13,"regulation of coagulation",NA,NA,NA,NA,NA,NA,NA
"GO:1903036","positive regulation of response to wounding","5/186","41/11390",0.121951219512195,7.46787306582743,5.34548772999003,0.00051187623169629,0.0122435260824653,0.00988316745124369,"CLDN4/EMILIN2/F3/HBEGF/SERPINE1",5,"WT_heat_up","BP","no_iea",186,11390,41,7.46787306582743,FALSE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0042060","wound healing","13/186","273/11390",0.0476190476190476,2.91602662570404,4.12859021639573,0.000538061569575244,0.0127549416716274,0.0102959901847293,"ADORA2A/ANXA2/CD40LG/CLDN4/EMILIN2/F3/HBEGF/PAK1/PDGFB/PLAUR/PLEK/SERPINE1/TMEFF2",13,"WT_heat_up","BP","no_iea",186,11390,273,2.91602662570405,TRUE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0051093","negative regulation of developmental process","18/186","463/11390",0.0388768898488121,2.38068696439769,3.90794071795304,0.000569323920080775,0.0130081978855533,0.0105004225968823,"ATP2B4/CALCA/CCL3/CDKN1A/EGFR/EPN2/FASLG/HSPG2/IL17F/INHBA/NPPC/PDGFB/S1PR3/SERPINE1/SPRY1/TNFRSF11B/TP73/YAP1",18,"WT_heat_up","BP","no_iea",186,11390,463,2.38068696439769,TRUE,2,25,"vasculature development",NA,NA,NA,NA,NA,NA,NA
"GO:0002526","acute inflammatory response","5/186","42/11390",0.119047619047619,7.29006656426011,5.26178309731968,0.000573442043629408,0.0130081978855533,0.0105004225968823,"ADAM8/F3/IL1RN/PTGS2/TNFSF11",5,"WT_heat_up","BP","no_iea",186,11390,42,7.29006656426011,FALSE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0030193","regulation of blood coagulation","5/186","42/11390",0.119047619047619,7.29006656426011,5.26178309731968,0.000573442043629408,0.0130081978855533,0.0105004225968823,"EMILIN2/F3/PDGFB/PLAUR/SERPINE1",5,"WT_heat_up","BP","no_iea",186,11390,42,7.29006656426011,TRUE,3,19,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
