"ID","term_size","k_obs","p_obs_recomputed","q_obs_recomputed","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q","arm","ontology","iea_variant","Description","p_adjust_hypergeometric","simplify_kept"
"GO:1903530",418,16,0.0021741796620213,0.0305394265606283,14.119,20,0.343328335832084,0.248,6.998,0.00199900049975012,0,"KO_heat_up","BP","with_iea","regulation of secretion by cell",0.0305394265606283,FALSE
"GO:0002437",54,5,0.00221689792776561,0.0306226273922478,2.002,4,0.0449775112443778,0.0301994301994302,0.8535,0.00149925037481259,0,"KO_heat_up","BP","with_iea","inflammatory response to antigenic stimulus",0.0306226273922478,TRUE
"GO:0014909",54,5,0.00221689792776561,0.0306226273922478,1.9465,4,0.039480259870065,0.016733987305251,0.849,0.00149925037481259,0,"KO_heat_up","BP","with_iea","smooth muscle cell migration",0.0306226273922478,TRUE
"GO:0043524",135,8,0.00219265280475247,0.0306226273922478,4.894,9,0.101449275362319,0.0603621730382294,2.2175,0.00249875062468766,0,"KO_heat_up","BP","with_iea","negative regulation of neuron apoptotic process",0.0306226273922478,FALSE
"GO:0061180",54,5,0.00221689792776561,0.0306226273922478,2.174,5,0.0604697651174413,0.0331460674157303,0.8445,0.00199900049975012,0,"KO_heat_up","BP","with_iea","mammary gland epithelium development",0.0306226273922478,TRUE
"GO:0030099",381,15,0.00227418841821516,0.0312841869596622,12.4565,18,0.247376311844078,0.1695,6.351,0.00199900049975012,0,"KO_heat_up","BP","with_iea","myeloid cell differentiation",0.0312841869596622,FALSE
"GO:0050679",136,8,0.00229632956562946,0.0314587700575328,5.2,9,0.143428285857071,0.08785140562249,2.207,0.00249875062468766,0,"KO_heat_up","BP","with_iea","positive regulation of epithelial cell proliferation",0.0314587700575328,TRUE
"GO:0035115",16,3,0.0023315767465665,0.0316808938339586,0.4295,2,0.00649675162418791,0.00559440559440559,0.2285,0.00149925037481259,0,"KO_heat_up","BP","with_iea","embryonic forelimb morphogenesis",0.0316808938339586,TRUE
"GO:0035795",16,3,0.0023315767465665,0.0316808938339586,0.402,2,0.00849575212393803,0.00882352941176471,0.2235,0.00149925037481259,0,"KO_heat_up","BP","with_iea","negative regulation of mitochondrial membrane permeability",0.0316808938339586,TRUE
"GO:0002040",107,7,0.00235800491528758,0.0319097494430583,3.553,7,0.0599700149925037,0.0295616717635066,1.736,0.00149925037481259,0,"KO_heat_up","BP","with_iea","sprouting angiogenesis",0.0319097494430583,FALSE
"GO:0010721",201,10,0.00237087588569923,0.0319540316740596,7.3855,12,0.2023988005997,0.137637637637638,3.355,0.00299850074962519,0,"KO_heat_up","BP","with_iea","negative regulation of cell development",0.0319540316740596,FALSE
"GO:0001763",137,8,0.00240381854739071,0.0320293466830792,5.3495,9,0.147926036981509,0.0857572718154463,2.22,0.000999500249875062,0,"KO_heat_up","BP","with_iea","morphogenesis of a branching structure",0.0320293466830792,FALSE
"GO:0055006",55,5,0.00240532792753674,0.0320293466830792,1.9855,4,0.04047976011994,0.0131278538812785,0.8845,0.00149925037481259,0,"KO_heat_up","BP","with_iea","cardiac cell development",0.0320293466830792,FALSE
"GO:2000630",55,5,0.00240532792753674,0.0320293466830792,2.233,5,0.0594702648675662,0.0338137472283814,0.8905,0.00349825087456272,0,"KO_heat_up","BP","with_iea","positive regulation of miRNA metabolic process",0.0320293466830792,TRUE
"GO:0008015",347,14,0.00253580624358351,0.0336322668720698,11.2105,16,0.223388305847076,0.142,5.8055,0.00449775112443778,0,"KO_heat_up","BP","with_iea","blood circulation",0.0336322668720698,FALSE
"GO:0051962",203,10,0.00254787109366398,0.0336581859952674,7.017,11,0.151424287856072,0.0945,3.413,0.00149925037481259,0,"KO_heat_up","BP","with_iea","positive regulation of nervous system development",0.0336581859952674,FALSE
"GO:0048660",109,7,0.00261874123901773,0.0344576663426483,4.4385,8,0.146926536731634,0.0752145381120646,1.746,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of smooth muscle cell proliferation",0.0344576663426483,TRUE
"GO:0007369",139,8,0.00263061775238908,0.0344776633767844,4.669,8,0.095952023988006,0.0478589420654912,2.288,0.00349825087456272,0,"KO_heat_up","BP","with_iea","gastrulation",0.0344776633767844,FALSE
"GO:0051146",205,10,0.00273532003535238,0.0357093348928944,6.659,11,0.11544227886057,0.0601202404809619,3.4265,0.00399800099950025,0,"KO_heat_up","BP","with_iea","striated muscle cell differentiation",0.0357093348928944,FALSE
"GO:0045582",110,7,0.00275714674256174,0.0358536777577657,4.702,8,0.182908545727136,0.094017094017094,1.7375,0.00249875062468766,0,"KO_heat_up","BP","with_iea","positive regulation of T cell differentiation",0.0358536777577657,TRUE
"GO:0031639",17,3,0.00279584009186945,0.0362153761316475,0.475,2,0.00999500249875063,0.00517464424320828,0.239,0.00199900049975012,0,"KO_heat_up","BP","with_iea","plasminogen activation",0.0362153761316475,TRUE
"GO:0030225",57,5,0.00281671407486955,0.0363443455629486,2.29,5,0.0769615192403798,0.0299334811529933,0.905,0.00349825087456272,0,"KO_heat_up","BP","with_iea","macrophage differentiation",0.0363443455629486,FALSE
"GO:0001935",111,7,0.00290110106713783,0.0372886697007792,4.2045,8,0.121939030484758,0.0699797160243408,1.8115,0.00199900049975012,0,"KO_heat_up","BP","with_iea","endothelial cell proliferation",0.0372886697007792,FALSE
"GO:0001558",315,13,0.0029541583651018,0.03767966742308,10.0085,15,0.200899550224888,0.108,5.196,0.00349825087456272,0,"KO_heat_up","BP","with_iea","regulation of cell growth",0.03767966742308,FALSE
"GO:0002460",278,12,0.0029532063823399,0.03767966742308,9.81,15,0.270364817591204,0.177,4.5325,0.000999500249875062,0,"KO_heat_up","BP","with_iea","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.03767966742308,FALSE
"GO:0043542",175,9,0.00310913801398988,0.039505039880047,6.4575,10.05,0.184907546226887,0.1015,2.9395,0.00249875062468766,0,"KO_heat_up","BP","with_iea","endothelial cell migration",0.039505039880047,FALSE
"GO:0001666",245,11,0.00324252114102945,0.0399930792431677,8.3715,13,0.218890554722639,0.1185,4.048,0.00399800099950025,0,"KO_heat_up","BP","with_iea","response to hypoxia",0.0399930792431677,TRUE
"GO:0002237",282,12,0.00331573741998026,0.0399930792431677,10.0305,15,0.294852573713143,0.1725,4.704,0.00449775112443778,0,"KO_heat_up","BP","with_iea","response to molecule of bacterial origin",0.0399930792431677,FALSE
"GO:0014706",282,12,0.00331573741998026,0.0399930792431677,9.5315,14,0.23888055972014,0.1305,4.7425,0.00299850074962519,0,"KO_heat_up","BP","with_iea","striated muscle tissue development",0.0399930792431677,FALSE
"GO:0038128",18,3,0.00331314050212146,0.0399930792431677,0.6555,2,0.0284857571214393,0.0123711340206186,0.2525,0.00249875062468766,0,"KO_heat_up","BP","with_iea","ERBB2 signaling pathway",0.0399930792431677,FALSE
"GO:0045670",59,5,0.0032767402707695,0.0399930792431677,2.023,4.04999999999995,0.0504747626186907,0.0174157303370787,0.962,0.00349825087456272,0,"KO_heat_up","BP","with_iea","regulation of osteoclast differentiation",0.0399930792431677,FALSE
"GO:0048659",113,7,0.00320623518141395,0.0399930792431677,4.5695,8,0.162918540729635,0.075642965204236,1.824,0.00149925037481259,0,"KO_heat_up","BP","with_iea","smooth muscle cell proliferation",0.0399930792431677,TRUE
"GO:0048670",18,3,0.00331314050212146,0.0399930792431677,0.536,2,0.0124937531234383,0.00357568533969011,0.263,0.00249875062468766,0,"KO_heat_up","BP","with_iea","regulation of collateral sprouting",0.0399930792431677,TRUE
"GO:0060142",18,3,0.00331314050212146,0.0399930792431677,0.5605,2,0.0154922538730635,0.00340136054421769,0.2765,0.00349825087456272,0,"KO_heat_up","BP","with_iea","regulation of syncytium formation by plasma membrane fusion",0.0399930792431677,FALSE
"GO:0071675",113,7,0.00320623518141395,0.0399930792431677,4.3265,8,0.135432283858071,0.0572441742654509,1.891,0.00249875062468766,0,"KO_heat_up","BP","with_iea","regulation of mononuclear cell migration",0.0399930792431677,FALSE
"GO:0072012",18,3,0.00331314050212146,0.0399930792431677,0.6985,2,0.0269865067466267,0.0114832535885167,0.2665,0.00149925037481259,0,"KO_heat_up","BP","with_iea","glomerulus vasculature development",0.0399930792431677,FALSE
"GO:0072210",18,3,0.00331314050212146,0.0399930792431677,0.66,2,0.0254872563718141,0.00816326530612245,0.2605,0.00199900049975012,0,"KO_heat_up","BP","with_iea","metanephric nephron development",0.0399930792431677,FALSE
"GO:0120255",18,3,0.00331314050212146,0.0399930792431677,0.547,2,0.0109945027486257,0,0.237,0.00199900049975012,0,"KO_heat_up","BP","with_iea","olefinic compound biosynthetic process",0.0399930792431677,TRUE
"GO:1901623",18,3,0.00331314050212146,0.0399930792431677,0.6325,2,0.0284857571214393,0.00628930817610063,0.2895,0.00499750124937531,0,"KO_heat_up","BP","with_iea","regulation of lymphocyte chemotaxis",0.0399930792431677,FALSE
"GO:1905709",18,3,0.00331314050212146,0.0399930792431677,0.4715,2,0.0129935032483758,0.00649350649350649,0.253,0.00249875062468766,0,"KO_heat_up","BP","with_iea","negative regulation of membrane permeability",0.0399930792431677,TRUE
"GO:0051402",246,11,0.00334473672762524,0.0401972150406658,8.6005,13,0.239880059970015,0.131065532766383,4.096,0.00449775112443778,0,"KO_heat_up","BP","with_iea","neuron apoptotic process",0.0401972150406658,TRUE
"GO:1903706",358,14,0.00336046349841777,0.040240945993643,13.2025,18,0.43928035982009,0.3005,5.8495,0.00399800099950025,0,"KO_heat_up","BP","with_iea","regulation of hemopoiesis",0.040240945993643,FALSE
"GO:0002287",86,6,0.00348675106661952,0.0414549796456299,3.575,7,0.135932033983008,0.0672139558748076,1.3955,0.00299850074962519,0,"KO_heat_up","BP","with_iea","alpha-beta T cell activation involved in immune response",0.0414549796456299,TRUE
"GO:0002293",86,6,0.00348675106661952,0.0414549796456299,3.575,7,0.135932033983008,0.0672139558748076,1.3955,0.00299850074962519,0,"KO_heat_up","BP","with_iea","alpha-beta T cell differentiation involved in immune response",0.0414549796456299,FALSE
"GO:0008217",115,7,0.00353531272819187,0.0414802576548419,3.548,7,0.0654672663668166,0.026694045174538,1.861,0.00299850074962519,0,"KO_heat_up","BP","with_iea","regulation of blood pressure",0.0414802576548419,FALSE
"GO:0010563",146,8,0.00355891179149595,0.0414802576548419,5.238,9,0.154422788605697,0.0688788335847159,2.411,0.00349825087456272,0,"KO_heat_up","BP","with_iea","negative regulation of phosphorus metabolic process",0.0414802576548419,FALSE
"GO:0016064",115,7,0.00353531272819187,0.0414802576548419,3.6185,7,0.0649675162418791,0.0256016385048643,1.8495,0.00449775112443778,0,"KO_heat_up","BP","with_iea","immunoglobulin mediated immune response",0.0414802576548419,FALSE
"GO:0045936",146,8,0.00355891179149595,0.0414802576548419,5.238,9,0.154422788605697,0.0688788335847159,2.411,0.00349825087456272,0,"KO_heat_up","BP","with_iea","negative regulation of phosphate metabolic process",0.0414802576548419,FALSE
"GO:0071396",480,17,0.00356363883727389,0.0414802576548419,16.8935,23,0.527236381809095,0.356,8.0485,0.00299850074962519,0,"KO_heat_up","BP","with_iea","cellular response to lipid",0.0414802576548419,TRUE
"GO:0150077",37,4,0.00350762782887771,0.0414802576548419,1.3515,3,0.0429785107446277,0.0157790927021696,0.5975,0.00499750124937531,0,"KO_heat_up","BP","with_iea","regulation of neuroinflammatory response",0.0414802576548419,FALSE
"GO:0002687",116,7,0.00370920022172859,0.0430241377635348,4.439,8,0.153423288355822,0.0663963507349214,1.942,0.00249875062468766,0,"KO_heat_up","BP","with_iea","positive regulation of leukocyte migration",0.0430241377635348,FALSE
"GO:0003417",19,3,0.00388529785351961,0.0438043233141991,0.614,2,0.0204897551224388,0.00638297872340425,0.277,0.00299850074962519,0,"KO_heat_up","BP","with_iea","growth plate cartilage development",0.0438043233141991,TRUE
"GO:0032612",88,6,0.0039080456666618,0.0438043233141991,3.4825,7,0.122438780609695,0.0512032770097286,1.451,0.00449775112443778,0,"KO_heat_up","BP","with_iea","interleukin-1 production",0.0438043233141991,TRUE
"GO:0032652",88,6,0.0039080456666618,0.0438043233141991,3.4825,7,0.122438780609695,0.0512032770097286,1.451,0.00449775112443778,0,"KO_heat_up","BP","with_iea","regulation of interleukin-1 production",0.0438043233141991,TRUE
"GO:0035136",19,3,0.00388529785351961,0.0438043233141991,0.548,2,0.0124937531234383,0.00231481481481481,0.2795,0.00199900049975012,0,"KO_heat_up","BP","with_iea","forelimb morphogenesis",0.0438043233141991,FALSE
"GO:0044703",148,8,0.00386591558047455,0.0438043233141991,4.6575,9,0.0969515242378811,0.0449722081859525,2.409,0.00249875062468766,0,"KO_heat_up","BP","with_iea","multi-organism reproductive process",0.0438043233141991,TRUE
"GO:0045649",19,3,0.00388529785351961,0.0438043233141991,0.76,2,0.0364817591204398,0.014760147601476,0.277,0.00349825087456272,0,"KO_heat_up","BP","with_iea","regulation of macrophage differentiation",0.0438043233141991,FALSE
"GO:0048286",38,4,0.0038686843554226,0.0438043233141991,1.2785,3,0.0344827586206897,0.00745257452574526,0.5675,0.00299850074962519,0,"KO_heat_up","BP","with_iea","lung alveolus development",0.0438043233141991,FALSE
"GO:0050769",181,9,0.00388701056885731,0.0438043233141991,6.534,11,0.195902048975512,0.1025,3.042,0.00349825087456272,0,"KO_heat_up","BP","with_iea","positive regulation of neurogenesis",0.0438043233141991,FALSE
"GO:0060713",19,3,0.00388529785351961,0.0438043233141991,0.631,2,0.024487756121939,0.00521920668058455,0.268,0.00249875062468766,0,"KO_heat_up","BP","with_iea","labyrinthine layer morphogenesis",0.0438043233141991,FALSE
"GO:0071800",19,3,0.00388529785351961,0.0438043233141991,0.5185,2,0.0114942528735632,0.00600240096038415,0.2645,0.00149925037481259,0,"KO_heat_up","BP","with_iea","podosome assembly",0.0438043233141991,TRUE
"GO:0042098",182,9,0.00403029211798755,0.0450229612777871,7.194,11,0.289855072463768,0.164164164164164,3.0495,0.00349825087456272,0,"KO_heat_up","BP","with_iea","T cell proliferation",0.0450229612777871,FALSE
"GO:0051960",327,13,0.00405798010362326,0.0451806547323138,11.3385,16,0.341829085457271,0.201,5.501,0.00249875062468766,0,"KO_heat_up","BP","with_iea","regulation of nervous system development",0.0451806547323138,FALSE
"GO:0007517",253,11,0.00413493438439946,0.0458839885522194,7.422,12,0.114942528735632,0.0525,4.253,0.00599700149925037,0,"KO_heat_up","BP","with_iea","muscle organ development",0.0458839885522194,FALSE
"GO:1902106",90,6,0.0043659438237626,0.0482864684030089,3.4315,6,0.116941529235382,0.0484536082474227,1.443,0.00249875062468766,0,"KO_heat_up","BP","with_iea","negative regulation of leukocyte differentiation",0.0482864684030089,FALSE
"GO:0002449",255,11,0.0043861368581494,0.0483491708635077,8.5335,13,0.217391304347826,0.1135,4.1655,0.00249875062468766,0,"KO_heat_up","BP","with_iea","lymphocyte mediated immunity",0.0483491708635077,FALSE
"GO:0010818",20,3,0.00451399236931625,0.0487892227190059,0.729,2,0.0324837581209395,0.0102803738317757,0.3175,0.00549725137431284,0,"KO_heat_up","BP","with_iea","T cell chemotaxis",0.0487892227190059,FALSE
"GO:0042104",20,3,0.00451399236931625,0.0487892227190059,0.816,2,0.0369815092453773,0.00942587832047986,0.3035,0.00349825087456272,0,"KO_heat_up","BP","with_iea","positive regulation of activated T cell proliferation",0.0487892227190059,FALSE
"GO:0048333",20,3,0.00451399236931625,0.0487892227190059,0.7615,2,0.0364817591204398,0.00825688073394495,0.2975,0.00499750124937531,0,"KO_heat_up","BP","with_iea","mesodermal cell differentiation",0.0487892227190059,FALSE
"GO:0061437",20,3,0.00451399236931625,0.0487892227190059,0.794,2,0.0364817591204398,0.0133096716947649,0.3095,0.00399800099950025,0,"KO_heat_up","BP","with_iea","renal system vasculature development",0.0487892227190059,FALSE
"GO:0061440",20,3,0.00451399236931625,0.0487892227190059,0.794,2,0.0364817591204398,0.0133096716947649,0.3095,0.00399800099950025,0,"KO_heat_up","BP","with_iea","kidney vasculature development",0.0487892227190059,FALSE
"GO:1904752",20,3,0.00451399236931625,0.0487892227190059,0.6795,2,0.0294852573713143,0.00910010111223458,0.2595,0.00349825087456272,0,"KO_heat_up","BP","with_iea","regulation of vascular associated smooth muscle cell migration",0.0487892227190059,FALSE
"GO:0042129",152,8,0.00454106149097764,0.0489229569691409,6.157,10,0.268865567216392,0.136636636636637,2.552,0.00449775112443778,0,"KO_heat_up","BP","with_iea","regulation of T cell proliferation",0.0489229569691409,FALSE
"GO:0007169",492,17,0.00456391842390328,0.0490105949457227,15.66,22,0.417291354322839,0.222,8.236,0.00549725137431284,0,"KO_heat_up","BP","with_iea","cell surface receptor protein tyrosine kinase signaling pathway",0.0490105949457227,FALSE
"GO:0002292",91,6,0.00460919645015533,0.0490224120848789,3.7445,7,0.166916541729135,0.0725229826353422,1.4735,0.00499750124937531,0,"KO_heat_up","BP","with_iea","T cell differentiation involved in immune response",0.0490224120848789,FALSE
"GO:0007229",91,6,0.00460919645015533,0.0490224120848789,2.694,5,0.0464767616191904,0.0137420718816068,1.462,0.00199900049975012,0,"KO_heat_up","BP","with_iea","integrin-mediated signaling pathway",0.0490224120848789,FALSE
"GO:0030216",91,6,0.00460919645015533,0.0490224120848789,2.71,6,0.0514742628685657,0.0160685591858597,1.458,0.00499750124937531,0,"KO_heat_up","BP","with_iea","keratinocyte differentiation",0.0490224120848789,TRUE
"GO:0042311",40,4,0.00466463275869277,0.0491493408701404,1.5805,4,0.0674662668665667,0.0255451713395639,0.623,0.00599700149925037,0,"KO_heat_up","BP","with_iea","vasodilation",0.0491493408701404,FALSE
"GO:0045229",221,10,0.00466542256382228,0.0491493408701404,5.4805,10,0.0539730134932534,0.0215755143000502,3.6585,0.00399800099950025,0,"KO_heat_up","BP","with_iea","external encapsulating structure organization",0.0491493408701404,TRUE
"GO:1902893",64,5,0.00466009909658555,0.0491493408701404,2.6665,5,0.118940529735132,0.0437566702241195,1.0555,0.00499750124937531,0,"KO_heat_up","BP","with_iea","regulation of miRNA transcription",0.0491493408701404,FALSE
"GO:0051607",264,6,7.79128052717009e-10,1.37905665330911e-07,0.208,1,0.000499750124937531,0.00520833333333333,0.1345,0.000499750124937531,0,"Interaction_up","BP","with_iea","defense response to virus",1.37905665330911e-07,TRUE
"GO:0009615",352,6,4.41232866417713e-09,3.90491086779676e-07,0.2735,1,0.000499750124937531,0.00616016427104723,0.183,0.000499750124937531,0.0029940119760479,"Interaction_up","BP","with_iea","response to virus",3.90491086779676e-07,TRUE
"GO:0016032",321,4,1.7125560098689e-05,0.000757806034366987,0.2935,1,0.000999500249875062,0.00776699029126214,0.183,0.000499750124937531,0,"Interaction_up","BP","with_iea","viral process",0.000757806034366987,TRUE
"GO:1903900",94,3,1.63775948973973e-05,0.000757806034366987,0.094,1,0.000499750124937531,0.0167597765363128,0.0495,0.000499750124937531,0.0104166666666667,"Interaction_up","BP","with_iea","regulation of viral life cycle",0.000757806034366987,TRUE
"GO:0050792",116,3,3.07955343847563e-05,0.00109016191722037,0.111,1,0.000499750124937531,0.014218009478673,0.062,0.000499750124937531,0,"Interaction_up","BP","with_iea","regulation of viral process",0.00109016191722037,FALSE
"GO:0030224",29,2,0.000119757896059329,0.00353285793375021,0.021,0,0.000499750124937531,0,0.021,0.000499750124937531,0,"Interaction_up","BP","with_iea","monocyte differentiation",0.00353285793375021,TRUE
"GO:0035456",34,2,0.000165246181912304,0.00417836774263969,0.0355,0,0.000999500249875062,0.0142857142857143,0.013,0.000499750124937531,0,"Interaction_up","BP","with_iea","response to interferon-beta",0.00417836774263969,TRUE
"GO:0045071",40,2,0.000229367352164784,0.00507475266664584,0.0375,0,0.000999500249875062,0.0135135135135135,0.018,0.000499750124937531,0,"Interaction_up","BP","with_iea","negative regulation of viral genome replication",0.00507475266664584,FALSE
"GO:0019058",242,3,0.000274494284496776,0.00539838759510326,0.2335,1,0.00149925037481259,0.0119617224880383,0.137,0.000499750124937531,0,"Interaction_up","BP","with_iea","viral life cycle",0.00539838759510326,FALSE
"GO:0002218",300,3,0.000516479211238481,0.00832820454921588,0.257,1,0.000999500249875062,0.0043956043956044,0.174,0.000999500249875062,0.003125,"Interaction_up","BP","with_iea","activation of innate immune response",0.00832820454921588,TRUE
"GO:0048525",60,2,0.00051757203413206,0.00832820454921588,0.062,1,0.00249875062468766,0.0166666666666667,0.0295,0.000499750124937531,0,"Interaction_up","BP","with_iea","negative regulation of viral process",0.00832820454921588,FALSE
"GO:0045069",66,2,0.000626170681439692,0.00923601755123545,0.059,1,0.00149925037481259,0.00862068965517241,0.0355,0.00149925037481259,0.0144927536231884,"Interaction_up","BP","with_iea","regulation of viral genome replication",0.00923601755123545,FALSE
"GO:0002833",376,3,0.000999218241288242,0.0110538517942512,0.3185,1,0.000999500249875062,0.00178571428571429,0.215,0.00149925037481259,0.00510204081632653,"Interaction_up","BP","with_iea","positive regulation of response to biotic stimulus",0.0110538517942512,TRUE
"GO:0032481",83,2,0.000988672441586938,0.0110538517942512,0.0895,1,0.00399800099950025,0.0232558139534884,0.0405,0.000499750124937531,0,"Interaction_up","BP","with_iea","positive regulation of type I interferon production",0.0110538517942512,TRUE
"GO:0034340",80,2,0.000918848268709348,0.0110538517942512,0.078,1,0.00299850074962519,0.0268456375838926,0.033,0.000499750124937531,0,"Interaction_up","BP","with_iea","response to type I interferon",0.0110538517942512,TRUE
"GO:0045089",355,3,0.000845124813052045,0.0110538517942512,0.312,1,0.000999500249875062,0.00182149362477231,0.2065,0.000999500249875062,0.00264550264550265,"Interaction_up","BP","with_iea","positive regulation of innate immune response",0.0110538517942512,FALSE
"GO:0001819",415,3,0.00133108784464696,0.0128383056600388,0.3155,1,0.000999500249875062,0.00177619893428064,0.234,0.00249875062468766,0.00689655172413793,"Interaction_up","BP","with_iea","positive regulation of cytokine production",0.0128383056600388,FALSE
"GO:0019079",93,2,0.00123939643773405,0.0128383056600388,0.074,1,0.00299850074962519,0.00699300699300699,0.0485,0.00149925037481259,0.0105263157894737,"Interaction_up","BP","with_iea","viral genome replication",0.0128383056600388,FALSE
"GO:0045088",420,3,0.00137812320644485,0.0128383056600388,0.3635,1,0.00249875062468766,0.00318979266347687,0.2425,0.000999500249875062,0.00230414746543779,"Interaction_up","BP","with_iea","regulation of innate immune response",0.0128383056600388,FALSE
"GO:0031349",463,3,0.00182705833761824,0.0161694662879214,0.381,1.04999999999995,0.00399800099950025,0.00305343511450382,0.27,0.00199900049975012,0.0020746887966805,"Interaction_up","BP","with_iea","positive regulation of defense response",0.0161694662879214,TRUE
"GO:0002831",490,3,0.00215140146042454,0.0165564373258758,0.4105,2,0.00449775112443778,0.00578871201157742,0.2795,0.00199900049975012,0.00410677618069815,"Interaction_up","BP","with_iea","regulation of response to biotic stimulus",0.0165564373258758,FALSE
"GO:0032479",121,2,0.00208682219815242,0.0165564373258758,0.121,1,0.00699650174912544,0.0219298245614035,0.061,0.00149925037481259,0.00833333333333333,"Interaction_up","BP","with_iea","regulation of type I interferon production",0.0165564373258758,FALSE
"GO:0032606",121,2,0.00208682219815242,0.0165564373258758,0.121,1,0.00699650174912544,0.0219298245614035,0.061,0.00149925037481259,0.00833333333333333,"Interaction_up","BP","with_iea","type I interferon production",0.0165564373258758,TRUE
"GO:0062207",166,2,0.00388694064104891,0.0286661872277357,0.141,1,0.00999500249875063,0.00381679389312977,0.1005,0.00549725137431284,0,"Interaction_up","BP","with_iea","regulation of pattern recognition receptor signaling pathway",0.0286661872277357,TRUE
"GO:0002753",192,2,0.00516616068602718,0.0365764176570724,0.1625,1,0.0104947526236882,0.00328947368421053,0.1105,0.00499750124937531,0,"Interaction_up","BP","with_iea","cytoplasmic pattern recognition receptor signaling pathway",0.0365764176570724,FALSE
"GO:0039530",10,1,0.00587493110944703,0.037137957370433,0.0075,0,0.0079960019990005,0,0.006,0.00599700149925037,0.0909090909090909,"Interaction_up","BP","with_iea","MDA-5 signaling pathway",0.037137957370433,TRUE
"GO:0050907",10,1,0.00587493110944703,0.037137957370433,0.007,0,0.00749625187406297,0.0714285714285714,0.0055,0.00599700149925037,0,"Interaction_up","BP","with_iea","detection of chemical stimulus involved in sensory perception",0.037137957370433,TRUE
"GO:0071888",10,1,0.00587493110944703,0.037137957370433,0.004,0,0.00449775112443778,0,0.004,0.00449775112443778,0,"Interaction_up","BP","with_iea","macrophage apoptotic process",0.037137957370433,TRUE
"GO:0002573",209,2,0.00609481905841012,0.0371994128737445,0.1355,1,0.00749625187406297,0,0.1335,0.00949525237381309,0,"Interaction_up","BP","with_iea","myeloid leukocyte differentiation",0.0371994128737445,FALSE
"GO:0070142",11,1,0.00646079366898888,0.0381186826470344,0.008,0,0.00849575212393803,0,0.006,0.00649675162418791,0,"Interaction_up","BP","with_iea","synaptic vesicle budding",0.0381186826470344,TRUE
"GO:0002221",272,2,0.0101523129126742,0.0441887827165123,0.2285,1,0.0249875062468766,0.00491400491400491,0.159,0.0109945027486257,0.00337837837837838,"Interaction_up","BP","with_iea","pattern recognition receptor signaling pathway",0.0441887827165123,FALSE
"GO:0002755",18,1,0.0105535515430294,0.0441887827165123,0.0095,0,0.00999500249875063,0,0.0085,0.00899550224887556,0,"Interaction_up","BP","with_iea","MyD88-dependent toll-like receptor signaling pathway",0.0441887827165123,FALSE
"GO:0002756",15,1,0.00880128550380588,0.0441887827165123,0.009,0,0.00949525237381309,0,0.006,0.00649675162418791,0,"Interaction_up","BP","with_iea","MyD88-independent toll-like receptor signaling pathway",0.0441887827165123,FALSE
"GO:0002758",280,2,0.0107351280045764,0.0441887827165123,0.232,1,0.0249875062468766,0.00483091787439614,0.162,0.0114942528735632,0.00332225913621262,"Interaction_up","BP","with_iea","innate immune response-activating signaling pathway",0.0441887827165123,FALSE
"GO:0006925",18,1,0.0105535515430294,0.0441887827165123,0.007,0,0.00749625187406297,0,0.0095,0.00999500249875063,0,"Interaction_up","BP","with_iea","inflammatory cell apoptotic process",0.0441887827165123,FALSE
"GO:0033033",14,1,0.00821660605647523,0.0441887827165123,0.009,0,0.00949525237381309,0,0.0045,0.00499750124937531,0,"Interaction_up","BP","with_iea","negative regulation of myeloid cell apoptotic process",0.0441887827165123,TRUE
"GO:0043392",15,1,0.00880128550380588,0.0441887827165123,0.0075,0,0.0079960019990005,0,0.0065,0.00649675162418791,0.0833333333333333,"Interaction_up","BP","with_iea","negative regulation of DNA binding",0.0441887827165123,TRUE
"GO:0044790",17,1,0.00996975812266554,0.0441887827165123,0.0235,0,0.0239880059970015,0,0.0075,0.0079960019990005,0.0666666666666667,"Interaction_up","BP","with_iea","suppression of viral release by host",0.0441887827165123,TRUE
"GO:0045655",16,1,0.00938566948439001,0.0441887827165123,0.011,0,0.0114942528735632,0,0.0095,0.00999500249875063,0,"Interaction_up","BP","with_iea","regulation of monocyte differentiation",0.0441887827165123,TRUE
"GO:0046596",17,1,0.00996975812266554,0.0441887827165123,0.0255,0,0.0259870064967516,0,0.006,0.00649675162418791,0,"Interaction_up","BP","with_iea","regulation of viral entry into host cell",0.0441887827165123,FALSE
"GO:0046597",16,1,0.00938566948439001,0.0441887827165123,0.01,0,0.0104947526236882,0,0.0055,0.00599700149925037,0.0909090909090909,"Interaction_up","BP","with_iea","host-mediated suppression of symbiont invasion",0.0441887827165123,FALSE
"GO:0060340",18,1,0.0105535515430294,0.0441887827165123,0.0185,0,0.0189905047476262,0,0.008,0.00849575212393803,0,"Interaction_up","BP","with_iea","positive regulation of type I interferon-mediated signaling pathway",0.0441887827165123,TRUE
"GO:0141086",15,1,0.00880128550380588,0.0441887827165123,0.025,0,0.0254872563718141,0,0.0065,0.00699650174912544,0,"Interaction_up","BP","with_iea","negative regulation of inflammasome-mediated signaling pathway",0.0441887827165123,TRUE
