pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism,Metabolism Carbohydrate Metabolism,MitoPathways,-1.37996623,0.0484572418,0.109264401,65,Me2/Dcxr/Pdp1/Pdk2/Ldhd/Pdk1/Idh3g/Oxct1/Pdha1/Mdh2/Pcx/Sdhc/Mcee/Ogdhl/Hadhb/Abhd11/Idh3b/Pdhb/Suclg1/Got2/Acat1/Sdhd/Suclg2/Pdk3/Pccb,Geno_main,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance,Mitochondrial Dynamics and Surveillance,MitoPathways,-1.33518065,0.0497544666,0.109264401,97,Samm50/Chchd6/Bnip3l/Vdac1/Mtch2/Stx17/Oma1/Fis1/Bcl2l13/Armcx1/Mtx1/Apool/Nbr1/Endog/Nipsnap1/Micos10/Tomm7/Mtfp1/Bbc3/Pmaip1/Fundc1/Fundc2/Atp5k/Micos13/Bax,Geno_main,Down
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism.TCA_cycle,Metabolism Carbohydrate Metabolism TCA Cycle,MitoPathways,-1.45734374,0.0607959762,0.123843655,20,Idh3g/Mdh2/Sdhc/Ogdhl/Idh3b/Suclg1/Sdhd/Suclg2,Geno_main,Down
MITOPATHWAYS_OXPHOS.Complex_I.CI_assembly_factors,OXPHOS Complex I Ci Assembly Factors,MitoPathways,-1.42126889,0.073266812,0.143916952,21,Ndufaf5/Ndufaf2/Dmac2/Dmac1/Ndufaf4/Ndufaf8/Tmem126a,Geno_main,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis,Protein Import Sorting and Homeostasis,MitoPathways,-1.28868317,0.0807696308,0.153183783,83,Dnajc4/Tomm34/Timm10/Nln/Phb2/Samm50/Timm21/Timm8a1/Grpel2/Oxa1l/Atad1/Oma1/Grpel1/Timm50/Timm9/Mtx1/Dnajc15/Tomm7/Timm23/Tomm22/Dnajc19/Ide,Geno_main,Down
MITOPATHWAYS_Metabolism.Nucleotide_metabolism.Nucleotide_synthesis_and_processing,Metabolism Nucleotide Metabolism Nucleotide Synthesis and Processing,MitoPathways,-1.37690475,0.0914766721,0.167707232,23,Hint1/Nudt2/Nt5dc2/Dut/Suclg1/Fhit/Suclg2,Geno_main,Down
MITOPATHWAYS_Metabolism.Detoxification.Xenobiotic_metabolism,Metabolism Detoxification Xenobiotic Metabolism,MitoPathways,-1.39337232,0.0961809065,0.170643544,15,Bphl/Maoa/Aldh2,Geno_main,Down
MITOXPLORER_Mitochondrial_Dynamics,Mitochondrial Dynamics,MitoXplorer,-1.54516712,0.0150371362,0.172927067,53,Lyrm1/Oma1/Fis1/Apool/Mtfr1l/Slc25a5/Sqstm1/Micos10/Mtfp1/Slc25a4/Fundc1/Fundc2/Arpc3/Micos13,Geno_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Translation_factors,Mitochondrial Central Dogma Translation Translation Factors,MitoPathways,-1.35764551,0.112347558,0.193097365,16,Mrrf/Gfm2/Mtrf1l/Mtif2/Mtif3/Taco1/Tsfm/2810006K23Rik/Timm21/Cox14/Coa3/Mrpl58,Geno_main,Down
MITOXPLORER_Fatty_Acid_Degradation___Beta_oxidation,Fatty Acid Degradation beta Oxidation,MitoXplorer,-1.50118555,0.0350870214,0.209441939,30,Cpt1b/Eci2/Hadha/Acsl3/Hadhb/Acads/Acadsb/Cpt1a/Acat3/Decr1/Hadh/Aldh2,Geno_main,Down
MITOXPLORER_Fe_S_Cluster_Biosynthesis,Fe S Cluster Biosynthesis,MitoXplorer,-1.48701157,0.0435525531,0.209441939,25,Lyrm4/Iscu/Nfu1/Bola3/Nubp1/Hscb/Nfs1/Bola1/Slc25a28/Glrx5/Mms19/Ciao2a/Narf/Slc25a37/Fdx1,Geno_main,Down
MITOXPLORER_Import___Sorting,Import Sorting,MitoXplorer,-1.42084382,0.0455308562,0.209441939,47,Tomm5/Timm10b/Chchd5/Cmc2/Tomm34/Timm10/Samm50/Timm21/Timm8a1/Grpel2/Grpel1/Timm50/Timm9/Mtx1/Dnajc15/Tomm7/Timm23/Tomm22/Dnajc19,Geno_main,Down
MITOXPLORER_ROS_Defense,ROS Defense,MitoXplorer,-1.39076657,0.0735586877,0.241692831,31,Romo1/Gpx4/Msrb3/Mpv17l/Prdx5/Prdx1/Nudt2/Gstp1/Msra/Txn1/Txn2/Cat/Gss/Msrb2/Gpx1,Geno_main,Down
