"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"A930002I21Rik","ENSMUSG00000050179.3",-0.0102495586,-0.994875221,-0.219332454,0.827899261,0.873765395,"Temp_main"
"Supv3l1","ENSMUSG00000020079.15",-0.00585357378,5.387257,-0.219333172,0.827898707,0.873765395,"Temp_main"
"Slc26a1","ENSMUSG00000046959.16",0.0201654001,0.0371967856,0.219211788,0.827992386,0.873816816,"Temp_main"
"Uros","ENSMUSG00000030979.13",0.0118343996,3.54402034,0.218843933,0.828276297,0.874069565,"Temp_main"
"Gm22043","ENSMUSG00000064927.1",-0.0199308085,-0.456117601,-0.218440519,0.828587679,0.874351275,"Temp_main"
"Pex11b","ENSMUSG00000028102.15",0.00977851667,3.87168671,0.218266583,0.828721943,0.874446065,"Temp_main"
"Dcaf7","ENSMUSG00000049354.8",-0.00728691661,7.80641743,-0.218497354,0.82880705,0.874488978,"Temp_main"
"Ltb","ENSMUSG00000024399.5",0.00711289039,8.26180493,0.218311959,0.828972622,0.874616782,"Temp_main"
"Gm16135","ENSMUSG00000084985.1",-0.0201979459,-0.462401208,-0.217245581,0.829510179,0.875137019,"Temp_main"
"Gm8989","ENSMUSG00000095457.3",-0.0222083502,-0.211478558,-0.21716404,0.829573138,0.87514746,"Temp_main"
"Rgs9bp","ENSMUSG00000056043.5",-0.0187752161,-0.50510514,-0.217117571,0.829609018,0.87514746,"Temp_main"
"Gpr161","ENSMUSG00000040836.15",-0.0206607548,1.59325326,-0.216744755,0.829911729,0.875326022,"Temp_main"
"Gm11870","ENSMUSG00000084408.1",-0.0202929224,0.668816246,-0.216768908,0.829878242,0.875326022,"Temp_main"
"Gm5940","ENSMUSG00000081205.4",-0.0186578137,-0.285662378,-0.216736401,0.829903344,0.875326022,"Temp_main"
"Gm4766","ENSMUSG00000117217.1",0.0183383139,-0.360370657,0.216095793,0.830398056,0.875792022,"Temp_main"
"Gm21986","ENSMUSG00000096056.1",0.0171115246,0.568106534,0.215894686,0.830553376,0.87590889,"Temp_main"
"Gm20337","ENSMUSG00000112880.1",-0.0161840988,-0.312629947,-0.215698153,0.830705171,0.876022027,"Temp_main"
"Gm14018","ENSMUSG00000084407.1",-0.0202173144,0.751468156,-0.215532321,0.830833258,0.876110153,"Temp_main"
"Camkmt","ENSMUSG00000071037.6",0.0174052854,0.706386432,0.21538542,0.830946727,0.876182856,"Temp_main"
"Nudcd1","ENSMUSG00000038736.10",-0.00625615602,5.68065228,-0.215215536,0.831077953,0.876274273,"Temp_main"
"Tuba3a","ENSMUSG00000067702.5",-0.0219277115,1.16259996,-0.215146699,0.831131127,0.876283389,"Temp_main"
"Trav19","ENSMUSG00000076862.5",-0.0201388026,0.670746681,-0.215020406,0.831228686,0.876339297,"Temp_main"
"Yipf6","ENSMUSG00000047694.12",0.00679492719,5.81904609,0.214957969,0.831276919,0.876343199,"Temp_main"
"Gm12289","ENSMUSG00000084884.1",0.017464289,-0.385770248,0.214635768,0.831525829,0.876558645,"Temp_main"
"Gm13708","ENSMUSG00000086069.1",-0.020132781,-0.536267314,-0.214390653,0.8317152,0.87666435,"Temp_main"
"Hsd17b7","ENSMUSG00000026675.12",0.0106662351,5.95207465,0.215252134,0.831709214,0.87666435,"Temp_main"
"Tes3-ps","ENSMUSG00000113255.1",0.00844994029,3.82483605,0.214209705,0.831855004,0.876737067,"Temp_main"
"Picalm","ENSMUSG00000039361.11",0.00513242898,7.83775617,0.214186035,0.831873292,0.876737067,"Temp_main"
"1700008B11Rik","ENSMUSG00000104872.1",-0.0197139431,-0.0633028684,-0.214061231,0.831969722,0.87679174,"Temp_main"
"Smim38","ENSMUSG00000109305.1",0.0191313451,-0.264103851,0.213965094,0.832044003,0.876823066,"Temp_main"
"Gm3739","ENSMUSG00000091472.2",-0.0181472384,-0.729802405,-0.213573901,0.832346281,0.877094643,"Temp_main"
"Tmem91","ENSMUSG00000061702.10",-0.0213544963,0.796296986,-0.21319103,0.832642154,0.877344247,"Temp_main"
"Gm17545","ENSMUSG00000091159.1",-0.0175030336,-0.442368299,-0.213152001,0.832672316,0.877344247,"Temp_main"
"Ttll5","ENSMUSG00000012609.19",0.00906944362,4.47577021,0.212301893,0.833329351,0.877989522,"Temp_main"
"Gm9347","ENSMUSG00000110126.1",-0.012773921,2.68041951,-0.211974947,0.833582075,0.878161759,"Temp_main"
"Myorg","ENSMUSG00000046312.4",0.0106882872,-0.938152875,0.211997747,0.833564451,0.878161759,"Temp_main"
"Kcna2","ENSMUSG00000040724.5",-0.0109857273,-0.96750033,-0.211916783,0.833627037,0.878162115,"Temp_main"
"Gm26461","ENSMUSG00000092805.2",0.017423904,-0.402340999,0.211817301,0.83370394,0.878196116,"Temp_main"
"Dedd","ENSMUSG00000013973.12",0.00853674275,3.45194779,0.211590642,0.83387916,0.878333672,"Temp_main"
"Gm14441","ENSMUSG00000081861.1",0.0164188406,-0.504119515,0.211382433,0.834040125,0.878456199,"Temp_main"
"Gm7278","ENSMUSG00000080950.1",0.0197186016,0.336535219,0.211143404,0.834224927,0.878603818,"Temp_main"
"Upk1a","ENSMUSG00000006313.5",0.0214344613,0.364638344,0.210950172,0.834374327,0.87867917,"Temp_main"
"9530056K15Rik","ENSMUSG00000045345.6",0.0156632994,-0.513470242,0.210935368,0.834385774,0.87867917,"Temp_main"
"Ccl28","ENSMUSG00000074715.3",-0.021947326,-0.455410794,-0.210594594,0.834746796,0.87878381,"Temp_main"
"Gm22940","ENSMUSG00000089185.1",-0.0183880754,-0.354859791,-0.21058938,0.834653298,0.87878381,"Temp_main"
"Rps2-ps9","ENSMUSG00000080731.2",0.016460645,-0.108166691,0.210460346,0.834753074,0.87878381,"Temp_main"
"Gm24399","ENSMUSG00000088494.1",0.0162338644,-0.581567117,0.21070063,0.834567275,0.87878381,"Temp_main"
"Gm7856","ENSMUSG00000084301.1",-0.0161965289,-0.22874975,-0.210598391,0.83464633,0.87878381,"Temp_main"
"Bbs10","ENSMUSG00000035759.4",0.0153761382,1.62839453,0.210542729,0.834689371,0.87878381,"Temp_main"
"Snrnp25","ENSMUSG00000040767.10",-0.00712944705,4.50315331,-0.210054423,0.835066975,0.879067241,"Temp_main"
"Gm12929","ENSMUSG00000084099.1",-0.0179171116,0.0797569978,-0.209891125,0.835193261,0.879106129,"Temp_main"
"Nexmif","ENSMUSG00000046449.15",0.0123959506,-0.903886138,0.209909962,0.835178693,0.879106129,"Temp_main"
"Wdr76","ENSMUSG00000027242.14",-0.00461378766,6.74882185,-0.209557288,0.835451448,0.879330858,"Temp_main"
"Cwc22","ENSMUSG00000027014.14",0.00491153729,5.99116444,0.209441027,0.835541367,0.879378467,"Temp_main"
"Rpl9-ps4","ENSMUSG00000094989.1",-0.00691776169,5.15725566,-0.209314846,0.835638962,0.879434148,"Temp_main"
"Gm6286","ENSMUSG00000086925.1",-0.0191369848,0.220286269,-0.208988743,0.835891198,0.879652561,"Temp_main"
"Rnf135","ENSMUSG00000020707.6",0.0143938988,2.08418376,0.208816159,0.836024697,0.879746004,"Temp_main"
"Oprd1","ENSMUSG00000050511.1",-0.012607123,-0.872342861,-0.208736194,0.836086554,0.879764052,"Temp_main"
"Snora41","ENSMUSG00000064602.1",-0.0175651509,1.13582864,-0.208637477,0.836162918,0.879797362,"Temp_main"
"Gm25777","ENSMUSG00000080364.1",-0.0182267636,1.03820889,-0.208529968,0.836246085,0.879837826,"Temp_main"
"Gm44005","ENSMUSG00000107624.1",0.0104344547,-0.966904965,0.208369067,0.836370558,0.879921744,"Temp_main"
"Nat8f1","ENSMUSG00000057103.11",-0.0197557837,0.518120289,-0.208072111,0.836600297,0.880022281,"Temp_main"
"Piwil4","ENSMUSG00000036912.18",-0.0184272348,-0.47003275,-0.207998059,0.836657588,0.880022281,"Temp_main"
"Gm44243","ENSMUSG00000107997.1",0.0181661044,0.426190515,0.208155864,0.8365355,0.880022281,"Temp_main"
"Dnah10","ENSMUSG00000038011.15",0.0169934979,-0.517506672,0.207995268,0.836659747,0.880022281,"Temp_main"
"Spata9","ENSMUSG00000021590.7",-0.0163553461,-0.410823359,-0.207884855,0.836745173,0.880022281,"Temp_main"
"Mir1964","ENSMUSG00000089139.1",0.0150846945,-0.654303347,0.207900537,0.83673304,0.880022281,"Temp_main"
"Smpd4","ENSMUSG00000005899.14",0.00526885507,6.88287222,0.207840938,0.836779152,0.880022281,"Temp_main"
"Sh3bp4","ENSMUSG00000036206.12",-0.0091855019,3.45535356,-0.207166444,0.837301049,0.880524092,"Temp_main"
"Bace2","ENSMUSG00000040605.7",-0.0109572048,-0.953050925,-0.206616106,0.837726934,0.880924887,"Temp_main"
"4930502E09Rik","ENSMUSG00000086799.1",-0.0167879763,-0.491199642,-0.206134288,0.838099836,0.88122284,"Temp_main"
"Nisch","ENSMUSG00000021910.15",0.00493735557,8.39780724,0.206140254,0.838095219,0.88122284,"Temp_main"
"Casp4","ENSMUSG00000033538.13",-0.0162395486,1.90738673,-0.205866098,0.838307418,0.88139401,"Temp_main"
"Gm17450","ENSMUSG00000091419.2",0.0158039252,-0.584074405,0.205800299,0.838358349,0.881400467,"Temp_main"
"Gm29282","ENSMUSG00000101880.1",0.0179482615,-0.305306967,0.205191837,0.838829354,0.881848542,"Temp_main"
"Lgr5","ENSMUSG00000020140.15",0.015238467,-0.621907592,0.205023982,0.8389593,0.881938038,"Temp_main"
"Cd69","ENSMUSG00000030156.5",-0.0282136506,6.73053588,-0.206013591,0.839345816,0.882297223,"Temp_main"
"Gm13498","ENSMUSG00000083270.1",-0.0150638014,-0.00140890151,-0.201971358,0.841323309,0.884328672,"Temp_main"
"Lyplal1","ENSMUSG00000039246.8",-0.0166271662,-0.643577018,-0.201669267,0.841557336,0.884527417,"Temp_main"
"Shcbp1l","ENSMUSG00000042708.12",0.0217934253,0.273191568,0.201536656,0.841660073,0.884588153,"Temp_main"
"Gm27014","ENSMUSG00000098026.2",0.0172117704,-0.535617558,0.201420747,0.841749873,0.884635287,"Temp_main"
"Gm6787","ENSMUSG00000086404.1",0.0167757689,-0.408188298,0.200901794,0.842151957,0.885010593,"Temp_main"
"Gm43848","ENSMUSG00000106317.1",-0.0183861429,1.00073591,-0.200599177,0.842386444,0.885115213,"Temp_main"
"Ch25h","ENSMUSG00000050370.5",0.0109157424,-0.870325033,0.200644321,0.842351462,0.885115213,"Temp_main"
"Gak","ENSMUSG00000062234.14",-0.00360831524,7.33612964,-0.200615416,0.84237386,0.885115213,"Temp_main"
"Pola1","ENSMUSG00000006678.6",0.00641136897,6.81242953,0.200511662,0.842497511,0.885184651,"Temp_main"
"Trav6d-3","ENSMUSG00000096600.5",-0.0150061249,-0.627827914,-0.200385689,0.842551876,0.88519451,"Temp_main"
"Etaa1os","ENSMUSG00000086468.1",0.0173158033,-0.342315214,0.200273876,0.842638523,0.885238282,"Temp_main"
"Gopc","ENSMUSG00000019861.15",0.005338815,5.21668866,0.200080417,0.842788445,0.885348519,"Temp_main"
"Nol12","ENSMUSG00000033099.10",0.00665558906,5.21512331,0.199915129,0.842916541,0.885435818,"Temp_main"
"Gm5456","ENSMUSG00000094242.2",0.0150783988,2.03658611,0.199787536,0.843015427,0.885492425,"Temp_main"
"Rps3a3","ENSMUSG00000059751.7",0.00731625221,4.71555765,0.199710615,0.843075042,0.885507779,"Temp_main"
"Gm44931","ENSMUSG00000108643.1",-0.0162252179,-0.0613624038,-0.198355393,0.844125526,0.886563816,"Temp_main"
"Gm43868","ENSMUSG00000107455.1",-0.0181168427,-0.468281318,-0.198263023,0.844197136,0.886591709,"Temp_main"
"Nvl","ENSMUSG00000026516.8",-0.00422353482,7.0599524,-0.197900377,0.844478291,0.886839655,"Temp_main"
"9430034N14Rik","ENSMUSG00000102964.1",0.0176020061,1.31730028,0.197690559,0.84464097,0.886915834,"Temp_main"
"Gm49890","ENSMUSG00000117123.1",0.0137315891,-0.693215463,0.197734998,0.844606515,0.886915834,"Temp_main"
"Gm2093","ENSMUSG00000097662.1",-0.0154533255,-0.446584981,-0.197477044,0.844806523,0.886995015,"Temp_main"
"Prdm10","ENSMUSG00000042496.18",0.00564960724,5.42641832,0.197523263,0.844770685,0.886995015,"Temp_main"
"6430511E19Rik","ENSMUSG00000102555.1",0.0208517414,1.21002697,0.197129511,0.845129577,0.887286862,"Temp_main"
"Ccdc152","ENSMUSG00000091119.2",-0.0190327222,-0.102493312,-0.196673321,0.845429768,0.887554676,"Temp_main"
"Gm45760","ENSMUSG00000110711.1",-0.0125949694,-0.58110335,-0.196456841,0.845597655,0.887683572,"Temp_main"
"E330037G11Rik","ENSMUSG00000107531.1",-0.0173864868,0.645547653,-0.195855843,0.846063784,0.888094679,"Temp_main"
"Scimp","ENSMUSG00000057135.12",-0.00957687278,-0.975227852,-0.195835544,0.846079529,0.888094679,"Temp_main"
"Lsm14b","ENSMUSG00000039108.14",0.00502249761,5.83555619,0.195604918,0.846258417,0.888235073,"Temp_main"
"Hspa2","ENSMUSG00000059970.7",-0.0172379638,0.91446501,-0.195383222,0.846430385,0.888368189,"Temp_main"
"Ift122","ENSMUSG00000030323.13",-0.0102134361,2.7855846,-0.195180132,0.846587928,0.888486152,"Temp_main"
"Gm16157","ENSMUSG00000086628.7",-0.0154213151,1.31481048,-0.194217344,0.847334879,0.889222647,"Temp_main"
"Usp48","ENSMUSG00000043411.15",0.00374496048,7.12117106,0.193972013,0.847525235,0.889374985,"Temp_main"
"B230319C09Rik","ENSMUSG00000051844.13",0.0191366559,0.550563769,0.193584933,0.847825595,0.889642737,"Temp_main"
"Gm15549","ENSMUSG00000081745.1",0.0181001765,-0.149340194,0.193220695,0.848108252,0.889874251,"Temp_main"
"E130201H02Rik","ENSMUSG00000044141.8",-0.0112658068,2.14378544,-0.193184082,0.848136666,0.889874251,"Temp_main"
"Gm42858","ENSMUSG00000107276.1",-0.0165637079,-0.268479817,-0.193076253,0.848220348,0.889914604,"Temp_main"
"Mir669n","ENSMUSG00000089261.1",-0.0148776912,-0.675265298,-0.192992163,0.848285609,0.889935627,"Temp_main"
"Gm6382","ENSMUSG00000082675.1",0.00690643439,3.94102352,0.192845459,0.848399465,0.889971375,"Temp_main"
"Mef2a","ENSMUSG00000030557.17",-0.0048942102,6.61706713,-0.192831715,0.848410132,0.889971375,"Temp_main"
"Pfdn6","ENSMUSG00000024309.15",0.0054305494,5.79171354,0.192605201,0.848585936,0.890108343,"Temp_main"
"4732465J04Rik","ENSMUSG00000101517.6",-0.016259788,-0.428322725,-0.192440639,0.848713662,0.89019487,"Temp_main"
"Aloxe3","ENSMUSG00000020892.10",0.0140472358,-0.680130841,0.192302727,0.848820707,0.890259697,"Temp_main"
"Lgr4","ENSMUSG00000050199.13",-0.0170937339,0.283790724,-0.19211403,0.848967175,0.890365862,"Temp_main"
"Gm37436","ENSMUSG00000102670.1",-0.0192517434,0.0753356153,-0.19202614,0.849035397,0.890389959,"Temp_main"
"Gm9165","ENSMUSG00000109326.1",-0.0182016676,0.843368841,-0.19035786,0.850330588,0.891524244,"Temp_main"
"Gm4992","ENSMUSG00000084110.4",-0.0177465533,-0.180168605,-0.190432407,0.850272703,0.891524244,"Temp_main"
"Gm49522","ENSMUSG00000116321.1",0.0167867095,-0.463149388,0.19034121,0.850343517,0.891524244,"Temp_main"
"S100a4","ENSMUSG00000001020.8",0.0140285042,-0.653743982,0.19056417,0.850170394,0.891524244,"Temp_main"
"Gm16094","ENSMUSG00000090103.1",0.0133177371,-0.755146044,0.190393225,0.850303128,0.891524244,"Temp_main"
"Zfp9","ENSMUSG00000072623.6",0.0168810144,-0.373133387,0.190213968,0.850442321,0.891580333,"Temp_main"
"Xkr6","ENSMUSG00000035067.9",0.0179945121,0.140652924,0.189995607,0.850611884,0.891677477,"Temp_main"
"Zfp316","ENSMUSG00000046658.16",-0.0123574019,2.14789758,-0.189977938,0.850625605,0.891677477,"Temp_main"
"Gm18988","ENSMUSG00000108699.1",0.0131648324,-0.681504699,0.189804361,0.850760398,0.891771273,"Temp_main"
"Phf20-ps","ENSMUSG00000098506.2",0.0415746204,0.0152257921,0.190924948,0.850857866,0.891825936,"Temp_main"
"Gm2531","ENSMUSG00000058567.6",0.0162711286,-0.441435164,0.18914969,0.851268832,0.892209169,"Temp_main"
"Socs1","ENSMUSG00000038037.5",-0.0118760605,6.22216675,-0.189939515,0.851569357,0.892476613,"Temp_main"
"Gm45342","ENSMUSG00000109679.1",0.0178069883,0.740358432,0.188271778,0.851950743,0.892828771,"Temp_main"
"Gm37784","ENSMUSG00000102525.1",-0.0178394059,0.589775779,-0.188002024,0.852160295,0.892953271,"Temp_main"
"Crygn","ENSMUSG00000038135.4",0.0144117862,-0.466408154,0.188016811,0.852148807,0.892953271,"Temp_main"
"Rpl28-ps3","ENSMUSG00000079942.5",-0.0151269625,0.0666293047,-0.187636894,0.852443955,0.893202949,"Temp_main"
"4930483K19Rik","ENSMUSG00000086241.2",0.0147648454,-0.523056704,0.18716766,0.852808521,0.89353737,"Temp_main"
"9330104G04Rik","ENSMUSG00000097842.2",0.0136344189,0.459832458,0.187032237,0.852913742,0.893600039,"Temp_main"
"Gm11978","ENSMUSG00000086373.8",-0.00877903607,-0.989904082,-0.186856427,0.853050348,0.893695581,"Temp_main"
"Atg101","ENSMUSG00000037204.7",0.00612936729,4.93423986,0.186544097,0.853293042,0.893902251,"Temp_main"
"Zfp125","ENSMUSG00000069755.5",0.00975223654,3.17593211,0.186391205,0.853411851,0.893931539,"Temp_main"
"Fbxo3","ENSMUSG00000027180.12",-0.00414025777,6.59252142,-0.186443029,0.853371579,0.893931539,"Temp_main"
"Gm12472","ENSMUSG00000085351.1",-0.0163249908,-0.610600485,-0.186224363,0.853541504,0.893954295,"Temp_main"
"Ms4a4a","ENSMUSG00000101389.1",-0.0130463193,-0.809820065,-0.18618788,0.853569856,0.893954295,"Temp_main"
"Cep126","ENSMUSG00000040729.8",-0.0117551851,-0.788378559,-0.186233545,0.853534369,0.893954295,"Temp_main"
"Dok6","ENSMUSG00000073514.4",0.00951938287,-0.964551326,0.18586865,0.853817944,0.894166532,"Temp_main"
"Prdx3","ENSMUSG00000024997.7",-0.00478898515,6.19534532,-0.185646219,0.853990814,0.89429998,"Temp_main"
"Gm15787","ENSMUSG00000086247.7",-0.0149427018,1.62326856,-0.185460105,0.854135464,0.894403863,"Temp_main"
"Ammecr1","ENSMUSG00000042225.3",0.00533013754,6.29950679,0.185314427,0.854248691,0.894427241,"Temp_main"
"Tsc2","ENSMUSG00000002496.10",0.00445451438,6.02237001,0.185344818,0.85422507,0.894427241,"Temp_main"
"8030474K03Rik","ENSMUSG00000046774.17",-0.0397544717,-0.750070173,-0.186099156,0.854644493,0.894794051,"Temp_main"
"Hyls1","ENSMUSG00000050555.9",0.00579912325,5.03142874,0.18467825,0.85474319,0.894849776,"Temp_main"
"A430073D23Rik","ENSMUSG00000105471.1",0.0164628101,0.485557412,0.18432394,0.85501862,0.895042897,"Temp_main"
"Gm17970","ENSMUSG00000103230.1",-0.0100448369,-0.92575492,-0.184370398,0.854982505,0.895042897,"Temp_main"
"Gm43028","ENSMUSG00000107257.1",-0.0145757401,-0.61481047,-0.184090422,0.855200161,0.895137704,"Temp_main"
"Mecom","ENSMUSG00000027684.16",-0.00892374806,-0.983792912,-0.184120347,0.855176897,0.895137704,"Temp_main"
"Gm11465","ENSMUSG00000086820.1",-0.0160697687,-0.183977369,-0.18340913,0.855729853,0.895644494,"Temp_main"
"Medag","ENSMUSG00000029659.16",0.0158525826,-0.0498833747,0.183186047,0.855903312,0.895778401,"Temp_main"
"Zfp87","ENSMUSG00000097333.7",-0.00963165085,3.93656743,-0.182864363,0.85615345,0.895992541,"Temp_main"
"Tmem14c","ENSMUSG00000021361.7",-0.00507924333,6.5555148,-0.182791912,0.856209789,0.896003852,"Temp_main"
"A530064N14Rik","ENSMUSG00000104273.1",0.0139196732,-0.660494355,0.182533218,0.85641096,0.896119066,"Temp_main"
"Gm11827","ENSMUSG00000086765.7",-0.0119009952,-0.456828491,-0.182581553,0.856373372,0.896119066,"Temp_main"
"Snord11","ENSMUSG00000089093.3",0.0121022843,-0.539773733,0.182275667,0.856611252,0.896280989,"Temp_main"
"4933409D19Rik","ENSMUSG00000104366.1",0.00895864329,-0.976996242,0.18198082,0.856840561,0.896473252,"Temp_main"
"Gm11805","ENSMUSG00000083186.1",0.0160347347,0.612140219,0.180630217,0.857891114,0.89752468,"Temp_main"
"Foxd2os","ENSMUSG00000085399.7",0.0116249879,2.66003455,0.180540673,0.857960775,0.897549842,"Temp_main"
"Pheta2","ENSMUSG00000049687.5",0.0151658542,-0.56009477,0.180419959,0.858054686,0.89760037,"Temp_main"
"Rdh13","ENSMUSG00000008435.15",-0.00731561064,3.88897896,-0.180210973,0.858217273,0.897675014,"Temp_main"
"Sap18b","ENSMUSG00000061104.5",0.00560628467,5.7192997,0.180269067,0.858172077,0.897675014,"Temp_main"
"Apmap","ENSMUSG00000033096.7",-0.00504676822,4.91702503,-0.180102046,0.85830202,0.897715942,"Temp_main"
"Gm4973","ENSMUSG00000108615.1",0.0151296657,-0.0464185108,0.179916356,0.858446492,0.89781933,"Temp_main"
"Gm18911","ENSMUSG00000116438.1",-0.0110438921,-0.731779743,-0.179742339,0.858581886,0.897913214,"Temp_main"
"Gm49205","ENSMUSG00000115384.1",0.0130128008,-0.548398666,0.179536026,0.858742415,0.898033372,"Temp_main"
"Tmem190","ENSMUSG00000013091.5",0.0157488812,-0.450438854,0.178906259,0.859232463,0.898498095,"Temp_main"
"Smarcd2","ENSMUSG00000078619.10",-0.00387641253,7.20915671,-0.178842776,0.859281865,0.89850201,"Temp_main"
"Gm28177","ENSMUSG00000101628.1",0.0126576655,-0.621502708,0.178694682,0.859397114,0.898574773,"Temp_main"
"Gm18329","ENSMUSG00000111738.1",0.0209191156,0.344835168,0.178506339,0.859610485,0.898750118,"Temp_main"
"Caskin1","ENSMUSG00000033597.9",-0.0146270571,0.289618719,-0.178076575,0.859878163,0.898934465,"Temp_main"
"Trav6d-4","ENSMUSG00000095387.5",-0.0136084736,-0.103624746,-0.178125068,0.85984042,0.898934465,"Temp_main"
"Gm10752","ENSMUSG00000112301.1",-0.0152986246,0.0520332241,-0.177917719,0.860001803,0.899015962,"Temp_main"
"Gm45481","ENSMUSG00000110414.1",0.0132431338,-0.520121932,0.177537221,0.860297967,0.899277791,"Temp_main"
"Tmem243","ENSMUSG00000079659.5",-0.00811898347,4.19422106,-0.177241928,0.860527824,0.899470285,"Temp_main"
"Gm20784","ENSMUSG00000114951.1",-0.0183242899,-0.249682909,-0.177182951,0.860587906,0.89948531,"Temp_main"
"Ly6k","ENSMUSG00000044678.11",0.0282309379,0.230876587,0.177742407,0.86067864,0.899532368,"Temp_main"
"Tmem135","ENSMUSG00000039428.11",-0.00519781118,5.49854207,-0.17633923,0.861230566,0.900061407,"Temp_main"
"Smoc1","ENSMUSG00000021136.13",-0.039688665,0.827125418,-0.176793566,0.861786952,0.900558308,"Temp_main"
"Snora69","ENSMUSG00000065642.1",0.0155315808,0.394365713,0.175552251,0.861843316,0.900558308,"Temp_main"
"Gm5184","ENSMUSG00000112650.1",-0.0129972065,-0.246340604,-0.1755695,0.861829884,0.900558308,"Temp_main"
"Hnrnpa1l2-ps","ENSMUSG00000086743.2",0.0144674098,-0.169413873,0.175183055,0.862130805,0.900793518,"Temp_main"
"G6pc3","ENSMUSG00000034793.15",0.00590056283,5.08812638,0.175145612,0.862159963,0.900793518,"Temp_main"
"9230111E07Rik","ENSMUSG00000087624.1",-0.0134801492,1.57380312,-0.174697412,0.862509001,0.901063084,"Temp_main"
"Parpbp","ENSMUSG00000035365.15",0.00591222428,5.18800055,0.174696715,0.862509544,0.901063084,"Temp_main"
"Gm23639","ENSMUSG00000092819.1",-0.0158854955,-0.0490415498,-0.174479925,0.86267838,0.901191626,"Temp_main"
"Adgra2","ENSMUSG00000031486.15",0.0169142447,-0.113982042,0.174070205,0.862997489,0.901381433,"Temp_main"
"Gm15720","ENSMUSG00000082120.1",0.0119498485,-0.503319951,0.174176438,0.862914747,0.901381433,"Temp_main"
"Mast3","ENSMUSG00000031833.10",0.00516285842,6.793533,0.174109761,0.86296668,0.901381433,"Temp_main"
"Asic3","ENSMUSG00000038276.12",-0.0145082074,0.39139637,-0.173951013,0.863090325,0.901430555,"Temp_main"
"Lipc","ENSMUSG00000032207.10",0.0130537419,-0.433172294,0.173794078,0.863212562,0.901510376,"Temp_main"
"Gm21057","ENSMUSG00000108714.1",-0.0143591502,-0.380722385,-0.173624074,0.863344983,0.901570676,"Temp_main"
"Gm12316","ENSMUSG00000086976.1",-0.01435218,-0.354029825,-0.173602319,0.863361929,0.901570676,"Temp_main"
"Gm49376","ENSMUSG00000112368.1",-0.0164450346,0.640534213,-0.173487163,0.863451628,0.901616502,"Temp_main"
"Cort","ENSMUSG00000028971.4",0.0154696669,-0.342032656,0.17277836,0.86400379,0.9021452,"Temp_main"
"Calhm1","ENSMUSG00000079258.2",0.0124756956,-0.59328668,0.172705442,0.864060597,0.902156647,"Temp_main"
"Gm15148","ENSMUSG00000082423.1",-0.0128895342,-0.132005825,-0.172545596,0.864185129,0.902211268,"Temp_main"
"Tspan2","ENSMUSG00000027858.13",0.0104185212,3.83997796,0.172607099,0.864243004,0.902211268,"Temp_main"
"Dxo","ENSMUSG00000040482.16",-0.00637592188,4.96320201,-0.172461754,0.86425045,0.902211268,"Temp_main"
"Apc-ps1","ENSMUSG00000083152.1",-0.0157861976,0.492701408,-0.17227414,0.864396623,0.902259071,"Temp_main"
"Gm49933","ENSMUSG00000117010.1",0.0135677015,0.268884486,0.172145989,0.864496469,0.902259071,"Temp_main"
"Mucl3","ENSMUSG00000073408.2",0.0109337926,-0.867338243,0.172108746,0.864525486,0.902259071,"Temp_main"
"Bbs4","ENSMUSG00000025235.8",-0.00977660856,2.96902108,-0.172235338,0.864426854,0.902259071,"Temp_main"
"Rpl8","ENSMUSG00000003970.9",-0.00285603424,10.4381611,-0.172188115,0.864463647,0.902259071,"Temp_main"
"Ddah2","ENSMUSG00000007039.12",-0.0140962283,1.2149663,-0.172005991,0.864605549,0.902294776,"Temp_main"
"Gm46367","ENSMUSG00000114150.1",-0.0130036915,-0.357876602,-0.171866817,0.864713989,0.90236009,"Temp_main"
"Gm9874","ENSMUSG00000103207.1",0.0166496419,0.177371404,0.171213507,0.865223065,0.902820291,"Temp_main"
"Gm11405","ENSMUSG00000083767.1",0.00941448764,2.18262735,0.17118312,0.865246745,0.902820291,"Temp_main"
"Gm10171","ENSMUSG00000089803.3",0.012358724,1.57356055,0.170621853,0.865684148,0.903223295,"Temp_main"
"Rin1","ENSMUSG00000024883.8",0.0121266502,0.686547329,0.170569727,0.865724772,0.903223295,"Temp_main"
"Gm14636","ENSMUSG00000073274.4",-0.0089285278,-0.966201945,-0.170222286,0.865995563,0.903438507,"Temp_main"
"Gm45855","ENSMUSG00000110686.1",0.0066292069,4.98585848,0.170187254,0.866022866,0.903438507,"Temp_main"
"Fam89a","ENSMUSG00000043068.6",0.0103688329,2.05347669,0.17010474,0.866087179,0.903457705,"Temp_main"
"Exd2","ENSMUSG00000032705.9",0.00549456999,5.01613757,0.169555654,0.86651517,0.903856251,"Temp_main"
"Gm13433","ENSMUSG00000083043.1",-0.0150620623,-0.39021589,-0.169080279,0.86688574,0.904194863,"Temp_main"
"Tiparp","ENSMUSG00000034640.9",-0.00980875386,4.0361127,-0.168743506,0.867270497,0.904531685,"Temp_main"
"Efcab14","ENSMUSG00000034210.14",0.00459639947,5.67005347,0.168548143,0.867300593,0.904531685,"Temp_main"
"Slc19a3","ENSMUSG00000038496.16",-0.00822332097,-0.962413759,-0.168363302,0.867444704,0.904634039,"Temp_main"
