query_name,gse,gpl,pctVar,pval,size,rank
Q_sig_WT_heat_up,GSE40488,GPL1261,0.0566707033,NA,50,29953
Q_sig_WT_heat_up,GSE37534,GPL6246,0.0566700571,NA,47,29954
Q_sig_WT_heat_up,GSE213445,GPL24247,0.0566677891,NA,90,29955
Q_sig_WT_heat_up,GSE137313,GPL17021,0.0566610049,NA,64,29956
Q_sig_WT_heat_up,GSE178730,GPL17021,0.05665654,NA,90,29957
Q_sig_WT_heat_up,GSE245207,GPL17021,0.0566492146,NA,75,29958
Q_sig_WT_heat_up,GSE95424,GPL21103,0.0566490054,NA,72,29959
Q_sig_WT_heat_up,GSE197149,GPL17021,0.0566399819,NA,93,29960
Q_sig_WT_heat_up,GSE1552,GPL81,0.0566396664,NA,129,29961
Q_sig_WT_heat_up,GSE51664,GPL1261,0.0566386761,NA,86,29962
Q_sig_WT_heat_up,GSE127543,GPL21103,0.0566361193,NA,67,29963
Q_sig_WT_heat_up,GSE41746,GPL1261,0.05662827,NA,82,29964
Q_sig_WT_heat_up,GSE128196,GPL21103,0.0566227604,NA,80,29965
Q_sig_WT_heat_up,GSE126294,GPL6246,0.0566160457,NA,67,29966
Q_sig_WT_heat_up,GSE17999,GPL2995,0.0565948936,NA,96,29967
Q_sig_WT_heat_up,GSE110328,GPL17021,0.0565843097,NA,58,29968
Q_sig_WT_heat_up,GSE164900,GPL4134,0.0565751506,NA,111,29969
Q_sig_WT_heat_up,GSE115363,GPL23479,0.0565739698,NA,38,29970
Q_sig_WT_heat_up,GSE164494,GPL21273,0.0565691816,NA,93,29971
Q_sig_WT_heat_up,GSE120406,GPL17021,0.0565649041,NA,59,29972
Q_sig_WT_heat_up,GSE99141,GPL10787,0.0565619319,NA,79,29973
Q_sig_WT_heat_up,GSE136199,GPL21103,0.0565601095,NA,54,29974
Q_sig_WT_heat_up,GSE90533,GPL13112,0.0565563811,NA,68,29975
Q_sig_WT_heat_up,GSE138101,GPL10333,0.0565492609,NA,69,29976
Q_sig_WT_heat_up,GSE135769,GPL21493,0.0565485105,NA,48,29977
Q_sig_WT_heat_up,GSE205616,GPL24247,0.0565363658,NA,102,29978
Q_sig_WT_heat_up,GSE218925,GPL17021,0.0565357496,NA,88,29979
Q_sig_WT_heat_up,GSE110879,GPL17021,0.0565146489,NA,75,29980
Q_sig_WT_heat_up,GSE110934,GPL17021,0.0565146489,NA,75,29981
Q_sig_WT_heat_up,GSE201055,GPL24247,0.0565015693,NA,104,29982
Q_sig_WT_heat_up,GSE126264,GPL19057,0.0564914971,NA,62,29983
Q_sig_WT_heat_up,GSE28664,GPL6246,0.0564909181,NA,62,29984
Q_sig_WT_heat_up,GSE81390,GPL17021,0.0564901595,NA,57,29985
Q_sig_WT_heat_up,GSE175670,GPL24247,0.0564787155,NA,69,29986
Q_sig_WT_heat_up,GSE119719,GPL21103,0.056474338,NA,69,29987
Q_sig_WT_heat_up,GSE17038,GPL6105,0.0564688112,NA,104,29988
Q_sig_WT_heat_up,GSE17039,GPL6105,0.0564688112,NA,104,29989
Q_sig_WT_heat_up,GSE155175,GPL21103,0.0564636619,NA,66,29990
Q_sig_WT_heat_up,GSE76606,GPL13112,0.0564611197,NA,51,29991
Q_sig_WT_heat_up,GSE121240,GPL1261,0.0564540271,NA,68,29992
Q_sig_WT_heat_up,GSE133993,GPL19057,0.0564535711,NA,43,29993
Q_sig_WT_heat_up,GSE1886,GPL339,0.0564469078,NA,113,29994
Q_sig_WT_heat_up,GSE95270,GPL1261,0.0564461203,NA,81,29995
Q_sig_WT_heat_up,GSE47568,GPL6887,0.0564436905,NA,105,29996
Q_sig_WT_heat_up,GSE17985,GPL1261,0.056438427,NA,84,29997
Q_sig_WT_heat_up,GSE35593,GPL1261,0.0564354184,NA,81,29998
Q_sig_WT_heat_up,GSE139171,GPL19057,0.0564288201,NA,73,29999
Q_sig_WT_heat_up,GSE111595,GPL17021,0.0564177594,NA,57,30000
Q_sig_WT_heat_up,GSE111605,GPL17021,0.0564177594,NA,57,30001
Q_sig_WT_heat_up,GSE68361,GPL1261,0.0564012411,NA,76,30002
Q_sig_WT_heat_up,GSE135432,GPL21103,0.0563975628,NA,88,30003
Q_sig_WT_heat_up,GSE71580,GPL1261,0.0563942117,NA,104,30004
Q_sig_WT_heat_up,GSE190581,GPL21103,0.0563922446,NA,103,30005
Q_sig_WT_heat_up,GSE192556,GPL21103,0.0563902302,NA,82,30006
Q_sig_WT_heat_up,GSE174807,GPL7202,0.056389894,NA,74,30007
Q_sig_WT_heat_up,GSE41344,GPL4134,0.0563845393,NA,86,30008
Q_sig_WT_heat_up,GSE103370,GPL13112,0.0563665544,NA,83,30009
Q_sig_WT_heat_up,GSE26668,GPL1261,0.0563660261,NA,77,30010
Q_sig_WT_heat_up,GSE34267,GPL14661,0.056356114,NA,102,30011
Q_sig_WT_heat_up,GSE34886,GPL14661,0.056356114,NA,102,30012
Q_sig_WT_heat_up,GSE161223,GPL21103,0.0563550233,NA,70,30013
Q_sig_WT_heat_up,GSE110341,GPL21103,0.0563541621,NA,83,30014
Q_sig_WT_heat_up,GSE61008,GPL13112,0.0563437744,NA,90,30015
Q_sig_WT_heat_up,GSE32347,GPL6867,0.0563423125,NA,113,30016
Q_sig_WT_heat_up,GSE229978,GPL17021,0.0563356639,NA,69,30017
Q_sig_WT_heat_up,GSE153824,GPL21103,0.056333166,NA,59,30018
Q_sig_WT_heat_up,GSE60528,GPL6246,0.0563294841,NA,84,30019
Q_sig_WT_heat_up,GSE41492,GPL1261,0.0563238285,NA,102,30020
Q_sig_WT_heat_up,GSE26489,GPL7202,0.0563123508,NA,94,30021
Q_sig_WT_heat_up,GSE60238,GPL13112,0.0563110409,NA,62,30022
Q_sig_WT_heat_up,GSE120379,GPL21103,0.0563077107,NA,51,30023
Q_sig_WT_heat_up,GSE243086,GPL24247,0.0563065745,NA,95,30024
Q_sig_WT_heat_up,GSE122929,GPL13112,0.056302322,NA,57,30025
Q_sig_WT_heat_up,GSE137329,GPL17021,0.0562944858,NA,73,30026
Q_sig_WT_heat_up,GSE137335,GPL17021,0.0562944858,NA,73,30027
Q_sig_WT_heat_up,GSE213922,GPL24247,0.0562933393,NA,97,30028
Q_sig_WT_heat_up,GSE220679,GPL24247,0.056284647,NA,81,30029
Q_sig_WT_heat_up,GSE56257,GPL17777,0.0562834011,NA,86,30030
Q_sig_WT_heat_up,GSE32309,GPL6246,0.0562795606,NA,78,30031
Q_sig_WT_heat_up,GSE68713,GPL13112,0.0562787627,NA,63,30032
Q_sig_WT_heat_up,GSE66963,GPL1261,0.0562710665,NA,100,30033
Q_sig_WT_heat_up,GSE147868,GPL17021,0.056268563,NA,65,30034
Q_sig_WT_heat_up,GSE168143,GPL19057,0.0562573474,NA,72,30035
Q_sig_WT_heat_up,GSE42934,GPL6246,0.0562550782,NA,77,30036
Q_sig_WT_heat_up,GSE93538,GPL19057,0.0562507556,NA,85,30037
Q_sig_WT_heat_up,GSE168199,GPL13112,0.0562448527,NA,63,30038
Q_sig_WT_heat_up,GSE121328,GPL13112,0.0562361677,NA,89,30039
Q_sig_WT_heat_up,GSE44814,GPL6887,0.0562331866,NA,75,30040
Q_sig_WT_heat_up,GSE90036,GPL13112,0.0562311695,NA,59,30041
Q_sig_WT_heat_up,GSE182485,GPL23479,0.056225299,NA,78,30042
Q_sig_WT_heat_up,GSE36073,GPL6887,0.0562205193,NA,103,30043
Q_sig_WT_heat_up,GSE72513,GPL1261,0.0562185287,NA,72,30044
Q_sig_WT_heat_up,GSE71997,GPL6885,0.0562155471,NA,121,30045
Q_sig_WT_heat_up,GSE165110,GPL24247,0.0562143839,NA,86,30046
Q_sig_WT_heat_up,GSE162961,GPL24247,0.0562137897,NA,67,30047
Q_sig_WT_heat_up,GSE162962,GPL24247,0.0562137897,NA,67,30048
Q_sig_WT_heat_up,GSE208380,GPL19057,0.056211312,NA,95,30049
Q_sig_WT_heat_up,GSE208383,GPL19057,0.056211312,NA,95,30050
Q_sig_WT_heat_up,GSE17647,GPL1261,0.056206842,NA,66,30051
Q_sig_WT_heat_up,GSE205744,GPL19057,0.0561968356,NA,79,30052
Q_sig_WT_heat_up,GSE235547,GPL21273,0.0561901616,NA,68,30053
Q_sig_WT_heat_up,GSE146526,GPL13112,0.0561869893,NA,98,30054
Q_sig_WT_heat_up,GSE196441,GPL24247,0.0561853172,NA,69,30055
Q_sig_WT_heat_up,GSE36674,GPL6246,0.0561767036,NA,76,30056
Q_sig_WT_heat_up,GSE204772,GPL16417,0.0561747796,NA,101,30057
Q_sig_WT_heat_up,GSE222922,GPL23479,0.0561744262,NA,72,30058
Q_sig_WT_heat_up,GSE26188,GPL6246,0.056165266,NA,74,30059
Q_sig_WT_heat_up,GSE62001,GPL17021,0.0561591052,NA,87,30060
Q_sig_WT_heat_up,GSE132560,GPL24247,0.0561587321,NA,73,30061
Q_sig_WT_heat_up,GSE215440,GPL24247,0.0561555576,NA,57,30062
Q_sig_WT_heat_up,GSE181875,GPL19057,0.0561519963,NA,75,30063
Q_sig_WT_heat_up,GSE93007,GPL17021,0.0561478025,NA,86,30064
Q_sig_WT_heat_up,GSE54349,GPL1261,0.056130378,NA,85,30065
Q_sig_WT_heat_up,GSE72861,GPL339,0.0561269636,NA,106,30066
Q_sig_WT_heat_up,GSE116388,GPL1261,0.0561227434,NA,47,30067
Q_sig_WT_heat_up,GSE196407,GPL19057,0.0561218883,NA,71,30068
Q_sig_WT_heat_up,GSE140389,GPL13112,0.0561172235,NA,77,30069
Q_sig_WT_heat_up,GSE104138,GPL17021,0.0560953171,NA,79,30070
Q_sig_WT_heat_up,GSE164044,GPL24247,0.0560950508,NA,42,30071
Q_sig_WT_heat_up,GSE87064,GPL24247,0.0560950508,NA,42,30072
Q_sig_WT_heat_up,GSE142600,GPL19057,0.0560936624,NA,60,30073
Q_sig_WT_heat_up,GSE52825,GPL6887,0.0560909278,NA,104,30074
Q_sig_WT_heat_up,GSE58446,GPL6246,0.0560880106,NA,123,30075
Q_sig_WT_heat_up,GSE230468,GPL21103,0.0560716654,NA,79,30076
Q_sig_WT_heat_up,GSE223648,GPL19057,0.0560644357,NA,52,30077
Q_sig_WT_heat_up,GSE176085,GPL24247,0.0560594117,NA,66,30078
Q_sig_WT_heat_up,GSE106209,GPL17021,0.0560561506,NA,83,30079
Q_sig_WT_heat_up,GSE186561,GPL24247,0.0560368176,NA,63,30080
Q_sig_WT_heat_up,GSE186824,GPL24247,0.0560336121,NA,70,30081
Q_sig_WT_heat_up,GSE175896,GPL1261,0.0560320391,NA,72,30082
Q_sig_WT_heat_up,GSE105143,GPL17021,0.0560267159,NA,85,30083
Q_sig_WT_heat_up,GSE174841,GPL13112,0.0560235469,NA,70,30084
Q_sig_WT_heat_up,GSE54531,GPL1261,0.0560197091,NA,77,30085
Q_sig_WT_heat_up,GSE159770,GPL6246,0.055999464,NA,73,30086
Q_sig_WT_heat_up,GSE64156,GPL13112,0.0559953165,NA,56,30087
Q_sig_WT_heat_up,GSE17613,GPL4885,0.055991339,NA,99,30088
Q_sig_WT_heat_up,GSE198574,GPL11202,0.0559737099,NA,86,30089
Q_sig_WT_heat_up,GSE173428,GPL17021,0.055963747,NA,75,30090
Q_sig_WT_heat_up,GSE110765,GPL6887,0.055962722299999997,NA,100,30091
Q_sig_WT_heat_up,GSE185221,GPL19057,0.0559525849,NA,57,30092
Q_sig_WT_heat_up,GSE199343,GPL21103,0.0559510005,NA,66,30093
Q_sig_WT_heat_up,GSE33955,GPL6246,0.0559487532,NA,103,30094
Q_sig_WT_heat_up,GSE175599,GPL17021,0.0559481936,NA,59,30095
Q_sig_WT_heat_up,GSE148694,GPL21626,0.0559399123,NA,78,30096
Q_sig_WT_heat_up,GSE111227,GPL19057,0.0559346038,NA,82,30097
Q_sig_WT_heat_up,GSE111228,GPL19057,0.0559346038,NA,82,30098
Q_sig_WT_heat_up,GSE136824,GPL21103,0.0559225425,NA,87,30099
Q_sig_WT_heat_up,GSE73677,GPL6246,0.0559042354,NA,79,30100
Q_sig_WT_heat_up,GSE70368,GPL13112,0.0558962142,NA,72,30101
Q_sig_WT_heat_up,GSE231887,GPL24247,0.0558900754,NA,111,30102
Q_sig_WT_heat_up,GSE189282,GPL18480,0.0558885614,NA,97,30103
Q_sig_WT_heat_up,GSE189287,GPL18480,0.0558885614,NA,97,30104
Q_sig_WT_heat_up,GSE147950,GPL21273,0.0558878499,NA,112,30105
Q_sig_WT_heat_up,GSE173793,GPL21103,0.0558854666,NA,85,30106
Q_sig_WT_heat_up,GSE17910,GPL1261,0.0558843131,NA,69,30107
Q_sig_WT_heat_up,GSE17936,GPL1261,0.0558843131,NA,69,30108
Q_sig_WT_heat_up,GSE84299,GPL13112,0.05584495,NA,59,30109
Q_sig_WT_heat_up,GSE43575,GPL13112,0.0558405923,NA,75,30110
Q_sig_WT_heat_up,GSE74966,GPL13112,0.0558357984,NA,68,30111
Q_sig_WT_heat_up,GSE74971,GPL13112,0.0558357984,NA,68,30112
Q_sig_WT_heat_up,GSE221205,GPL24247,0.0558348567,NA,97,30113
Q_sig_WT_heat_up,GSE52870,GPL13112,0.0558312417,NA,37,30114
Q_sig_WT_heat_up,GSE100863,GPL19057,0.0558299979,NA,73,30115
Q_sig_WT_heat_up,GSE62718,GPL13112,0.0558277686,NA,65,30116
Q_sig_WT_heat_up,GSE186316,GPL19057,0.0558247295,NA,94,30117
Q_sig_WT_heat_up,GSE12609,GPL1261,0.055823655,NA,60,30118
Q_sig_WT_heat_up,GSE131922,GPL21103,0.0558196865,NA,83,30119
Q_sig_WT_heat_up,GSE145970,GPL19057,0.055808629,NA,63,30120
Q_sig_WT_heat_up,GSE235797,GPL17021,0.0558060344,NA,66,30121
Q_sig_WT_heat_up,GSE135060,GPL19057,0.0558051672,NA,73,30122
Q_sig_WT_heat_up,GSE35361,GPL10333,0.0558010897,NA,65,30123
Q_sig_WT_heat_up,GSE67546,GPL7202,0.0557959522,NA,78,30124
Q_sig_WT_heat_up,GSE232736,GPL21103,0.0557824748,NA,91,30125
Q_sig_WT_heat_up,GSE232738,GPL21103,0.0557824748,NA,91,30126
Q_sig_WT_heat_up,GSE220020,GPL24247,0.0557783085,NA,62,30127
Q_sig_WT_heat_up,GSE153500,GPL10787,0.0557766489,NA,62,30128
Q_sig_WT_heat_up,GSE147609,GPL19057,0.0557689278,NA,67,30129
Q_sig_WT_heat_up,GSE240445,GPL24247,0.0557640195,NA,82,30130
Q_sig_WT_heat_up,GSE95002,GPL13112,0.0557557286,NA,79,30131
Q_sig_WT_heat_up,GSE95003,GPL13112,0.0557557286,NA,79,30132
Q_sig_WT_heat_up,GSE106084,GPL17021,0.0557538261,NA,70,30133
Q_sig_WT_heat_up,GSE134016,GPL10787,0.0557409157,NA,76,30134
Q_sig_WT_heat_up,GSE98510,GPL13112,0.0557283558,NA,79,30135
Q_sig_WT_heat_up,GSE132930,GPL21103,0.0557265163,NA,69,30136
Q_sig_WT_heat_up,GSE144635,GPL19057,0.0557134032,NA,74,30137
Q_sig_WT_heat_up,GSE71693,GPL7202,0.0557121457,NA,95,30138
Q_sig_WT_heat_up,GSE210577,GPL21626,0.0557088207,NA,89,30139
Q_sig_WT_heat_up,GSE93764,GPL17021,0.0557070899,NA,65,30140
Q_sig_WT_heat_up,GSE92257,GPL17021,0.0557037201,NA,86,30141
Q_sig_WT_heat_up,GSE211228,GPL13112,0.0557027027,NA,77,30142
Q_sig_WT_heat_up,GSE164552,GPL19057,0.0557000762,NA,86,30143
Q_sig_WT_heat_up,GSE173711,GPL17021,0.0556887164,NA,92,30144
Q_sig_WT_heat_up,GSE164960,GPL24247,0.0556840532,NA,103,30145
Q_sig_WT_heat_up,GSE21581,GPL8321,0.0556763963,NA,125,30146
Q_sig_WT_heat_up,GSE165017,GPL17021,0.0556700073,NA,88,30147
Q_sig_WT_heat_up,GSE140292,GPL21103,0.0556642464,NA,71,30148
Q_sig_WT_heat_up,GSE75832,GPL13112,0.0556635092,NA,72,30149
Q_sig_WT_heat_up,GSE166322,GPL17021,0.055659536,NA,69,30150
Q_sig_WT_heat_up,GSE89296,GPL17021,0.0556588917,NA,73,30151
Q_sig_WT_heat_up,GSE160257,GPL17021,0.0556526214,NA,68,30152
Q_sig_WT_heat_up,GSE81569,GPL7202,0.0556387536,NA,100,30153
Q_sig_WT_heat_up,GSE102869,GPL11180,0.0556350914,NA,101,30154
Q_sig_WT_heat_up,GSE140371,GPL21103,0.0556345596,NA,77,30155
Q_sig_WT_heat_up,GSE211693,GPL24247,0.0556236379,NA,74,30156
Q_sig_WT_heat_up,GSE217920,GPL19057,0.0556156694,NA,88,30157
Q_sig_WT_heat_up,GSE217923,GPL19057,0.0556156694,NA,88,30158
Q_sig_WT_heat_up,GSE131336,GPL23479,0.0555942909,NA,77,30159
Q_sig_WT_heat_up,GSE168213,GPL24247,0.0555939846,NA,86,30160
Q_sig_WT_heat_up,GSE235639,GPL24247,0.0555939846,NA,86,30161
Q_sig_WT_heat_up,GSE213729,GPL24247,0.0555893999,NA,85,30162
Q_sig_WT_heat_up,GSE213731,GPL24247,0.0555893999,NA,85,30163
Q_sig_WT_heat_up,GSE241713,GPL24247,0.0555850357,NA,72,30164
Q_sig_WT_heat_up,GSE218663,GPL24247,0.055570665,NA,96,30165
Q_sig_WT_heat_up,GSE82133,GPL6246,0.0555593898,NA,105,30166
Q_sig_WT_heat_up,GSE52069,GPL13112,0.0555509188,NA,62,30167
Q_sig_WT_heat_up,GSE234794,GPL17021,0.0555443857,NA,86,30168
Q_sig_WT_heat_up,GSE34838,GPL6887,0.0555430462,NA,108,30169
Q_sig_WT_heat_up,GSE105413,GPL17021,0.0555383881,NA,72,30170
Q_sig_WT_heat_up,GSE149030,GPL19057,0.0555334219,NA,64,30171
Q_sig_WT_heat_up,GSE215972,GPL21103,0.055532791,NA,60,30172
Q_sig_WT_heat_up,GSE198005,GPL23479,0.0555303208,NA,71,30173
Q_sig_WT_heat_up,GSE77082,GPL6887,0.0555249886,NA,110,30174
Q_sig_WT_heat_up,GSE77084,GPL6887,0.0555249886,NA,110,30175
Q_sig_WT_heat_up,GSE64777,GPL6246,0.0555125618,NA,81,30176
Q_sig_WT_heat_up,GSE74321,GPL6246,0.055510977,NA,81,30177
Q_sig_WT_heat_up,GSE43215,GPL6333,0.0555032659,NA,75,30178
Q_sig_WT_heat_up,GSE224290,GPL17021,0.0554971426,NA,75,30179
Q_sig_WT_heat_up,GSE200797,GPL17021,0.0554900393,NA,45,30180
Q_sig_WT_heat_up,GSE200800,GPL17021,0.0554900393,NA,45,30181
Q_sig_WT_heat_up,GSE45749,GPL6885,0.0554885229,NA,93,30182
Q_sig_WT_heat_up,GSE45754,GPL6885,0.0554885229,NA,93,30183
Q_sig_WT_heat_up,GSE87050,GPL13112,0.0554859699,NA,39,30184
Q_sig_WT_heat_up,GSE52092,GPL6246,0.05548075,NA,81,30185
Q_sig_WT_heat_up,GSE90160,GPL13112,0.0554645822,NA,87,30186
Q_sig_WT_heat_up,GSE126227,GPL21103,0.0554613095,NA,109,30187
Q_sig_WT_heat_up,GSE138773,GPL21103,0.0554613095,NA,109,30188
Q_sig_WT_heat_up,GSE17268,GPL4134,0.055445174,NA,106,30189
Q_sig_WT_heat_up,GSE123647,GPL17021,0.0554445234,NA,63,30190
Q_sig_WT_heat_up,GSE174546,GPL21103,0.055435539,NA,81,30191
Q_sig_WT_heat_up,GSE145665,GPL21103,0.0554295467,NA,77,30192
Q_sig_WT_heat_up,GSE228674,GPL19057,0.0554285777,NA,76,30193
Q_sig_WT_heat_up,GSE145145,GPL17021,0.0554265734,NA,59,30194
Q_sig_WT_heat_up,GSE129886,GPL19057,0.0554212985,NA,58,30195
Q_sig_WT_heat_up,GSE188543,GPL24247,0.0554178692,NA,107,30196
Q_sig_WT_heat_up,GSE240228,GPL21493,0.0554061523,NA,89,30197
Q_sig_WT_heat_up,GSE239749,GPL19057,0.0554002042,NA,75,30198
Q_sig_WT_heat_up,GSE27708,GPL1261,0.0553965793,NA,92,30199
Q_sig_WT_heat_up,GSE249188,GPL17021,0.0553954031,NA,59,30200
Q_sig_WT_heat_up,GSE8617,GPL2552,0.0553907129,NA,63,30201
Q_sig_WT_heat_up,GSE165725,GPL24247,0.0553904528,NA,87,30202
Q_sig_WT_heat_up,GSE969,GPL254,0.0553899306,NA,126,30203
Q_sig_WT_heat_up,GSE43897,GPL1261,0.0553898338,NA,91,30204
Q_sig_WT_heat_up,GSE210390,GPL24247,0.055388325,NA,75,30205
Q_sig_WT_heat_up,GSE210392,GPL24247,0.055388325,NA,75,30206
Q_sig_WT_heat_up,GSE148149,GPL21493,0.0553763546,NA,98,30207
Q_sig_WT_heat_up,GSE5901,GPL81,0.0553763245,NA,129,30208
Q_sig_WT_heat_up,GSE71427,GPL10787,0.0553688512,NA,82,30209
Q_sig_WT_heat_up,GSE128964,GPL19057,0.0553662339,NA,53,30210
Q_sig_WT_heat_up,GSE207430,GPL24247,0.0553608698,NA,100,30211
Q_sig_WT_heat_up,GSE186277,GPL24247,0.0553519832,NA,79,30212
Q_sig_WT_heat_up,GSE144838,GPL13112,0.0553490239,NA,85,30213
Q_sig_WT_heat_up,GSE188745,GPL24247,0.0553374931,NA,76,30214
Q_sig_WT_heat_up,GSE150088,GPL19057,0.055335846,NA,65,30215
Q_sig_WT_heat_up,GSE150090,GPL19057,0.055335846,NA,65,30216
Q_sig_WT_heat_up,GSE132056,GPL24247,0.0553356195,NA,77,30217
Q_sig_WT_heat_up,GSE121723,GPL13112,0.0553286964,NA,72,30218
Q_sig_WT_heat_up,GSE145556,GPL13112,0.0553286964,NA,72,30219
Q_sig_WT_heat_up,GSE230232,GPL21103,0.055316224,NA,86,30220
Q_sig_WT_heat_up,GSE230235,GPL21103,0.055316224,NA,86,30221
Q_sig_WT_heat_up,GSE24760,GPL6246,0.0553133888,NA,94,30222
Q_sig_WT_heat_up,GSE157834,GPL21103,0.0553128826,NA,73,30223
Q_sig_WT_heat_up,GSE175564,GPL21626,0.0553111608,NA,58,30224
Q_sig_WT_heat_up,GSE215156,GPL24247,0.0553086966,NA,76,30225
Q_sig_WT_heat_up,GSE41380,GPL6887,0.0553050768,NA,102,30226
Q_sig_WT_heat_up,GSE175894,GPL24247,0.0552932902,NA,62,30227
Q_sig_WT_heat_up,GSE54795,GPL13112,0.055291848,NA,61,30228
Q_sig_WT_heat_up,GSE13665,GPL4234,0.0552740031,NA,94,30229
Q_sig_WT_heat_up,GSE123420,GPL17021,0.0552714537,NA,67,30230
Q_sig_WT_heat_up,GSE2227,GPL81,0.0552639641,NA,125,30231
Q_sig_WT_heat_up,GSE151752,GPL17021,0.0552638516,NA,72,30232
Q_sig_WT_heat_up,GSE72343,GPL13112,0.0552607847,NA,65,30233
Q_sig_WT_heat_up,GSE30552,GPL6246,0.0552587395,NA,71,30234
Q_sig_WT_heat_up,GSE220909,GPL24247,0.0552482407,NA,81,30235
Q_sig_WT_heat_up,GSE223137,GPL24247,0.055243166,NA,86,30236
Q_sig_WT_heat_up,GSE63017,GPL6887,0.0552401006,NA,86,30237
Q_sig_WT_heat_up,GSE224494,GPL24247,0.0552359077,NA,73,30238
Q_sig_WT_heat_up,GSE117148,GPL23479,0.0552322369,NA,87,30239
Q_sig_WT_heat_up,GSE196151,GPL24247,0.0552280845,NA,60,30240
Q_sig_WT_heat_up,GSE144871,GPL19057,0.0552274913,NA,83,30241
Q_sig_WT_heat_up,GSE225435,GPL21626,0.0552269464,NA,77,30242
Q_sig_WT_heat_up,GSE219127,GPL19057,0.0552269147,NA,69,30243
Q_sig_WT_heat_up,GSE219128,GPL19057,0.0552269147,NA,69,30244
Q_sig_WT_heat_up,GSE145585,GPL21103,0.0552261991,NA,49,30245
Q_sig_WT_heat_up,GSE160877,GPL24247,0.0552186832,NA,74,30246
Q_sig_WT_heat_up,GSE27829,GPL1261,0.0552181299,NA,57,30247
Q_sig_WT_heat_up,GSE75421,GPL18802,0.0552132932,NA,100,30248
Q_sig_WT_heat_up,GSE191138,GPL24247,0.0552095169,NA,76,30249
Q_sig_WT_heat_up,GSE142681,GPL21626,0.0551946164,NA,72,30250
Q_sig_WT_heat_up,GSE142683,GPL21626,0.0551946164,NA,72,30251
Q_sig_WT_heat_up,GSE201665,GPL19057,0.0551873562,NA,50,30252
Q_sig_WT_heat_up,GSE249912,GPL24247,0.0551836938,NA,73,30253
Q_sig_WT_heat_up,GSE190060,GPL24247,0.0551785224,NA,63,30254
Q_sig_WT_heat_up,GSE190066,GPL24247,0.0551785224,NA,63,30255
Q_sig_WT_heat_up,GSE141788,GPL21273,0.0551768802,NA,82,30256
Q_sig_WT_heat_up,GSE40278,GPL6246,0.0551737683,NA,54,30257
Q_sig_WT_heat_up,GSE130609,GPL17021,0.0551672954,NA,67,30258
Q_sig_WT_heat_up,GSE70418,GPL1261,0.0551659735,NA,97,30259
Q_sig_WT_heat_up,GSE154069,GPL21273,0.0551649881,NA,64,30260
Q_sig_WT_heat_up,GSE74694,GPL6246,0.0551622906,NA,102,30261
Q_sig_WT_heat_up,GSE74699,GPL6246,0.0551622906,NA,102,30262
Q_sig_WT_heat_up,GSE216356,GPL24247,0.0551589346,NA,76,30263
Q_sig_WT_heat_up,GSE108452,GPL21103,0.0551569041,NA,71,30264
Q_sig_WT_heat_up,GSE203308,GPL24247,0.0551511218,NA,78,30265
Q_sig_WT_heat_up,GSE21664,GPL8321,0.0551502184,NA,85,30266
Q_sig_WT_heat_up,GSE123177,GPL13112,0.0551428688,NA,90,30267
Q_sig_WT_heat_up,GSE74977,GPL17021,0.0551285584,NA,51,30268
Q_sig_WT_heat_up,GSE7475,GPL1261,0.055120298400000003,NA,102,30269
Q_sig_WT_heat_up,GSE98436,GPL19057,0.0551122671,NA,66,30270
Q_sig_WT_heat_up,GSE241161,GPL21103,0.0550983442,NA,88,30271
Q_sig_WT_heat_up,GSE114191,GPL17021,0.0550970988,NA,81,30272
Q_sig_WT_heat_up,GSE143282,GPL19057,0.0550551099,NA,74,30273
Q_sig_WT_heat_up,GSE52334,GPL1261,0.0550484811,NA,89,30274
Q_sig_WT_heat_up,GSE230867,GPL17021,0.0550483589,NA,72,30275
Q_sig_WT_heat_up,GSE115181,GPL13112,0.0550346591,NA,98,30276
Q_sig_WT_heat_up,GSE13382,GPL7202,0.0550308423,NA,109,30277
Q_sig_WT_heat_up,GSE146523,GPL24247,0.0550226312,NA,75,30278
Q_sig_WT_heat_up,GSE26918,GPL6885,0.0550220732,NA,80,30279
Q_sig_WT_heat_up,GSE153847,GPL21103,0.0550205543,NA,68,30280
Q_sig_WT_heat_up,GSE100196,GPL7202,0.0550172566,NA,75,30281
Q_sig_WT_heat_up,GSE167458,GPL6246,0.0550135881,NA,70,30282
Q_sig_WT_heat_up,GSE107434,GPL13112,0.0550121507,NA,72,30283
Q_sig_WT_heat_up,GSE108255,GPL13112,0.0550008201,NA,72,30284
Q_sig_WT_heat_up,GSE166133,GPL17021,0.0549860042,NA,56,30285
Q_sig_WT_heat_up,GSE185591,GPL19057,0.0549728482,NA,101,30286
Q_sig_WT_heat_up,GSE137439,GPL21273,0.0549668443,NA,88,30287
Q_sig_WT_heat_up,GSE117134,GPL17021,0.0549526621,NA,72,30288
Q_sig_WT_heat_up,GSE241022,GPL21103,0.0549520429,NA,81,30289
Q_sig_WT_heat_up,GSE155981,GPL21626,0.0549511664,NA,92,30290
Q_sig_WT_heat_up,GSE66390,GPL18480,0.0549440133,NA,64,30291
Q_sig_WT_heat_up,GSE66582,GPL18480,0.0549440133,NA,64,30292
Q_sig_WT_heat_up,GSE184881,GPL15103,0.0549425299,NA,56,30293
