"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Zfp65","ENSMUSG00000071281.12",-0.0588836904,4.35858356,-0.78508909,0.439224701,0.562252188,"KO_heat"
"Mir1898","ENSMUSG00000084592.1",-0.103729997,0.334453567,-0.7839781,0.439293026,0.562303075,"KO_heat"
"1110013H19Rik","ENSMUSG00000116164.1",-0.0886717702,-0.47508551,-0.783843064,0.439371041,0.562366355,"KO_heat"
"A630072M18Rik","ENSMUSG00000101013.1",-0.0816167223,-0.530902647,-0.783769033,0.439413814,0.562384524,"KO_heat"
"Gm22005","ENSMUSG00000075837.1",-0.101672122,-0.379084025,-0.78358081,0.439522577,0.562450565,"KO_heat"
"Gm13496","ENSMUSG00000085755.1",0.0707743655,-0.789645215,0.783582748,0.439521457,0.562450565,"KO_heat"
"Tspyl2","ENSMUSG00000041096.13",0.031885553,5.25799724,0.783370934,0.43964387,0.562569199,"KO_heat"
"Timm10b","ENSMUSG00000089847.8",0.0593885296,2.65578967,0.78326053,0.439707684,0.562614273,"KO_heat"
"3110040N11Rik","ENSMUSG00000025102.14",0.0385730193,3.95452137,0.783067644,0.439819186,0.562720353,"KO_heat"
"Mmp9","ENSMUSG00000017737.2",0.084412009,-0.741069484,0.782246819,0.440293872,0.563270964,"KO_heat"
"Gm8075","ENSMUSG00000113321.1",0.0658144846,-0.866512473,0.782224496,0.440306786,0.563270964,"KO_heat"
"Gm13039","ENSMUSG00000083826.1",0.0668207448,-0.548526237,0.782126869,0.440363266,0.563306598,"KO_heat"
"Gm11633","ENSMUSG00000082715.1",0.085886073,-0.529509785,0.78181597,0.440543158,0.563500085,"KO_heat"
"Orm2","ENSMUSG00000061540.3",-0.10321395,0.772418864,-0.781761552,0.440574649,0.563503739,"KO_heat"
"Gm47006","ENSMUSG00000112836.1",-0.100683199,-0.536464078,-0.781433325,0.440764624,0.563673449,"KO_heat"
"Gm30091","ENSMUSG00000117637.1",-0.0894504077,-0.546763395,-0.781465941,0.440745744,0.563673449,"KO_heat"
"Gm37670","ENSMUSG00000103548.1",0.0690527019,1.90048733,0.781344681,0.440815938,0.56370244,"KO_heat"
"Platr8","ENSMUSG00000063751.6",-0.0849609962,-0.701345102,-0.781047037,0.440988267,0.563886166,"KO_heat"
"Baiap2l1","ENSMUSG00000038859.7",0.100930092,0.376143209,0.780554458,0.441273546,0.564130849,"KO_heat"
"Gm16276","ENSMUSG00000084755.1",0.094828355,-0.388363997,0.780542664,0.441280378,0.564130849,"KO_heat"
"Ggnbp1","ENSMUSG00000048731.15",-0.0937293112,0.738962014,-0.780607969,0.441242549,0.564130849,"KO_heat"
"Gm6745","ENSMUSG00000105866.1",0.0799427352,-0.534747394,0.780518652,0.441294288,0.564130849,"KO_heat"
"Ggt5","ENSMUSG00000006344.17",0.0687755396,-0.773550985,0.780462147,0.441327021,0.564136047,"KO_heat"
"Gm14845","ENSMUSG00000082729.3",-0.103706446,0.232564864,-0.780182233,0.441489196,0.564160122,"KO_heat"
"Gm15965","ENSMUSG00000085279.1",0.0893102222,-0.466236184,0.780379926,0.441374654,0.564160122,"KO_heat"
"4833403J16Rik","ENSMUSG00000107481.1",0.0875993703,0.68137845,0.780244361,0.441453197,0.564160122,"KO_heat"
"Hook2","ENSMUSG00000052566.8",-0.0366330042,4.2662057,-0.780212653,0.44147157,0.564160122,"KO_heat"
"Prpf19","ENSMUSG00000024735.13",-0.0214342087,7.48496024,-0.780315714,0.441411856,0.564160122,"KO_heat"
"Atxn7l1","ENSMUSG00000020564.17",0.0273627352,6.37714995,0.78010759,0.441532448,0.564178757,"KO_heat"
"Gm49493","ENSMUSG00000108878.1",0.0868803314,0.32764613,0.779926627,0.441637319,0.56427612,"KO_heat"
"Gm30211","ENSMUSG00000105646.1",0.0718838502,-0.885916851,0.779725128,0.441754108,0.564388696,"KO_heat"
"Gm18935","ENSMUSG00000110627.1",0.101951952,-0.510799812,0.779463836,0.441905581,0.564545567,"KO_heat"
"Sdc3","ENSMUSG00000025743.14",-0.0424549042,5.46049106,-0.779669652,0.441936546,0.564548477,"KO_heat"
"Cbx3-ps8","ENSMUSG00000110887.1",0.0955009323,-0.288791521,0.779196164,0.442060785,0.56467053,"KO_heat"
"Ptpn7","ENSMUSG00000031506.11",0.02767333,8.26017432,0.778740661,0.442324973,0.564971321,"KO_heat"
"Gm48689","ENSMUSG00000112669.1",0.0913462439,-0.137474239,0.778649021,0.442378135,0.565002552,"KO_heat"
"Pomgnt2","ENSMUSG00000066235.7",-0.0783392203,-0.588673637,-0.77843486,0.442502389,0.565124571,"KO_heat"
"Gm11353","ENSMUSG00000060198.7",0.0668186568,2.36074613,0.778251119,0.442609011,0.565224057,"KO_heat"
"Gm10826","ENSMUSG00000111006.1",-0.081791086,-0.663675563,-0.778186829,0.44264632,0.565235023,"KO_heat"
"Gm26621","ENSMUSG00000096967.3",-0.0810710088,1.43592594,-0.777946594,0.442785754,0.565339704,"KO_heat"
"Pms2","ENSMUSG00000079109.11",-0.0278997135,5.56429288,-0.777949688,0.442783959,0.565339704,"KO_heat"
"Tm7sf3","ENSMUSG00000040234.16",-0.0532236842,4.06831224,-0.777658061,0.442953255,0.565516875,"KO_heat"
"Snrnp25","ENSMUSG00000040767.10",0.0373223259,4.50315331,0.777552434,0.443014584,0.565558482,"KO_heat"
"Ndufb4","ENSMUSG00000022820.4",-0.0655860047,2.15954691,-0.776803759,0.443449424,0.566076883,"KO_heat"
"Becn1","ENSMUSG00000035086.13",-0.0222673057,6.76156429,-0.776684072,0.443518964,0.566128929,"KO_heat"
"Gm6517","ENSMUSG00000082420.2",-0.120034504,0.2022339,-0.776588992,0.443574211,0.566162726,"KO_heat"
"Mir6386","ENSMUSG00000098766.1",0.100695377,0.110502937,0.77639428,0.443687363,0.566270421,"KO_heat"
"Terf2ip","ENSMUSG00000033430.10",-0.0361515305,4.75388014,-0.776209186,0.443794943,0.566370991,"KO_heat"
"2010008C14Rik","ENSMUSG00000107761.1",0.112763249,0.97056754,0.774854918,0.444582538,0.567265757,"KO_heat"
"Lrrd1","ENSMUSG00000040367.2",-0.103677899,-0.270745438,-0.774917408,0.444546178,0.567265757,"KO_heat"
"Crip3","ENSMUSG00000023968.15",0.0903574251,-0.593577728,0.77488094,0.444567397,0.567265757,"KO_heat"
"Gm50092","ENSMUSG00000117477.1",-0.0697402724,-0.734370558,-0.774340635,0.444881847,0.567574059,"KO_heat"
"Dus3l","ENSMUSG00000007603.9",-0.0300916422,6.06946155,-0.774371227,0.44486404,0.567574059,"KO_heat"
"Gm9169","ENSMUSG00000098198.1",0.0985365049,0.59731776,0.774177106,0.444977045,0.567585123,"KO_heat"
"1700047K16Rik","ENSMUSG00000087347.1",0.0875224118,-0.239434776,0.774204022,0.444961375,0.567585123,"KO_heat"
"Nucks1","ENSMUSG00000026434.12",0.0221898721,8.547517,0.774184254,0.444972883,0.567585123,"KO_heat"
"Gm38297","ENSMUSG00000104272.1",-0.0842756654,-0.326841482,-0.774056677,0.44504716,0.567637764,"KO_heat"
"Gm12669","ENSMUSG00000100863.1",-0.0258894607,5.83180782,-0.7739828,0.445090175,0.567655837,"KO_heat"
"Tfap4","ENSMUSG00000005718.8",0.0344601252,5.12176444,0.773907758,0.445133872,0.567674775,"KO_heat"
"Gm9509","ENSMUSG00000115848.1",-0.0877404351,-0.354190133,-0.773072565,0.44562037,0.568221555,"KO_heat"
"Zfp458","ENSMUSG00000055480.7",0.0702161694,2.17636921,0.773113186,0.445596701,0.568221555,"KO_heat"
"Gm2449","ENSMUSG00000097223.2",0.0958287049,-0.00190503607,0.772920713,0.445708858,0.568297565,"KO_heat"
"Med11","ENSMUSG00000018923.13",-0.036745638,5.15680803,-0.772793933,0.445782744,0.568354947,"KO_heat"
"Oxsm","ENSMUSG00000021786.13",-0.0461179219,3.89844905,-0.772420361,0.446000499,0.568595739,"KO_heat"
"Ptprg","ENSMUSG00000021745.14",-0.0861981209,-0.580378165,-0.771921795,0.446291213,0.568929505,"KO_heat"
"Tsg101-ps","ENSMUSG00000106988.1",0.041641277,4.33326622,0.771867548,0.446322851,0.568932983,"KO_heat"
"Gm16386","ENSMUSG00000117333.1",0.0968274565,0.268400613,0.771791881,0.446366985,0.568952386,"KO_heat"
"Togaram2","ENSMUSG00000045761.16",-0.0759459569,-0.845477228,-0.770964949,0.446849468,0.569530484,"KO_heat"
"Trav10n","ENSMUSG00000095646.1",-0.0972704789,0.525088185,-0.770868033,0.446906035,0.56954126,"KO_heat"
"Gm10406","ENSMUSG00000093985.7",-0.0522148287,-0.973857609,-0.770851293,0.446915806,0.56954126,"KO_heat"
"Mtln","ENSMUSG00000051319.6",0.0608423578,2.56173605,0.770548379,0.447092638,0.569729717,"KO_heat"
"Tubb4b-ps1","ENSMUSG00000095159.2",-0.0381040282,3.82318817,-0.769987409,0.447420227,0.570110247,"KO_heat"
"Casc4","ENSMUSG00000060227.15",0.0808516449,4.39445481,0.775223855,0.447601197,0.570193161,"KO_heat"
"Akr7a5","ENSMUSG00000028743.7",0.0565434294,3.10781288,0.769702879,0.447586438,0.570193161,"KO_heat"
"Fbxw9","ENSMUSG00000008167.14",-0.0539664205,2.88287768,-0.769702281,0.447586788,0.570193161,"KO_heat"
"Dnajb12","ENSMUSG00000020109.13",-0.0277974104,5.90064685,-0.769802484,0.447528249,0.570193161,"KO_heat"
"Copb2","ENSMUSG00000032458.6",0.0202431457,7.79339098,0.769490001,0.447710817,0.570295888,"KO_heat"
"Gm46563","ENSMUSG00000116038.1",-0.0968256107,0.0860769593,-0.769418196,0.447752776,0.570312419,"KO_heat"
"Wdr46-ps","ENSMUSG00000105893.1",0.101749048,-0.498989316,0.769150037,0.447909492,0.570475108,"KO_heat"
"Gm3699","ENSMUSG00000094955.2",0.0893280138,-0.47949289,0.7689762,0.448011103,0.570567596,"KO_heat"
"4932442E05Rik","ENSMUSG00000104443.1",0.099125266,1.35173236,0.768697126,0.448174255,0.570627664,"KO_heat"
"Zfp558","ENSMUSG00000074500.11",-0.0848369538,0.422756701,-0.768770639,0.448131275,0.570627664,"KO_heat"
"Gen1","ENSMUSG00000051235.10",-0.0376750053,5.86287288,-0.768724724,0.44815812,0.570627664,"KO_heat"
"Nsd1","ENSMUSG00000021488.8",-0.0204732236,8.17629543,-0.768782489,0.448124347,0.570627664,"KO_heat"
"Gspt2","ENSMUSG00000071723.7",0.0918399392,-0.368401343,0.768475494,0.448303852,0.570755741,"KO_heat"
"Gm8518","ENSMUSG00000115312.1",-0.0756688238,3.53568191,-0.770118109,0.448361841,0.570792643,"KO_heat"
"Ube4bos2","ENSMUSG00000085807.1",0.0930671277,-0.405897355,0.768023162,0.448568415,0.571018684,"KO_heat"
"Miga1","ENSMUSG00000054942.13",-0.0258542926,5.54774469,-0.767859917,0.448663918,0.571103314,"KO_heat"
"Gm20667","ENSMUSG00000093726.1",-0.0665104692,2.70082701,-0.767760073,0.448722335,0.571140731,"KO_heat"
"Nsmce4a","ENSMUSG00000040331.16",-0.0242049435,6.8813144,-0.767372007,0.448949431,0.571392825,"KO_heat"
"Sh2d4b","ENSMUSG00000037833.14",-0.091656784,0.921842699,-0.767239331,0.449027089,0.571438744,"KO_heat"
"Tmem26","ENSMUSG00000060044.8",0.0785878683,-0.463420236,0.767211148,0.449043586,0.571438744,"KO_heat"
"Gm50009","ENSMUSG00000117653.1",-0.107101325,0.32459753,-0.767102258,0.449107328,0.571482904,"KO_heat"
"Gpr52","ENSMUSG00000118401.1",0.102626945,0.465210366,0.766876908,0.449239262,0.571613827,"KO_heat"
"Gm12735","ENSMUSG00000086049.1",-0.0799218395,0.96644477,-0.766468084,0.449478672,0.571881476,"KO_heat"
"Gm49475","ENSMUSG00000116366.1",-0.0890563486,-0.0356103779,-0.766087378,0.449701684,0.572128229,"KO_heat"
"Ldha","ENSMUSG00000063229.15",0.0372744377,11.1116801,0.770973987,0.449928439,0.572379712,"KO_heat"
"Pgghg","ENSMUSG00000062031.13",0.0342185651,4.90075638,0.76507045,0.450297709,0.572812451,"KO_heat"
"Sgo1","ENSMUSG00000023940.14",0.0230769908,6.62224912,0.764897542,0.450399098,0.572904392,"KO_heat"
"Ints2","ENSMUSG00000018068.13",-0.0313474864,6.09147288,-0.764694646,0.450518088,0.573018708,"KO_heat"
"Las1l","ENSMUSG00000057421.12",-0.0288282992,6.51583198,-0.764438151,0.450668539,0.573173022,"KO_heat"
"Elp4","ENSMUSG00000027167.11",-0.0485175802,3.89777335,-0.764300448,0.450749323,0.573238718,"KO_heat"
"Mapk1","ENSMUSG00000063358.17",-0.0183077814,8.00209294,-0.764016339,0.450916023,0.573413662,"KO_heat"
"Itpripl2","ENSMUSG00000095115.2",0.0688990335,3.90433773,0.765762006,0.450954763,0.573425872,"KO_heat"
"Opn3","ENSMUSG00000026525.9",0.0860209163,-0.147437203,0.763724085,0.451087542,0.573557649,"KO_heat"
"Scamp4","ENSMUSG00000113949.1",-0.0999168267,0.420861097,-0.76315158,0.451423646,0.573947922,"KO_heat"
"Kptn","ENSMUSG00000006021.5",-0.0545527516,3.52315183,-0.762976437,0.451526498,0.574041602,"KO_heat"
"Gm15782","ENSMUSG00000084083.1",0.095301845,-0.299906276,0.762728171,0.451672316,0.57418989,"KO_heat"
"Fbln5","ENSMUSG00000021186.9",-0.0662012214,-0.839591779,-0.762267916,0.451942717,0.574496526,"KO_heat"
"Gm43362","ENSMUSG00000105201.1",0.0825188701,1.50656008,0.762035517,0.452079289,0.574633014,"KO_heat"
"Sgsh","ENSMUSG00000005043.13",-0.0673387769,2.8772055,-0.761621653,0.452322562,0.574905102,"KO_heat"
"Gfm2","ENSMUSG00000021666.16",0.0334011038,5.28001071,0.760820232,0.452793864,0.575466962,"KO_heat"
"Gm15770","ENSMUSG00000082308.1",0.0828199592,-0.648397528,0.760253221,0.45312749,0.575853786,"KO_heat"
"5430402O13Rik","ENSMUSG00000085776.8",-0.0843166057,-0.101242437,-0.760180973,0.453170011,0.575870634,"KO_heat"
"Gm29462","ENSMUSG00000099634.1",0.0952660006,0.250583477,0.76001634,0.453266913,0.575898882,"KO_heat"
"Fam187b","ENSMUSG00000046826.7",-0.0877605433,-0.55538897,-0.759994049,0.453280034,0.575898882,"KO_heat"
"Dnah2","ENSMUSG00000005237.14",0.064874928,-0.815621924,0.760033989,0.453256524,0.575898882,"KO_heat"
"Slc35g2","ENSMUSG00000070287.3",-0.107430455,-0.0436223472,-0.759730747,0.45343504,0.57599708,"KO_heat"
"Gm4925","ENSMUSG00000069540.4",0.0906430467,-0.476322591,0.759715202,0.453444192,0.57599708,"KO_heat"
"Srd5a1","ENSMUSG00000021594.11",0.0721264236,2.12515748,0.759713605,0.453445132,0.57599708,"KO_heat"
"Atpaf2","ENSMUSG00000042709.15",-0.0305746309,5.29238756,-0.759526277,0.453555433,0.576100004,"KO_heat"
"Gm48853","ENSMUSG00000110740.1",-0.0850726796,-0.611598156,-0.759333384,0.453669027,0.576207098,"KO_heat"
"Ocel1","ENSMUSG00000002396.8",-0.0500827932,3.30941271,-0.759190969,0.453752905,0.576276439,"KO_heat"
"Srpk3","ENSMUSG00000002007.5",-0.0829640718,-0.605260203,-0.758967515,0.453884532,0.576406409,"KO_heat"
"F5","ENSMUSG00000026579.8",-0.0797311372,-0.678243459,-0.758835288,0.453962432,0.576468135,"KO_heat"
"Dmc1","ENSMUSG00000022429.11",0.0932171294,-0.133336272,0.758290813,0.454283285,0.576838351,"KO_heat"
"Fbxl12os","ENSMUSG00000062470.10",0.124630624,0.613335006,0.758516419,0.454478911,0.57701229,"KO_heat"
"1700042O10Rik","ENSMUSG00000086391.1",0.0810953167,-0.556352317,0.757962315,0.454476931,0.57701229,"KO_heat"
"4833413G10Rik","ENSMUSG00000104950.1",-0.0906978634,1.02776414,-0.757867136,0.454533047,0.57704298,"KO_heat"
"Stk4","ENSMUSG00000018209.15",-0.0200435506,8.09905155,-0.757818489,0.45456173,0.57704298,"KO_heat"
"Fam53b","ENSMUSG00000030956.15",-0.0265387408,7.35136493,-0.757750181,0.454602007,0.577056885,"KO_heat"
"Shtn1","ENSMUSG00000041362.17",-0.0688038208,3.11763936,-0.757117783,0.454974996,0.577493095,"KO_heat"
"Abcb6","ENSMUSG00000026198.15",-0.10357567,0.365966435,-0.756907513,0.455099054,0.577576053,"KO_heat"
"Slc1a3","ENSMUSG00000005360.14",-0.0950683356,-0.292019093,-0.756950021,0.455073973,0.577576053,"KO_heat"
"Pcsk9","ENSMUSG00000044254.6",0.0829731049,-0.283912658,0.756585796,0.455288902,0.577779732,"KO_heat"
"2810414N06Rik","ENSMUSG00000100594.1",-0.100296575,0.0263314229,-0.756515095,0.45533063,0.577795426,"KO_heat"
"Bnip2","ENSMUSG00000011958.17",0.0220556311,7.22293339,0.756372342,0.45541489,0.577865087,"KO_heat"
"Gm45660","ENSMUSG00000109658.1",0.0768870226,-0.617742797,0.756320366,0.455445571,0.577866757,"KO_heat"
"Fjx1","ENSMUSG00000075012.4",0.110965608,0.414210427,0.756167079,0.455536063,0.577919092,"KO_heat"
"Ubb-ps","ENSMUSG00000044285.8",0.0412799964,7.07561235,0.759100471,0.455545554,0.577919092,"KO_heat"
"Gm45293","ENSMUSG00000110325.1",0.0761236745,-0.643219513,0.755777513,0.455766087,0.578161595,"KO_heat"
"Golim4","ENSMUSG00000034109.15",-0.0353302205,5.23034803,-0.755604971,0.455867988,0.578253587,"KO_heat"
"Gm13477","ENSMUSG00000083849.1",0.105427149,0.795835535,0.755537575,0.455907796,0.578266807,"KO_heat"
"Gm16998","ENSMUSG00000097069.1",-0.0872617141,-0.42254067,-0.755375223,0.456003696,0.578351169,"KO_heat"
"5430435K18Rik","ENSMUSG00000107387.1",0.0576441887,-0.919731501,0.755191214,0.456112404,0.578451763,"KO_heat"
"Pcp2","ENSMUSG00000004630.18",0.0864265877,-0.651026883,0.755004407,0.456222781,0.57855446,"KO_heat"
"Txlna","ENSMUSG00000053841.15",0.0254851093,7.54616621,0.754931507,0.456265859,0.578571805,"KO_heat"
"Gm12279","ENSMUSG00000087120.1",0.0877761441,-0.236802651,0.754627723,0.456445396,0.578762174,"KO_heat"
"Gm17823","ENSMUSG00000112239.1",0.0793784768,-0.088293376,0.754497627,0.456522296,0.578807584,"KO_heat"
"Abhd14a","ENSMUSG00000042210.17",0.049124195,3.65089214,0.754467621,0.456540034,0.578807584,"KO_heat"
"Gm6712","ENSMUSG00000072761.10",0.0744155206,1.94446979,0.754271185,0.456656164,0.57891752,"KO_heat"
"AA414768","ENSMUSG00000083307.1",0.0961302773,1.54836106,0.754166159,0.456718262,0.578958945,"KO_heat"
"Rnf225","ENSMUSG00000033967.4",0.0897342829,0.802078437,0.754077525,0.456770671,0.578962449,"KO_heat"
"Gm4890","ENSMUSG00000097174.2",0.0860407586,1.50532019,0.754042314,0.456791492,0.578962449,"KO_heat"
"Tmco6","ENSMUSG00000006850.8",0.046539046,4.16492128,0.754012223,0.456809286,0.578962449,"KO_heat"
"Gm7059","ENSMUSG00000117468.1",0.103318185,0.695593196,0.753904573,0.456872948,0.579005843,"KO_heat"
"Tyk2","ENSMUSG00000032175.11",0.0251778106,6.0103489,0.753644293,0.457026892,0.579163643,"KO_heat"
"Rbm3os","ENSMUSG00000055188.12",0.0994095781,0.723581845,0.753404891,0.457168516,0.579305809,"KO_heat"
"Gabpb2","ENSMUSG00000038766.16",0.0202582298,8.03750685,0.752588527,0.457651647,0.579880675,"KO_heat"
"Gm8249","ENSMUSG00000112061.1",-0.104536548,-0.352884111,-0.752296175,0.457824737,0.580062645,"KO_heat"
"Gm9923","ENSMUSG00000053830.4",0.0413285726,3.50963713,0.752206517,0.457877827,0.580092562,"KO_heat"
"Rpl27-ps3","ENSMUSG00000073640.3",0.0794657492,0.912866548,0.752009276,0.457994636,0.580130218,"KO_heat"
"Flt3","ENSMUSG00000042817.15",-0.0555094357,-0.884389849,-0.75200699,0.457995989,0.580130218,"KO_heat"
"Fbxo5","ENSMUSG00000019773.7",-0.0300512809,6.46536299,-0.752080439,0.45795249,0.580130218,"KO_heat"
"L1cam","ENSMUSG00000031391.18",0.0653356061,2.65525879,0.751902778,0.458057712,0.580171057,"KO_heat"
"Gm44081","ENSMUSG00000108103.1",0.0541160071,-0.915873528,0.75167329,0.45819365,0.580305885,"KO_heat"
"Esrp2","ENSMUSG00000084128.10",-0.110867081,2.82841094,-0.755572399,0.458643775,0.580801213,"KO_heat"
"Dennd6b","ENSMUSG00000015377.10",-0.0381034418,4.80649619,-0.750953244,0.458620328,0.580801213,"KO_heat"
"Gm27014","ENSMUSG00000098026.2",0.0907246714,-0.535617558,0.750739153,0.458747237,0.580894851,"KO_heat"
"Atl1","ENSMUSG00000021066.9",0.100297971,0.31131344,0.750637314,0.458807612,0.580933921,"KO_heat"
"Lpar5","ENSMUSG00000067714.13",-0.0730040758,2.26785661,-0.750411311,0.458941615,0.581066207,"KO_heat"
"Iqck","ENSMUSG00000073856.11",0.099144722,-0.0731887146,0.750229505,0.45904943,0.58116532,"KO_heat"
"1110020A21Rik","ENSMUSG00000097047.2",-0.0812282817,-0.317367157,-0.749989414,0.459191831,0.581308205,"KO_heat"
"Gm47166","ENSMUSG00000113067.1",0.0831065069,-0.493145609,0.74984549,0.459277207,0.581347676,"KO_heat"
"Mir103-2","ENSMUSG00000065563.1",-0.0786228854,-0.608608803,-0.749837252,0.459282094,0.581347676,"KO_heat"
"a","ENSMUSG00000027596.10",-0.0770539295,2.48780547,-0.749744473,0.459337136,0.581379952,"KO_heat"
"Ndst3","ENSMUSG00000027977.15",0.0536614179,-0.960072766,0.749570998,0.459440061,0.581472825,"KO_heat"
"Lsm14b","ENSMUSG00000039108.14",0.0272115392,5.83555619,0.749373173,0.459557451,0.581583992,"KO_heat"
"Nebl","ENSMUSG00000053702.16",-0.0749305386,2.71360127,-0.749165129,0.459680923,0.581702841,"KO_heat"
"Kif13a","ENSMUSG00000021375.11",-0.0428727658,4.43488691,-0.749013824,0.459770734,0.581779081,"KO_heat"
"Gm25108","ENSMUSG00000084422.1",-0.0918873135,0.122942449,-0.748362231,0.46015762,0.582231197,"KO_heat"
"C79130","ENSMUSG00000105741.1",0.0916546524,-0.125479361,0.748090433,0.460319058,0.582398016,"KO_heat"
"Ndufa2","ENSMUSG00000014294.4",-0.0337869847,5.34646233,-0.747825084,0.460476698,0.582550824,"KO_heat"
"Atl2","ENSMUSG00000059811.13",0.0288383934,6.10528266,0.74778748,0.46049904,0.582550824,"KO_heat"
"Gm36932","ENSMUSG00000103774.1",0.0752900318,1.00263223,0.747555648,0.460636798,0.582687635,"KO_heat"
"Gm7400","ENSMUSG00000117482.1",-0.058968002,-0.773595797,-0.747330098,0.460770846,0.582782279,"KO_heat"
"R3hcc1","ENSMUSG00000034194.18",-0.0351272311,4.92737536,-0.747374687,0.460744344,0.582782279,"KO_heat"
"Gm2614","ENSMUSG00000113113.1",-0.0499742169,3.69542642,-0.746952918,0.460995061,0.583028393,"KO_heat"
"Rps19-ps6","ENSMUSG00000096942.1",0.0268556027,7.61881355,0.746874661,0.461041589,0.583049768,"KO_heat"
"Hoxb9","ENSMUSG00000020875.9",-0.0913213497,1.17609226,-0.746723166,0.461131669,0.583055018,"KO_heat"
"D630023F18Rik","ENSMUSG00000044816.10",0.0773145058,-0.758742052,0.746735919,0.461124086,0.583055018,"KO_heat"
"Coq6","ENSMUSG00000021235.13",0.0386985413,4.3440628,0.746718194,0.461134625,0.583055018,"KO_heat"
"Gm28777","ENSMUSG00000100763.1",0.0922864191,-0.63817712,0.746605498,0.461201642,0.583102288,"KO_heat"
"Stamos","ENSMUSG00000086657.2",-0.0885753282,-0.384434354,-0.746272467,0.461399719,0.583315242,"KO_heat"
"Gm45088","ENSMUSG00000109090.1",0.0905568043,-0.595638828,0.745789535,0.46168704,0.583566722,"KO_heat"
"Gm22574","ENSMUSG00000064917.1",-0.0881413388,-0.155577089,-0.745859678,0.461645302,0.583566722,"KO_heat"
"Immp1l","ENSMUSG00000042670.5",0.0583447702,3.67653032,0.745788593,0.461687601,0.583566722,"KO_heat"
"Traj40","ENSMUSG00000076890.1",0.0941932678,-0.585006866,0.745491477,0.461864423,0.583752728,"KO_heat"
"Gm12439","ENSMUSG00000080850.1",-0.102616931,-0.159802389,-0.745304911,0.461975473,0.583821956,"KO_heat"
"Rps11-ps3","ENSMUSG00000081715.1",-0.0721800438,1.17779267,-0.745299775,0.461978531,0.583821956,"KO_heat"
"Map2","ENSMUSG00000015222.18",-0.0964883399,0.792510988,-0.745235057,0.462017057,0.583833152,"KO_heat"
"Pigu","ENSMUSG00000038383.16",0.0317076614,5.56842769,0.745100301,0.462097283,0.583897036,"KO_heat"
"Chil6","ENSMUSG00000027902.8",-0.0780336965,-0.703226929,-0.744922173,0.462203342,0.583993552,"KO_heat"
"Gm18990","ENSMUSG00000114622.1",0.0749140372,-0.308728741,0.744655441,0.462362184,0.584058895,"KO_heat"
"Traip","ENSMUSG00000032586.9",0.0505239478,5.04249393,0.746377574,0.462329325,0.584058895,"KO_heat"
"Mettl2","ENSMUSG00000020691.13",-0.0301902701,5.04199773,-0.74463598,0.462373775,0.584058895,"KO_heat"
"Stard7","ENSMUSG00000027367.16",-0.0230889173,7.64824096,-0.744766373,0.46229612,0.584058895,"KO_heat"
"Gm16572","ENSMUSG00000090244.1",-0.0928298471,-0.244791298,-0.744439862,0.462490588,0.58413146,"KO_heat"
"Gm15784","ENSMUSG00000081126.1",0.0894643299,0.862949828,0.744447191,0.462486222,0.58413146,"KO_heat"
"Gm17024","ENSMUSG00000090582.1",0.130108364,2.3273286,0.749395436,0.462599079,0.584230989,"KO_heat"
"Nagpa","ENSMUSG00000023143.10",-0.0382196497,4.4833774,-0.744138942,0.462669857,0.584245387,"KO_heat"
"Pgrmc1","ENSMUSG00000006373.10",-0.0259115152,6.21550672,-0.744165542,0.462654009,0.584245387,"KO_heat"
"Ralgapa2","ENSMUSG00000037110.20",-0.0318433609,5.20096401,-0.743900149,0.462812143,0.584387563,"KO_heat"
"Dusp7","ENSMUSG00000053716.9",0.0447235516,4.63291004,0.743635399,0.462969927,0.584511785,"KO_heat"
"Ddx17","ENSMUSG00000055065.7",-0.0216243779,9.43828567,-0.743662897,0.462953537,0.584511785,"KO_heat"
"Gm5626","ENSMUSG00000113660.1",-0.0819208088,0.460733443,-0.743453422,0.463078398,0.584536228,"KO_heat"
"Ddx4","ENSMUSG00000021758.14",0.0750616339,-0.553429541,0.743475188,0.463065423,0.584536228,"KO_heat"
"Slc6a8","ENSMUSG00000019558.14",0.0550979187,2.54657774,0.743497574,0.463052079,0.584536228,"KO_heat"
"Pex26","ENSMUSG00000067825.11",0.0585581817,3.04646,0.743021977,0.463335629,0.584803209,"KO_heat"
"Scaf1","ENSMUSG00000038406.17",-0.0252617582,7.173129,-0.742998987,0.463349338,0.584803209,"KO_heat"
"Gm16161","ENSMUSG00000090194.1",-0.0936770105,0.651215718,-0.74263357,0.463567273,0.58500323,"KO_heat"
"Gm12112","ENSMUSG00000081254.1",-0.0507401575,3.68532319,-0.742644175,0.463560947,0.58500323,"KO_heat"
"Gm12058","ENSMUSG00000082576.1",0.0791288227,-0.589504363,0.742563024,0.463609353,0.585018818,"KO_heat"
"Lpcat3","ENSMUSG00000004270.13",-0.0294251318,5.67267948,-0.742391457,0.463711702,0.58511045,"KO_heat"
"Gm4834","ENSMUSG00000117402.1",0.0746025645,-0.348471828,0.742289682,0.463772422,0.585149548,"KO_heat"
"Gm37277","ENSMUSG00000103280.1",0.0891554667,-0.594254322,0.741789808,0.46407072,0.585450843,"KO_heat"
