pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_Metabolism.Amino_acid_metabolism.Branched-chain_amino_acid_metabolism,Mitopathways Metabolism.amino Acid Metabolism.branched-Chain Amino Acid Metab...,MitoPathways,-1.69337975,0.00899485741,0.0529697159,25,Hibadh/Mccc2/Ivd/Bckdha/Dbt/Slc25a44/Bckdhb/Acat1/Aldh6a1/Echs1/Hsd17b10,Geno_at_37,Down
TRANSPORTDB_P-ATPase,Transportdb p-Atpase,TransportDB,1.69880455,0.013462864,0.0538514561,27,Atp11a/Atp7a/Atp10a/Atp11b/Atp9b/Atp2b1/Atp8a2/Atp2c1/Atp8b2/Atp11c/Atp9a/Atp1b2/Atp2a2,Geno_at_37,Up
MITOPATHWAYS_Metabolism.Detoxification.Xenobiotic_metabolism,Mitopathways Metabolism.detoxification.xenobiotic Metabolism,MitoPathways,-1.68362929,0.0142784294,0.0687960688,15,Tst/Cyb5r3/Maoa/Gstz1/Aldh2/Bphl,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors,Mitopathways Metabolism.metals and Cofactors,MitoPathways,-1.45641758,0.0141436899,0.0687960688,109,Pcbd2/Nudt19/Naxe/Alas1/Coq10a/Slc25a42/Lias/Fech/Uqcrfs1/Coq7/Sdhd/Coasy/Fdx1/Slc25a51/Pank2/Sdhc/Slc25a37/Cox11/Grpel2/Bola1/Grpel1/Coq8a/Fth1/Coq4/Nudt13/Ndufs8/Slc25a28/Cpt1b/Slc25a38/Nmnat3/Rsad1,Geno_at_37,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome,Mitopathways Mitochondrial Central Dogma.translation.mitochondrial Ribosome,MitoPathways,-1.44773237,0.0219114473,0.0893312851,81,Mrps22/Mrpl33/Mrps16/Mrpl44/Mrpl13/Mrpl21/Gadd45gip1/Dap3/Mrpl47/Mrps6/Mrpl40/Chchd1/Mrps5/Ptcd3/Mrps30/Mrpl30/Mrpl51/Mrpl10/Mrpl46/Mrps33/Mrps28/Mrps9/Mrps25/Mrpl52/Mrpl34/Mrpl23/Mrpl12/Mrpl32/Mrps35/Mrpl54/Mrpl41/Mrpl4/Aurkaip1,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Lipid_metabolism,Mitopathways Metabolism.lipid Metabolism,MitoPathways,-1.41611665,0.021474806,0.0893312851,109,Acot2/Cpt1a/Hadhb/Decr1/Mlycd/Acsl6/Hadh/Crls1/Lias/Acot10/Triap1/Dbi/Gcsh/Pgs1/Cyb5r3/Eci2/Dhrs1/Scp2/Fdx1/Phyh/Gpat2/Ptges2/Lipt2/Prdx6/Mcee/Acat1/Ehhadh/Tspo/Acsm3/Zadh2/Cpt1b/Acads/Pccb/Mgst3/Echs1/Hsd17b10/Plscr3,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Vitamin_metabolism.Folate_and_1-C_metabolism,Mitopathways Metabolism.vitamin Metabolism.folate and 1-C Metabolism,MitoPathways,-1.57631642,0.0277683775,0.0919827505,20,Sfxn3/Fpgs/Sardh/Chdh/Slc25a38,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism,Mitopathways Metabolism.carbohydrate Metabolism,MitoPathways,-1.46143995,0.0244634329,0.0919827505,65,Slc25a11/Me2/L2hgdh/Dcxr/Pdk1/Pcx/Hadhb/Mdh2/Bdh1/Glyctk/Idh3b/Sdhd/Sdhc/Suclg1/Ogdhl/Pdp1/Idh3g/Mcee/Pdhb/Acat1/Pdk2/Got2/Suclg2/Abhd11/Pccb/Pdk3,Geno_at_37,Down
MITOPATHWAYS_Small_molecule_transport,Mitopathways Small Molecule Transport,MitoPathways,-1.43353101,0.0270880772,0.0919827505,75,Ucp3/Slc25a25/Slc25a29/Slc25a16/Slc25a51/Slc8b1/Slc25a4/Slc25a37/Slc25a39/Slc25a44/Sfxn3/Slc25a5/Vdac2/Slc25a33/Mtch2/Mpv17l/Slc25a28/Sfxn4/Slc25a38/Ucp2,Geno_at_37,Down
MITOPATHWAYS_OXPHOS.Complex_IV,Mitopathways Oxphos.complex IV,MitoPathways,-1.46056271,0.0389865717,0.121546371,40,Higd1a/Coa5/Timm21/Cox5b/Cox4i2/Cox18/Pnkd/Cox5a/Smim20/Ndufa4/Surf1/Cox8a/Cox7a2l/Cmc2/Pet100/Cox11/Cox6a1/Coa3/Cmc1/Cox7b,Geno_at_37,Down
